,required,optional,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,required
,20329,0,5,1,200105,4,3,1 2001 60056,1,,0,0,0,0,404,,0,204
,20330,0,5,1,200105,5,3,1 2001 60056,1,,0,0,0,0,504,,0,204
击退兽潮,20336,0,5,0,200101,1,3,2 2001 900320,1,,0,0,0,0,104,900320,0,202
击退兽潮,20337,0,5,0,200101,2,3,2 2001 900320,1,,0,0,0,0,204,900320,0,202
击退兽潮,20338,0,5,0,200101,3,3,2 2001 900320,1,,0,0,0,0,304,900320,0,202
击退兽潮,20339,0,5,0,200101,4,3,2 2001 900320,1,,0,0,0,0,404,900320,0,202
击退兽潮,20340,0,5,0,200101,5,3,2 2001 900320,1,,0,0,0,0,504,900320,0,202
碎魂狼王的复仇,20341,0,5,0,200101,1,3,2 2001 900321,1,,0,0,0,0,105,900321,0,203
碎魂狼王的复仇,20342,0,5,0,200101,2,3,2 2001 900321,1,,0,0,0,0,205,900321,0,203
碎魂狼王的复仇,20343,0,5,0,200101,3,3,2 2001 900321,1,,0,0,0,0,305,900321,0,203
碎魂狼王的复仇,20344,0,5,0,200101,4,3,2 2001 900321,1,,0,0,0,0,405,900321,0,203
碎魂狼王的复仇,20345,0,5,0,200101,5,3,2 2001 900321,1,,0,0,0,0,505,900321,0,203
神秘怪物的来历,20346,0,5,0,200101,1,3,"0 2001 -7.79,0.05,-15.66",1,,0,0,0,0,101,0,0,208
神秘怪物的来历,20347,0,5,0,200101,2,3,"0 2001 -7.79,0.05,-15.66",1,,0,0,0,0,201,0,0,208
神秘怪物的来历,20348,0,5,0,200101,3,3,"0 2001 -7.79,0.05,-15.66",1,,0,0,0,0,301,0,0,208
神秘怪物的来历,20349,0,5,0,200101,4,3,"0 2001 -7.79,0.05,-15.66",1,,0,0,0,0,401,0,0,208
神秘怪物的来历,20350,0,5,0,200101,5,3,"0 2001 -7.79,0.05,-15.66",1,,0,0,0,0,501,0,0,208
联盟通缉令,20351,0,5,0,200101,1,3,2 2001 900322,1,,0,0,0,0,106,900322,0,203
联盟通缉令,20352,0,5,0,200101,2,3,2 2001 900322,1,,0,0,0,0,206,900322,0,203
联盟通缉令,20353,0,5,0,200101,3,3,2 2001 900322,1,,0,0,0,0,306,900322,0,203
联盟通缉令,20354,0,5,0,200101,4,3,2 2001 900322,1,,0,0,0,0,406,900322,0,203
联盟通缉令,20355,0,5,0,200101,5,3,2 2001 900322,1,,0,0,0,0,506,900322,0,203
护送小瓦莉尔,20356,0,5,0,200102,1,3,1 2001 20051,1,,0,0,0,0,105,20051,0,201
护送小瓦莉尔,20357,0,5,0,200102,2,3,1 2001 20051,1,,0,0,0,0,205,20051,0,201
护送小瓦莉尔,20358,0,5,0,200102,3,3,1 2001 20051,1,,0,0,0,0,305,20051,0,201
护送小瓦莉尔,20359,0,5,0,200102,4,3,1 2001 20051,1,,0,0,0,0,405,20051,0,201
护送小瓦莉尔,20360,0,5,0,200102,5,3,1 2001 20051,1,,0,0,0,0,505,20051,0,201
追缉盗贼,20361,0,5,0,200102,1,3,2 2001 900324,1,,0,0,0,0,101,900324,0,203
追缉盗贼,20362,0,5,0,200102,2,3,2 2001 900324,1,,0,0,0,0,201,900324,0,203
追缉盗贼,20363,0,5,0,200102,3,3,2 2001 900324,1,,0,0,0,0,301,900324,0,203
追缉盗贼,20364,0,5,0,200102,4,3,2 2001 900324,1,,0,0,0,0,401,900324,0,203
追缉盗贼,20365,0,5,0,200102,5,3,2 2001 900324,1,,0,0,0,0,501,900324,0,203
罗兰之光,20366,0,5,1,200102,1,3,1 2001 60221,1,,0,0,0,0,102,60221,0,204
罗兰之光,20367,0,5,1,200102,2,3,1 2001 60221,1,,0,0,0,0,202,60221,0,204
罗兰之光,20368,0,5,1,200102,3,3,1 2001 60221,1,,0,0,0,0,302,60221,0,204
罗兰之光,20369,0,5,1,200102,4,3,1 2001 60221,1,,0,0,0,0,402,60221,0,204
罗兰之光,20370,0,5,1,200102,5,3,1 2001 60221,1,,0,0,0,0,502,60221,0,204
联盟通缉令,20371,0,5,0,200102,1,3,2 2001 900325,1,,0,0,0,0,106,900325,0,203
联盟通缉令,20372,0,5,0,200102,2,3,2 2001 900325,1,,0,0,0,0,206,900325,0,203
联盟通缉令,20373,0,5,0,200102,3,3,2 2001 900325,1,,0,0,0,0,306,900325,0,203
联盟通缉令,20374,0,5,0,200102,4,3,2 2001 900325,1,,0,0,0,0,406,900325,0,203
联盟通缉令,20375,0,5,0,200102,5,3,2 2001 900325,1,,0,0,0,0,506,900325,0,203
风车维护员,20376,0,5,1,200103,1,3,1 2001 60222,1,,0,0,0,0,105,60222,0,204
风车维护员,20377,0,5,1,200103,2,3,1 2001 60222,1,,0,0,0,0,205,60222,0,204
风车维护员,20378,0,5,1,200103,3,3,1 2001 60222,1,,0,0,0,0,305,60222,0,204
风车维护员,20379,0,5,1,200103,4,3,1 2001 60222,1,,0,0,0,0,405,60222,0,204
风车维护员,20380,0,5,1,200103,5,3,1 2001 60222,1,,0,0,0,0,505,60222,0,204
黑心商家,20381,0,5,0,200103,1,3,2 2001 900326,1,,0,0,0,0,101,900326,0,202
黑心商家,20382,0,5,0,200103,2,3,2 2001 900326,1,,0,0,0,0,201,900326,0,202
黑心商家,20383,0,5,0,200103,3,3,2 2001 900326,1,,0,0,0,0,301,900326,0,202
黑心商家,20384,0,5,0,200103,4,3,2 2001 900326,1,,0,0,0,0,401,900326,0,202
黑心商家,20385,0,5,0,200103,5,3,2 2001 900326,1,,0,0,0,0,501,900326,0,202
驱赶拦路劫匪,20386,0,5,0,200103,1,3,2 2001 900327,1,,0,0,0,0,102,900327,0,202
驱赶拦路劫匪,20387,0,5,0,200103,2,3,2 2001 900327,1,,0,0,0,0,202,900327,0,202
驱赶拦路劫匪,20388,0,5,0,200103,3,3,2 2001 900327,1,,0,0,0,0,302,900327,0,202
驱赶拦路劫匪,20389,0,5,0,200103,4,3,2 2001 900327,1,,0,0,0,0,402,900327,0,202
驱赶拦路劫匪,20390,0,5,0,200103,5,3,2 2001 900327,1,,0,0,0,0,502,900327,0,202
联盟通缉令,20391,0,5,0,200103,1,3,2 2001 900328,1,,0,0,0,0,106,900328,0,203
联盟通缉令,20392,0,5,0,200103,2,3,2 2001 900328,1,,0,0,0,0,206,900328,0,203
联盟通缉令,20393,0,5,0,200103,3,3,2 2001 900328,1,,0,0,0,0,306,900328,0,203
联盟通缉令,20394,0,5,0,200103,4,3,2 2001 900328,1,,0,0,0,0,406,900328,0,203
联盟通缉令,20395,0,5,0,200103,5,3,2 2001 900328,1,,0,0,0,0,506,900328,0,203
,20396,0,5,0,200104,1,3,"0 2001 67.99,0.04,-148.51",1,,0,0,0,0,104,0,0,201
,20397,0,5,0,200104,2,3,"0 2001 67.99,0.04,-148.51",1,,0,0,0,0,204,0,0,201
,20398,0,5,0,200104,3,3,"0 2001 67.99,0.04,-148.51",1,,0,0,0,0,304,0,0,201
,20399,0,5,0,200104,4,3,"0 2001 67.99,0.04,-148.51",1,,0,0,0,0,404,0,0,201
,20400,0,5,0,200104,5,3,"0 2001 67.99,0.04,-148.51",1,,0,0,0,0,504,0,0,201
,20401,0,5,0,200104,1,3,1 2001 30461,1,,0,0,0,0,105,30461,0,202
,20402,0,5,0,200104,2,3,1 2001 30461,1,,0,0,0,0,205,30461,0,202
,20403,0,5,0,200104,3,3,1 2001 30461,1,,0,0,0,0,305,30461,0,202
,20404,0,5,0,200104,4,3,1 2001 30461,1,,0,0,0,0,405,30461,0,202
,20405,0,5,0,200104,5,3,1 2001 30461,1,,0,0,0,0,505,30461,0,202
,20406,0,5,1,200104,1,3,1 2001 60224,1,,0,0,0,0,102,60224,0,204
,20407,0,5,1,200104,2,3,1 2001 60224,1,,0,0,0,0,202,60224,0,204
,20408,0,5,1,200104,3,3,1 2001 60224,1,,0,0,0,0,302,60224,0,204
,20409,0,5,1,200104,4,3,1 2001 60224,1,,0,0,0,0,402,60224,0,204
,20410,0,5,1,200104,5,3,1 2001 60224,1,,0,0,0,0,502,60224,0,204
,20411,0,5,0,200104,1,3,2 2001 900334,1,,0,0,0,0,106,900334,0,203
,20412,0,5,0,200104,2,3,2 2001 900334,1,,0,0,0,0,206,900334,0,203
,20413,0,5,0,200104,3,3,2 2001 900334,1,,0,0,0,0,306,900334,0,203
,20414,0,5,0,200104,4,3,2 2001 900334,1,,0,0,0,0,406,900334,0,203
,20415,0,5,0,200104,5,3,2 2001 900334,1,,0,0,0,0,506,900334,0,203
,20416,0,5,0,200105,1,3,2 2001 900339,1,,0,0,0,0,105,900339,0,202
,20417,0,5,0,200105,2,3,2 2001 900339,1,,0,0,0,0,205,900339,0,202
,20418,0,5,0,200105,3,3,2 2001 900339,1,,0,0,0,0,305,900339,0,202
,20419,0,5,0,200105,4,3,2 2001 900339,1,,0,0,0,0,405,900339,0,202
,20420,0,5,0,200105,5,3,2 2001 900339,1,,0,0,0,0,505,900339,0,202
,20421,0,5,0,200105,1,3,2 2001 900340,1,,0,0,0,0,101,900340,0,203
,20422,0,5,0,200105,2,3,2 2001 900340,1,,0,0,0,0,201,900340,0,203
,20423,0,5,0,200105,3,3,2 2001 900340,1,,0,0,0,0,301,900340,0,203
,20424,0,5,0,200105,4,3,2 2001 900340,1,,0,0,0,0,401,900340,0,203
,20425,0,5,0,200105,5,3,2 2001 900340,1,,0,0,0,0,501,900340,0,203
,20426,0,5,1,200105,1,3,1 2001 60226,1,,0,0,0,0,102,60226,0,204
,20427,0,5,1,200105,2,3,1 2001 60226,1,,0,0,0,0,202,60226,0,204
,20428,0,5,1,200105,3,3,1 2001 60226,1,,0,0,0,0,302,60226,0,204
,20429,0,5,1,200105,4,3,1 2001 60226,1,,0,0,0,0,402,60226,0,204
,20430,0,5,1,200105,5,3,1 2001 60226,1,,0,0,0,0,502,60226,0,204
,20431,0,5,0,200105,1,3,2 2001 900341,1,,0,0,0,0,106,900341,0,203
,20432,0,5,0,200105,2,3,2 2001 900341,1,,0,0,0,0,206,900341,0,203
,20433,0,5,0,200105,3,3,2 2001 900341,1,,0,0,0,0,306,900341,0,203
,20434,0,5,0,200105,4,3,2 2001 900341,1,,0,0,0,0,406,900341,0,203
,20435,0,5,0,200105,5,3,2 2001 900341,1,,0,0,0,0,506,900341,0,203
,20437,0,5,0,200302,1,3,1 2003 20159,1,,0,0,0,0,101,20159,0,201
,20438,0,5,0,200302,2,3,1 2003 20159,1,,0,0,0,0,201,20159,0,201
,20439,0,5,0,200302,3,3,1 2003 20159,1,,0,0,0,0,301,20159,0,201
,20440,0,5,0,200302,4,3,1 2003 20159,1,,0,0,0,0,401,20159,0,201
,20441,0,5,0,200302,5,3,1 2003 20159,1,,0,0,0,0,501,20159,0,201
,20442,0,5,0,200302,1,3,"0 2003 -135.50,0.153,-41.2",1,,0,0,0,0,102,0,0,201
,20443,0,5,0,200302,2,3,"0 2003 -135.50,0.153,-41.2",1,,0,0,0,0,202,0,0,201
,20444,0,5,0,200302,3,3,"0 2003 -135.50,0.153,-41.2",1,,0,0,0,0,302,0,0,201
,20445,0,5,0,200302,4,3,"0 2003 -135.50,0.153,-41.2",1,,0,0,0,0,402,0,0,201
,20446,0,5,0,200302,5,3,"0 2003 -135.50,0.153,-41.2",1,,0,0,0,0,502,0,0,201
,20447,0,5,0,200302,1,3,1 2003 60223,1,,0,0,0,0,103,60223,0,204
,20448,0,5,0,200302,2,3,1 2003 60223,1,,0,0,0,0,203,60223,0,204
,20449,0,5,0,200302,3,3,1 2003 60223,1,,0,0,0,0,303,60223,0,204
,20450,0,5,0,200302,4,3,1 2003 60223,1,,0,0,0,0,403,60223,0,204
,20451,0,5,0,200302,5,3,1 2003 60223,1,,0,0,0,0,503,60223,0,204
,20452,0,5,0,200302,1,3,2 2003 900329,1,,0,0,0,0,104,900329,0,202
,20453,0,5,0,200302,2,3,2 2003 900329,1,,0,0,0,0,204,900329,0,202
,20454,0,5,0,200302,3,3,2 2003 900329,1,,0,0,0,0,304,900329,0,202
,20455,0,5,0,200302,4,3,2 2003 900329,1,,0,0,0,0,404,900329,0,202
,20456,0,5,0,200302,5,3,2 2003 900329,1,,0,0,0,0,504,900329,0,202
,20457,0,5,0,200302,1,3,2 2003 900330,1,,0,0,0,0,105,900330,0,202
,20458,0,5,0,200302,2,3,2 2003 900330,1,,0,0,0,0,205,900330,0,202
,20459,0,5,0,200302,3,3,2 2003 900330,1,,0,0,0,0,305,900330,0,202
,20460,0,5,0,200302,4,3,2 2003 900330,1,,0,0,0,0,405,900330,0,202
,20461,0,5,0,200302,5,3,2 2003 900330,1,,0,0,0,0,505,900330,0,202
,20462,0,5,0,200302,1,3,2 2003 900331,1,,0,0,0,0,102,900331,0,202
,20463,0,5,0,200302,2,3,2 2003 900331,1,,0,0,0,0,202,900331,0,202
,20464,0,5,0,200302,3,3,2 2003 900331,1,,0,0,0,0,302,900331,0,202
,20465,0,5,0,200302,4,3,2 2003 900331,1,,0,0,0,0,402,900331,0,202
,20466,0,5,0,200302,5,3,2 2003 900331,1,,0,0,0,0,502,900331,0,202
,20467,0,5,0,200302,1,3,2 2003 900332,1,,0,0,0,0,106,900332,0,203
,20468,0,5,0,200302,2,3,2 2003 900332,1,,0,0,0,0,206,900332,0,203
,20469,0,5,0,200302,3,3,2 2003 900332,1,,0,0,0,0,306,900332,0,203
,20470,0,5,0,200302,4,3,2 2003 900332,1,,0,0,0,0,406,900332,0,203
,20471,0,5,0,200302,5,3,2 2003 900332,1,,0,0,0,0,506,900332,0,203
,20472,0,5,0,200301,1,3,1 2003 20202,1,,0,0,0,0,101,20202,0,201
,20473,0,5,0,200301,2,3,1 2003 20202,1,,0,0,0,0,201,20202,0,201
,20474,0,5,0,200301,3,3,1 2003 20202,1,,0,0,0,0,301,20202,0,201
,20475,0,5,0,200301,4,3,1 2003 20202,1,,0,0,0,0,401,20202,0,201
,20476,0,5,0,200301,5,3,1 2003 20202,1,,0,0,0,0,501,20202,0,201
,20477,0,5,0,200301,1,3,"0 2003 -8.14,0.11,-48.31",1,,0,2003,0,0,102,0,0,201
,20478,0,5,0,200301,2,3,"0 2003 -8.14,0.11,-48.31",1,,0,2003,0,0,202,20184,0,201
,20479,0,5,0,200301,3,3,"0 2003 -8.14,0.11,-48.31",1,,0,2003,0,0,302,20184,0,201
,20480,0,5,0,200301,4,3,"0 2003 -8.14,0.11,-48.31",1,,0,2003,0,0,402,20184,0,201
,20481,0,5,0,200301,5,3,"0 2003 -8.14,0.11,-48.31",1,,0,2003,0,0,502,20184,0,201
,20482,0,5,1,200301,1,3,1 2003 60225,1,,0,0,0,0,103,,0,204
,20483,0,5,1,200301,2,3,1 2003 60225,1,,0,0,0,0,203,,0,204
,20484,0,5,1,200301,3,3,1 2003 60225,1,,0,0,0,0,303,,0,204
,20485,0,5,1,200301,4,3,1 2003 60225,1,,0,0,0,0,403,,0,204
,20486,0,5,1,200301,5,3,1 2003 60225,1,,0,0,0,0,503,,0,204
,20487,0,5,0,200301,1,3,2 2003 900336,1,,0,0,0,0,104,900336,0,202
,20488,0,5,0,200301,2,3,2 2003 900336,1,,0,0,0,0,204,900336,0,202
,20489,0,5,0,200301,3,3,2 2003 900336,1,,0,0,0,0,304,900336,0,202
,20490,0,5,0,200301,4,3,2 2003 900336,1,,0,0,0,0,404,900336,0,202
,20491,0,5,0,200301,5,3,2 2003 900336,1,,0,0,0,0,504,900336,0,202
,20492,0,5,0,200301,1,3,2 2003 900337,1,,0,0,0,0,105,900337,0,202
,20493,0,5,0,200301,2,3,2 2003 900337,1,,0,0,0,0,205,900337,0,202
,20494,0,5,0,200301,3,3,2 2003 900337,1,,0,0,0,0,305,900337,0,202
,20495,0,5,0,200301,4,3,2 2003 900337,1,,0,0,0,0,405,900337,0,202
,20496,0,5,0,200301,5,3,2 2003 900337,1,,0,0,0,0,505,900337,0,202
,20497,0,5,0,200301,1,3,2 2003 900338,1,,0,0,0,0,106,900338,0,203
,20498,0,5,0,200301,2,3,2 2003 900338,1,,0,0,0,0,206,900338,0,203
,20499,0,5,0,200301,3,3,2 2003 900338,1,,0,0,0,0,306,900338,0,203
,20500,0,5,0,200301,4,3,2 2003 900338,1,,0,0,0,0,406,900338,0,203
,20501,0,5,0,200301,5,3,2 2003 900338,1,,0,0,0,0,506,900338,0,203
,20502,0,5,0,200303,1,3,1 2003 20192,1,,0,0,0,0,101,20192,0,201
,20503,0,5,0,200303,2,3,1 2003 20192,1,,0,0,0,0,201,20192,0,201
,20504,0,5,0,200303,3,3,1 2003 20192,1,,0,0,0,0,301,20192,0,201
,20505,0,5,0,200303,4,3,1 2003 20192,1,,0,0,0,0,401,20192,0,201
,20506,0,5,0,200303,5,3,1 2003 20192,1,,0,0,0,0,501,20192,0,201
,20507,0,5,0,200303,1,3,1 2003 20198,1,,0,0,0,0,102,20198,0,201
,20508,0,5,0,200303,2,3,1 2003 20198,1,,0,0,0,0,202,20198,0,201
,20509,0,5,0,200303,3,3,1 2003 20198,1,,0,0,0,0,302,20198,0,201
,20510,0,5,0,200303,4,3,1 2003 20198,1,,0,0,0,0,402,20198,0,201
,20511,0,5,0,200303,5,3,1 2003 20198,1,,0,0,0,0,502,20198,0,201
,20512,0,5,0,200303,1,3,1 2003 60227,1,,0,0,0,0,103,60227,0,204
,20513,0,5,0,200303,2,3,1 2003 60227,1,,0,0,0,0,203,60227,0,204
,20514,0,5,0,200303,3,3,1 2003 60227,1,,0,0,0,0,303,60227,0,204
,20515,0,5,0,200303,4,3,1 2003 60227,1,,0,0,0,0,403,60227,0,204
,20516,0,5,0,200303,5,3,1 2003 60227,1,,0,0,0,0,503,60227,0,204
,20517,0,5,0,200303,1,3,1 2003 60228,1,,0,0,0,0,104,60228,0,204
,20518,0,5,0,200303,2,3,1 2003 60228,1,,0,0,0,0,205,60228,0,204
,20519,0,5,0,200303,3,3,1 2003 60228,1,,0,0,0,0,304,60228,0,204
,20520,0,5,0,200303,4,3,1 2003 60228,1,,0,0,0,0,404,60228,0,204
,20521,0,5,0,200303,5,3,1 2003 60228,1,,0,0,0,0,504,60228,0,204
,20522,0,5,0,200303,1,3,1 2003 20197,1,,0,0,0,0,105,20197,0,202
,20523,0,5,0,200303,2,3,1 2003 20197,1,,0,0,0,0,205,20197,0,202
,20524,0,5,0,200303,3,3,1 2003 20197,1,,0,0,0,0,305,20197,0,202
,20525,0,5,0,200303,4,3,1 2003 20197,1,,0,0,0,0,405,20197,0,202
,20526,0,5,0,200303,5,3,1 2003 20197,1,,0,0,0,0,505,20197,0,202
,20527,0,5,0,200303,1,3,2 2003 900344,1,,0,0,0,0,102,900344,0,202
,20528,0,5,0,200303,2,3,2 2003 900344,1,,0,0,0,0,202,900344,0,202
,20529,0,5,0,200303,3,3,2 2003 900344,1,,0,0,0,0,302,900344,0,202
,20530,0,5,0,200303,4,3,2 2003 900344,1,,0,0,0,0,402,900344,0,202
,20531,0,5,0,200303,5,3,2 2003 900344,1,,0,0,0,0,502,900344,0,202
,20532,0,5,0,200303,1,3,2 2003 900345,1,,0,0,0,0,106,900345,0,203
,20533,0,5,0,200303,2,3,2 2003 900345,1,,0,0,0,0,206,900345,0,203
,20534,0,5,0,200303,3,3,2 2003 900345,1,,0,0,0,0,306,900345,0,203
,20535,0,5,0,200303,4,3,2 2003 900345,1,,0,0,0,0,406,900345,0,203
,20536,0,5,0,200303,5,3,2 2003 900345,1,,0,0,0,0,506,900345,0,203
,20537,0,5,0,200304,1,3,1 2003 20206,1,,0,0,0,0,101,20206,0,201
,20538,0,5,0,200304,2,3,1 2003 20206,1,,0,0,0,0,201,20206,0,201
,20539,0,5,0,200304,3,3,1 2003 20206,1,,0,0,0,0,301,20206,0,201
,20540,0,5,0,200304,4,3,1 2003 20206,1,,0,0,0,0,401,20206,0,201
,20541,0,5,0,200304,5,3,1 2003 20206,1,,0,0,0,0,501,20206,0,201
,20542,0,5,0,200304,1,3,"0 2003 -160.86,0.09,-240.38",1,,0,0,0,0,102,0,0,201
,20543,0,5,0,200304,2,3,"0 2003 -160.86,0.09,-240.38",1,,0,0,0,0,202,0,0,201
,20544,0,5,0,200304,3,3,"0 2003 -160.86,0.09,-240.38",1,,0,0,0,0,302,0,0,201
,20545,0,5,0,200304,4,3,"0 2003 -160.86,0.09,-240.38",1,,0,0,0,0,402,0,0,201
,20546,0,5,0,200304,5,3,"0 2003 -160.86,0.09,-240.38",1,,0,0,0,0,502,0,0,201
,20547,0,5,0,200304,1,3,1 2003 60229,1,,0,0,0,0,103,60229,0,204
,20548,0,5,0,200304,2,3,1 2003 60229,1,,0,0,0,0,203,60229,0,204
,20549,0,5,0,200304,3,3,1 2003 60229,1,,0,0,0,0,303,60229,0,204
,20550,0,5,0,200304,4,3,1 2003 60229,1,,0,0,0,0,403,60229,0,204
,20551,0,5,0,200304,5,3,1 2003 60229,1,,0,0,0,0,503,60229,0,204
,20552,0,5,0,200304,1,3,2 2003 900346,1,,0,0,0,0,104,900346,0,202
,20553,0,5,0,200304,2,3,2 2003 900346,1,,0,0,0,0,204,900346,0,202
,20554,0,5,0,200304,3,3,2 2003 900346,1,,0,0,0,0,304,900346,0,202
,20555,0,5,0,200304,4,3,2 2003 900346,1,,0,0,0,0,404,900346,0,202
,20556,0,5,0,200304,5,3,2 2003 900346,1,,0,0,0,0,504,900346,0,202
,20557,0,5,0,200304,1,3,2 2003 900347,1,,0,0,0,0,105,900347,0,202
,20558,0,5,0,200304,2,3,2 2003 900347,1,,0,0,0,0,205,900347,0,202
,20559,0,5,0,200304,3,3,2 2003 900347,1,,0,0,0,0,305,900347,0,202
,20560,0,5,0,200304,4,3,2 2003 900347,1,,0,0,0,0,405,900347,0,202
,20561,0,5,0,200304,5,3,2 2003 900347,1,,0,0,0,0,505,900347,0,202
,20562,0,5,0,200304,1,3,2 2003 900348,1,,0,0,0,0,101,900348,0,202
,20563,0,5,0,200304,2,3,2 2003 900348,1,,0,0,0,0,201,900348,0,202
,20564,0,5,0,200304,3,3,2 2003 900348,1,,0,0,0,0,301,900348,0,202
,20565,0,5,0,200304,4,3,2 2003 900348,1,,0,0,0,0,401,900348,0,202
,20566,0,5,0,200304,5,3,2 2003 900348,1,,0,0,0,0,501,900348,0,202
,20567,0,5,0,200304,1,3,2 2003 900349,1,,0,0,0,0,106,900349,0,203
,20568,0,5,0,200304,2,3,3 2003 900349,1,,0,0,0,0,206,900349,0,203
,20569,0,5,0,200304,3,3,4 2003 900349,1,,0,0,0,0,306,900349,0,203
,20570,0,5,0,200304,4,3,5 2003 900349,1,,0,0,0,0,406,900349,0,203
,20571,0,5,0,200304,5,3,6 2003 900349,1,,0,0,0,0,506,900349,0,203
,20572,0,5,0,200305,1,3,1 2003 20295,1,,0,0,0,0,101,20295,0,201
,20573,0,5,0,200305,2,3,1 2003 20295,1,,0,0,0,0,201,20295,0,201
,20574,0,5,0,200305,3,3,1 2003 20295,1,,0,0,0,0,301,20295,0,201
,20575,0,5,0,200305,4,3,1 2003 20295,1,,0,0,0,0,401,20295,0,201
,20576,0,5,0,200305,5,3,1 2003 20295,1,,0,0,0,0,501,20295,0,201
,20577,0,5,0,200305,1,3,1 2003 20433,1,,0,0,0,0,102,20433,0,201
,20578,0,5,0,200305,2,3,1 2003 20433,1,,0,0,0,0,202,20433,0,201
,20579,0,5,0,200305,3,3,1 2003 20433,1,,0,0,0,0,302,20433,0,201
,20580,0,5,0,200305,4,3,1 2003 20433,1,,0,0,0,0,402,20433,0,201
,20581,0,5,0,200305,5,3,1 2003 20433,1,,0,0,0,0,502,20433,0,201
,20582,0,5,1,200305,1,3,1 2003 60231,1,,0,0,0,0,103,60231,0,204
,20583,0,5,1,200305,2,3,1 2003 60231,1,,0,0,0,0,203,60231,0,204
,20584,0,5,1,200305,3,3,1 2003 60231,1,,0,0,0,0,303,60231,0,204
,20585,0,5,1,200305,4,3,1 2003 60231,1,,0,0,0,0,403,60231,0,204
,20586,0,5,1,200305,5,3,1 2003 60231,1,,0,0,0,0,503,60231,0,204
,20587,0,5,0,200305,1,3,2 2003 900350,1,,0,0,0,0,104,900350,0,202
,20588,0,5,0,200305,2,3,2 2003 900350,1,,0,0,0,0,204,900350,0,202
,20589,0,5,0,200305,3,3,2 2003 900350,1,,0,0,0,0,304,900350,0,202
,20590,0,5,0,200305,4,3,2 2003 900350,1,,0,0,0,0,404,900350,0,202
,20591,0,5,0,200305,5,3,2 2003 900350,1,,0,0,0,0,504,900350,0,202
,20592,0,5,0,200305,1,3,2 2003 900351,1,,0,0,0,0,105,900351,0,202
,20593,0,5,0,200305,2,3,2 2003 900351,1,,0,0,0,0,205,900351,0,202
,20594,0,5,0,200305,3,3,2 2003 900351,1,,0,0,0,0,305,900351,0,202
,20595,0,5,0,200305,4,3,2 2003 900351,1,,0,0,0,0,405,900351,0,202
,20596,0,5,0,200305,5,3,2 2003 900351,1,,0,0,0,0,505,900351,0,202
,20597,0,5,0,200305,1,3,1 2003 20294,1,,0,0,0,0,101,20294,0,202
,20598,0,5,0,200305,2,3,1 2003 20294,1,,0,0,0,0,201,20294,0,202
,20599,0,5,0,200305,3,3,1 2003 20294,1,,0,0,0,0,301,20294,0,202
,20600,0,5,0,200305,4,3,1 2003 20294,1,,0,0,0,0,401,20294,0,202
,20601,0,5,0,200305,5,3,1 2003 20294,1,,0,0,0,0,501,20294,0,202
,20602,0,5,0,200305,1,3,2 2003 900353,1,,0,0,0,0,106,900353,0,203
,20603,0,5,0,200305,2,3,2 2003 900353,1,,0,0,0,0,206,900353,0,203
,20604,0,5,0,200305,3,3,2 2003 900353,1,,0,0,0,0,306,900353,0,203
,20605,0,5,0,200305,4,3,2 2003 900353,1,,0,0,0,0,406,900353,0,203
,20606,0,5,0,200305,5,3,2 2003 900353,1,,0,0,0,0,506,900353,0,203
,20607,0,5,0,200101,1,3,1 1000 20151,1,,0,0,0,0,101,20151,0,201
,20608,0,5,0,200101,2,3,1 1000 20151,1,,0,0,0,0,201,20151,0,201
,20609,0,5,0,200101,3,3,1 1000 20151,1,,0,0,0,0,301,20151,0,201
,20610,0,5,0,200101,4,3,1 1000 20151,1,,0,0,0,0,401,20151,0,201
,20611,0,5,0,200101,5,3,1 1000 20151,1,,0,0,0,0,501,20151,0,201
,20612,0,5,0,200102,1,3,1 1000 20146,1,,0,0,0,0,102,20146,0,201
,20613,0,5,0,200102,2,3,1 1000 20146,1,,0,0,0,0,202,20146,0,201
,20614,0,5,0,200102,3,3,1 1000 20146,1,,0,0,0,0,302,20146,0,201
,20615,0,5,0,200102,4,3,1 1000 20146,1,,0,0,0,0,402,20146,0,201
,20616,0,5,0,200102,5,3,1 1000 20146,1,,0,0,0,0,502,20146,0,201
,20617,0,5,0,200101,1,3,1 1000 20148,1,,0,0,0,0,103,20148,0,201
,20618,0,5,0,200101,2,3,1 1000 20148,1,,0,0,0,0,203,20148,0,201
,20619,0,5,0,200101,3,3,1 1000 20148,1,,0,0,0,0,303,20148,0,201
,20620,0,5,0,200101,4,3,1 1000 20148,1,,0,0,0,0,403,20148,0,201
,20621,0,5,0,200101,5,3,1 1000 20148,1,,0,0,0,0,503,20148,0,201
,20622,0,5,0,200103,1,3,1 1000 20581,1,,0,0,0,0,104,20581,0,201
,20623,0,5,0,200103,2,3,1 1000 20581,1,,0,0,0,0,204,20581,0,201
,20624,0,5,0,200103,3,3,1 1000 20581,1,,0,0,0,0,304,20581,0,201
,20625,0,5,0,200103,4,3,1 1000 20581,1,,0,0,0,0,404,20581,0,201
,20626,0,5,0,200103,5,3,1 1000 20581,1,,0,0,0,0,504,20581,0,201
,20627,0,5,1,200101,1,3,1 1000 60252,1,,0,0,0,0,101,60252,0,204
