,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,1001119,10080,0,950,420,420,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,1001120,10080,0,950,420,420,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,1001121,9600,1000,0,400,400,0,0,0,0,0,10000,0,1000,5000,0,1500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,1001122,9600,1000,0,400,400,0,0,0,0,0,10000,0,1000,5000,0,1500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,1001123,9600,1000,0,400,400,0,0,0,0,0,10000,0,1000,5000,0,1500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,1001128,9600,0,1000,400,400,0,0,0,0,0,10000,0,0,0,1000,0,3000,1000,1000,0,0,0,0,0,0,0,0,0,0
,1001129,9600,0,1000,400,400,0,0,0,0,0,10000,0,0,0,1000,0,3000,1000,1000,0,0,0,0,0,0,0,0,0,0
,1001130,9600,0,1000,400,400,0,0,0,0,0,10000,0,0,0,1000,0,3000,1000,1000,0,0,0,0,0,0,0,0,0,0
,1001137,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001138,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001139,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001140,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001141,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001142,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001143,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001144,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001145,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001146,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001147,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001148,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001149,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001150,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001151,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001152,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001153,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001154,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1001155,42720,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001156,27710,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001157,36030,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001158,47120,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001159,85440,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001160,55420,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001161,72060,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001162,94240,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001163,170880,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001164,110840,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001165,144120,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001166,188480,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001167,341760,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001168,221680,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001169,288240,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1001170,376960,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,2000011,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000021,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000022,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000031,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000041,14850,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000051,14850,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000061,36300,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000071,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000081,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000091,33000,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000101,14520,1950,1950,600,600,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000102,14520,1950,1950,600,600,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000103,14520,1950,1950,600,600,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000111,24750,2600,2600,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000121,24750,2600,2600,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000131,11220,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000141,11220,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000151,33000,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000161,33000,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000162,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000163,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000171,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000172,24750,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000173,8250,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000181,19800,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000182,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000183,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000191,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000201,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000211,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000221,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000231,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000241,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000251,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000261,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000271,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000281,42240,2340,2340,720,720,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000291,10560,1950,1950,600,600,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000301,10560,1950,1950,600,600,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000311,10560,1950,1950,600,600,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000321,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000331,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000341,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2000351,16896,2145,2145,660,660,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,2001011,20000,2000,2000,680,680,0,0,0,0,0,10000,0,0,20000,0,1000,3000,3000,0,0,0,0,0,0,0,0,0,0,0
,2001012,20000,2050,2050,700,700,0,0,0,0,0,10000,0,0,20000,0,1000,3000,3000,0,0,0,0,0,0,0,0,0,0,0
,2001021,45000,2100,2100,720,720,0,0,0,0,0,10000,0,5000,5000,0,1000,3000,3000,0,0,0,0,0,0,0,0,0,0,0
,2001031,20000,2000,2000,680,680,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001032,20000,2050,2050,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001041,16000,2100,2100,720,720,0,0,0,0,0,10000,0,0,10000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001042,16000,2150,2150,750,750,0,0,0,0,0,10000,0,0,10000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001051,13500,3000,2000,680,680,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001052,13500,3000,2050,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001061,28000,2500,2500,720,720,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001071,35000,2150,2150,750,750,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001081,40000,2000,2000,1000,1000,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001091,11000,5000,5000,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001092,22000,2100,2100,720,720,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001101,30000,2000,2000,680,680,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001102,3000,2050,2050,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001103,3000,2100,2100,720,720,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001111,25000,3000,3000,750,750,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001121,40000,2000,2000,1000,1000,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001131,16000,2050,2050,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001132,16000,2100,2100,720,720,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001141,20000,2150,2150,750,750,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001142,20000,2000,2000,680,680,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001151,45000,3000,3000,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001161,22000,2500,2500,720,720,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001171,23000,2150,2150,750,750,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001181,16000,2500,2000,680,680,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001182,16000,2550,2050,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001191,25000,3000,3000,750,750,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001201,20000,2300,2000,680,680,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001202,20000,2350,2050,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001211,25000,2300,2100,720,720,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001212,2000,2200,2150,750,750,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001213,2000,2000,2000,680,680,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001221,50000,2450,2450,700,700,0,0,0,0,0,10000,0,0,10000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001231,35000,2600,2600,680,680,0,0,0,0,0,10000,0,1500,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001241,20000,2500,2500,700,700,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001242,20000,2500,2500,720,720,0,0,0,0,0,10000,0,0,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,2001251,40000,2150,2150,750,750,0,0,0,0,0,10000,0,5000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,3000011,13000,1500,1500,630,630,0,0,0,0,0,10000,0,0,10000,0,1000,3000,3000,0,0,0,0,0,0,0,0,0,0,0
,3000021,13000,2200,2200,700,700,0,0,0,0,0,10000,0,2000,5000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0
,3000031,21000,2200,2200,700,700,0,0,0,0,0,10000,0,2000,5000,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0
,3000091,8000,1500,1500,600,600,0,0,0,0,0,10000,0,0,5000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0
,3000101,20000,1587,1587,650,650,0,0,0,0,0,10000,0,0,10000,0,1000,2000,3000,0,0,0,0,0,0,0,0,0,0,0
,8000000,1200000,100000,0,42000,38000,0,0,0,0,0,10000,0,300,5000,0,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000001,1176000,0,103000,36000,41000,0,0,0,0,0,10000,0,500,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000002,1224000,99000,0,38000,40000,0,0,0,0,0,10000,0,0,5000,500,300,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000003,1164000,102000,0,41000,38000,0,0,0,0,0,10000,0,300,5000,100,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000004,1176000,0,102000,38000,42000,0,0,0,0,0,10000,0,0,5000,300,200,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000005,1200000,103000,0,40000,36000,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000006,1188000,96000,0,45000,40000,0,0,0,0,0,10000,0,0,5000,200,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000007,1188000,104000,0,35000,42000,0,0,0,0,0,10000,0,100,5000,300,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000008,1176000,0,100000,35000,45000,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000009,1152000,105000,0,43000,36000,0,0,0,0,0,10000,0,600,5000,200,0,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000010,1260000,0,98000,38000,40000,0,0,0,0,0,10000,0,0,5000,300,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000011,1164000,0,101000,42000,38000,0,0,0,0,0,10000,0,300,5000,200,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000012,1200000,100000,0,42000,38000,0,0,0,0,0,10000,0,300,5000,0,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000013,1176000,0,103000,36000,41000,0,0,0,0,0,10000,0,500,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000014,1224000,99000,0,38000,40000,0,0,0,0,0,10000,0,0,5000,500,300,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000015,1164000,102000,0,41000,38000,0,0,0,0,0,10000,0,300,5000,100,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000016,1176000,0,102000,38000,42000,0,0,0,0,0,10000,0,0,5000,300,200,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000017,1200000,103000,0,40000,36000,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000018,1188000,96000,0,45000,40000,0,0,0,0,0,10000,0,0,5000,200,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000019,1188000,104000,0,35000,42000,0,0,0,0,0,10000,0,100,5000,300,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000020,1176000,0,100000,35000,45000,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000021,1152000,105000,0,43000,36000,0,0,0,0,0,10000,0,600,5000,200,0,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000022,1260000,0,98000,38000,40000,0,0,0,0,0,10000,0,0,5000,300,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000023,1164000,0,101000,42000,38000,0,0,0,0,0,10000,0,300,5000,200,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000024,1164000,105000,0,36000,40000,0,0,0,0,0,10000,0,400,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000025,1164000,105000,0,36000,40000,0,0,0,0,0,10000,0,400,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,9000011,2300,1100,1100,400,400,0,0,0,0,0,10000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000021,3000,1120,1120,500,500,0,0,0,0,0,10000,0,0,5000,0,0,2000,5000,0,0,0,0,0,0,0,0,0,0,0
,9000022,3000,1120,1120,500,500,0,0,0,0,0,10000,0,0,5000,0,0,2000,5000,0,0,0,0,0,0,0,0,0,0,0
,9000031,10000,1587,1587,635,635,0,0,0,0,0,10000,0,0,5000,10000,0,1000,5000,0,0,0,0,0,0,0,0,0,0,0
,9000041,2000,1180,1180,500,500,0,0,0,0,0,10000,0,0,5000,0,0,2000,5000,0,0,0,0,0,0,0,0,0,0,0
先驱者1号,9000045,54236,6258,6258,1668,1668,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
部落战士,9000056,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
盗贼奸细,9000057,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
狼人战士,9000058,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
大鱼妖,9000059,18165,2595,2595,1040,1040,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
鹿角兽,9000060,18165,2595,2595,1040,1040,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
熊人战士,9000061,18165,2595,2595,1040,1040,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
铠甲幽灵布劳,9000062,85158,4731,4731,1892,1892,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
驭魂法师拜诺,9000063,108724,4942,4942,1976,1976,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
暗魂之灵·火,9000064,18165,2595,2595,1040,1040,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
弑魂领主索尔,9000065,112486,5113,5113,2045,2045,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000066,48612,4051,4051,1080,1080,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000068,35850,2390,2390,956,956,0,0,0,0,0,10000,0,1000,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000070,31530,2102,2102,840,840,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000071,49775,9955,9955,2654,2654,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000072,170600,10236,10236,2729,2729,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000073,191072,10236,10236,2729,2729,0,0,0,0,0,10000,500,2500,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
深渊领主,9000074,106800,2600,2600,1040,1040,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
怒蝎统领强森,9000075,78912,4384,4384,1753,1753,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000077,3153,3153,3153,840,840,0,0,0,0,0,10000,0,10000,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
戈壁火狐,9000078,139815,9321,9321,2485,2485,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
魔化毒角兽,9000079,139815,9321,9321,2485,2485,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
魅魔,9000085,192120,6404,6404,2561,2561,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000086,169420,8471,8471,3388,3388,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000087,203296,12706,12706,3388,3388,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000088,211775,8471,8471,3388,3388,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000089,211775,8471,8471,3388,3388,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000090,88800,8880,8880,3552,3552,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000093,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000094,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000095,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000096,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000098,9500,2300,2300,900,900,0,0,0,0,0,10000,0,1000,5000,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0,0
