,required,required,required,required,required,optional,optional,repeated,required,required,required,repeated,required,required,required,required,required,repeated,required,repeated,required,required,required,required,required,required,required,required,required,required,required,required,required,optional,optional
,101064,,10106,4,24,0,0,0,42000,0,0,1010601;1010602;1010603;1010604;1010605;1010606,0,0,0,0,0,,0,10102,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,101074,,10107,4,30,0,0,1,0,0,0,1010701;1010702,0,0,0,0,0,201001,0,10162,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201034,,20103,4,21,0,0,0,24000,0,0,2010301;2010302;2010303,0,0,0,0,0,,0,20101,0,0,180,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201044,,20104,4,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201054,,20105,4,23,0,0,0,36000,0,0,2010501;2010502;2010503;2010504,0,0,0,0,0,200101;200102,1,20102,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,201064,,20106,4,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20162;20104,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,1
,201074,,20107,4,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20168;20106,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301034,,30103,4,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301044,,30104,4,22,0,0,0,32000,0,0,3010401;3010402,0,0,0,0,0,,0,30102,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301054,,30105,4,23,0,0,0,40000,0,0,3010501;3010502;3010503,0,0,0,0,0,,0,30103;30104,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301064,,30106,4,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,301074,,30107,4,30,0,0,1,0,0,0,3010701,0,0,0,0,0,,0,30162,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102034,,10203,4,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102044,,10204,4,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102054,,10205,4,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10262,0,0,100,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102064,,10206,4,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102074,,10207,4,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102234,,10223,4,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102244,,10224,4,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,102254,,10225,4,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302034,,30203,4,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302044,,30204,4,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302054,,30205,4,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302064,,30206,4,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,302074,,30207,4,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30262,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103034,,10303,4,21,0,0,0,24000,0,0,1030301;1030302;1030303,0,0,0,0,0,200201,1,,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103044,,10304,4,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103054,,10305,4,23,0,0,0,36000,0,0,1030501;1030502;1030503;1030504,0,0,0,0,0,200301,1,10305,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103064,,10306,4,24,0,0,0,42000,0,1,1030601,0,0,0,0,0,,0,10306,0,0,300,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,103074,,10307,4,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104034,,10403,4,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104044,,10404,4,22,0,0,0,32000,0,0,1040401;1040402;1040403,0,0,0,0,0,,0,10462,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104054,,10405,4,23,0,0,0,42000,0,0,1040501;1040502;1040503,0,0,0,0,0,,0,10406,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104064,,10406,4,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,104074,,10407,4,30,0,0,1,0,0,0,1040701;1040702,0,0,0,0,0,101001,1,,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108034,,10803,4,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10862,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108044,,10804,4,22,0,0,0,30000,0,0,1080401,0,0,0,0,0,200501,1,10802,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108054,,10805,4,23,0,0,0,38000,0,0,1080501,0,0,0,0,0,200501;200502,1,,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108064,,10806,4,24,0,0,0,48000,0,0,1080601,0,0,0,0,0,200501,1,10804,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108074,,10807,4,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10868,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108234,,10823,4,21,0,0,0,24000,0,0,1082301,0,0,0,0,0,201801,1,10874,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108244,,10824,4,22,0,0,0,30000,0,0,1082401,0,0,0,0,0,,0,10874;10813,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108254,,10825,4,23,0,0,0,38000,0,0,1082501,0,0,0,0,0,,0,10874;10815,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108264,,10826,4,24,0,0,0,48000,0,0,1082601,0,0,0,0,0,,0,10874;10820,0,0,250,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,108274,,10827,4,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10874;10822;10823,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,105034,,10503,4,21,0,0,0,0,0,0,1050301,3000,1,6,0,0,,0,,0,0,100,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,105044,,10504,4,22,0,0,0,0,0,0,1050401,0,0,1,0,0,,0,10503,0,0,100,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,105054,,10505,4,23,0,0,0,0,0,0,1050501,3000,1,1,0,0,,0,10564,0,0,100,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,105064,,10506,4,24,0,0,0,0,0,0,1050601,0,0,1,0,0,300001;300001;300002;300002,1,10576,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,105074,,10507,4,30,0,0,1,0,0,0,1050701,0,0,0,0,0,,0,10508,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,1
,106034,,10603,4,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,106044,,10604,4,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,106054,,10605,4,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,106064,,10606,4,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,106074,,10607,4,30,0,0,1,0,0,0,1060701;1060702;1060703,0,0,0,0,0,,0,10604;10605;10606;10607,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,101035,,10103,5,21,0,0,0,24000,0,0,1010301;1010302;1010303,0,0,0,0,0,,0,10101,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,101045,,10104,5,22,0,0,0,30000,0,0,1010401;1010402;1010403;1010404;1010405;1010406,0,0,0,0,0,100101,1,,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,101055,,10105,5,23,0,0,0,36000,0,0,1010501;1010502;1010503;1010504,0,0,0,0,0,100301,1,,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,101065,,10106,5,24,0,0,0,42000,0,0,1010601;1010602;1010603;1010604;1010605;1010606,0,0,0,0,0,,0,10102,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,101075,,10107,5,30,0,0,1,0,0,0,1010701;1010702,0,0,0,0,0,201001,0,10163,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,201035,,20103,5,21,0,0,0,24000,0,0,2010301;2010302;2010303,0,0,0,0,0,,0,20101,0,0,180,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,201045,,20104,5,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,201055,,20105,5,23,0,0,0,36000,0,0,2010501;2010502;2010503;2010504,0,0,0,0,0,200101;200102,1,20102,0,0,250,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,201065,,20106,5,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20163;20104,0,0,250,1,1000000,3030013,5,3030014,5,0,0,0,0,0,1
,201075,,20107,5,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20169;20106,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,301035,,30103,5,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,301045,,30104,5,22,0,0,0,32000,0,0,3010401;3010402,0,0,0,0,0,,0,30102,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,301055,,30105,5,23,0,0,0,40000,0,0,3010501;3010502;3010503,0,0,0,0,0,,0,30103;30104,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,301065,,30106,5,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,301075,,30107,5,30,0,0,1,0,0,0,3010701,0,0,0,0,0,,0,30163,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102035,,10203,5,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102045,,10204,5,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102055,,10205,5,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10263,0,0,100,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102065,,10206,5,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102075,,10207,5,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102235,,10223,5,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102245,,10224,5,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,102255,,10225,5,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,302035,,30203,5,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,302045,,30204,5,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,302055,,30205,5,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,302065,,30206,5,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,302075,,30207,5,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30263,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,103035,,10303,5,21,0,0,0,24000,0,0,1030301;1030302;1030303,0,0,0,0,0,200201,1,,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,103045,,10304,5,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,103055,,10305,5,23,0,0,0,36000,0,0,1030501;1030502;1030503;1030504,0,0,0,0,0,200301,1,10305,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,103065,,10306,5,24,0,0,0,42000,0,1,1030601,0,0,0,0,0,,0,10306,0,0,300,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,103075,,10307,5,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,104035,,10403,5,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,104045,,10404,5,22,0,0,0,32000,0,0,1040401;1040402;1040403,0,0,0,0,0,,0,10463,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,104055,,10405,5,23,0,0,0,42000,0,0,1040501;1040502;1040503,0,0,0,0,0,,0,10406,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,104065,,10406,5,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,104075,,10407,5,30,0,0,1,0,0,0,1040701;1040702,0,0,0,0,0,101001,1,,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108035,,10803,5,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10863,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108045,,10804,5,22,0,0,0,30000,0,0,1080401,0,0,0,0,0,200501,1,10802,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108055,,10805,5,23,0,0,0,38000,0,0,1080501,0,0,0,0,0,200501;200502,1,,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108065,,10806,5,24,0,0,0,48000,0,0,1080601,0,0,0,0,0,200501,1,10804,0,0,250,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108075,,10807,5,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10869,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108235,,10823,5,21,0,0,0,24000,0,0,1082301,0,0,0,0,0,201801,1,10875,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108245,,10824,5,22,0,0,0,30000,0,0,1082401,0,0,0,0,0,,0,10875;10813,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108255,,10825,5,23,0,0,0,38000,0,0,1082501,0,0,0,0,0,,0,10875;10815,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108265,,10826,5,24,0,0,0,48000,0,0,1082601,0,0,0,0,0,,0,10875;10820,0,0,250,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,108275,,10827,5,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10875;10822;10823,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,105035,,10503,5,21,0,0,0,0,0,0,1050301,3000,1,6,0,0,,0,,0,0,100,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,105045,,10504,5,22,0,0,0,0,0,0,1050401,0,0,1,0,0,,0,10503,0,0,100,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,105055,,10505,5,23,0,0,0,0,0,0,1050501,3000,1,1,0,0,,0,10566,0,0,100,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,105065,,10506,5,24,0,0,0,0,0,0,1050601,0,0,1,0,0,300001;300001;300002;300002,1,10578,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,105075,,10507,5,30,0,0,1,0,0,0,1050701,0,0,0,0,0,,0,10508,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,1
,106035,,10603,5,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,106045,,10604,5,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,106055,,10605,5,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,106065,,10606,5,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,106075,,10607,5,30,0,0,1,0,0,0,1060701;1060702;1060703,0,0,0,0,0,,0,10604;10605;10606;10607,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,101036,,10103,6,21,0,0,0,24000,0,0,1010301;1010302;1010303,0,0,0,0,0,,0,10101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,101046,,10104,6,22,0,0,0,30000,0,0,1010401;1010402;1010403;1010404;1010405;1010406,0,0,0,0,0,100101,1,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,101056,,10105,6,23,0,0,0,36000,0,0,1010501;1010502;1010503;1010504,0,0,0,0,0,100301,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,101066,,10106,6,24,0,0,0,42000,0,0,1010601;1010602;1010603;1010604;1010605;1010606,0,0,0,0,0,,0,10102,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,101076,,10107,6,30,0,0,1,0,0,0,1010701;1010702,0,0,0,0,0,201001,0,10164,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,201036,,20103,6,21,0,0,0,24000,0,0,2010301;2010302;2010303,0,0,0,0,0,,0,20101,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
,201046,,20104,6,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
,201056,,20105,6,23,0,0,0,36000,0,0,2010501;2010502;2010503;2010504,0,0,0,0,0,200101;200102,1,20102,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,201066,,20106,6,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20164;20104,0,0,250,0,0,0,0,0,0,0,0,0,0,0,1
,201076,,20107,6,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20170;20106,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,301036,,30103,6,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,301046,,30104,6,22,0,0,0,32000,0,0,3010401;3010402,0,0,0,0,0,,0,30102,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,301056,,30105,6,23,0,0,0,40000,0,0,3010501;3010502;3010503,0,0,0,0,0,,0,30103;30104,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,301066,,30106,6,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,301076,,30107,6,30,0,0,1,0,0,0,3010701,0,0,0,0,0,,0,30164,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,102036,,10203,6,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
,102046,,10204,6,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
,102056,,10205,6,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10264,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,102066,,10206,6,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
,102076,,10207,6,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
,102236,,10223,6,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,102246,,10224,6,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,102256,,10225,6,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,302036,,30203,6,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
,302046,,30204,6,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,302056,,30205,6,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,302066,,30206,6,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,302076,,30207,6,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30264,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,103036,,10303,6,21,0,0,0,24000,0,0,1030301;1030302;1030303,0,0,0,0,0,200201,1,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,103046,,10304,6,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,103056,,10305,6,23,0,0,0,36000,0,0,1030501;1030502;1030503;1030504,0,0,0,0,0,200301,1,10305,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,103066,,10306,6,24,0,0,0,42000,0,1,1030601,0,0,0,0,0,,0,10306,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,103076,,10307,6,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,104036,,10403,6,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,104046,,10404,6,22,0,0,0,32000,0,0,1040401;1040402;1040403,0,0,0,0,0,,0,10464,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,104056,,10405,6,23,0,0,0,42000,0,0,1040501;1040502;1040503,0,0,0,0,0,,0,10406,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,104066,,10406,6,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,104076,,10407,6,30,0,0,1,0,0,0,1040701;1040702,0,0,0,0,0,101001,1,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,108036,,10803,6,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10864,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108046,,10804,6,22,0,0,0,30000,0,0,1080401,0,0,0,0,0,200501,1,10802,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108056,,10805,6,23,0,0,0,38000,0,0,1080501,0,0,0,0,0,200501;200502,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,108066,,10806,6,24,0,0,0,48000,0,0,1080601,0,0,0,0,0,200501,1,10804,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,108076,,10807,6,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10870,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,108236,,10823,6,21,0,0,0,24000,0,0,1082301,0,0,0,0,0,201801,1,10876,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108246,,10824,6,22,0,0,0,30000,0,0,1082401,0,0,0,0,0,,0,10876;10813,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108256,,10825,6,23,0,0,0,38000,0,0,1082501,0,0,0,0,0,,0,10876;10815,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,108266,,10826,6,24,0,0,0,48000,0,0,1082601,0,0,0,0,0,,0,10876;10820,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,108276,,10827,6,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10876;10822;10823,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,105036,,10503,6,21,0,0,0,0,0,0,1050301,3000,1,6,0,0,,0,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105046,,10504,6,22,0,0,0,0,0,0,1050401,0,0,1,0,0,,0,10503,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105056,,10505,6,23,0,0,0,0,0,0,1050501,3000,1,1,0,0,,0,10568,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105066,,10506,6,24,0,0,0,0,0,0,1050601,0,0,1,0,0,300001;300001;300002;300002,1,10580,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,105076,,10507,6,30,0,0,1,0,0,0,1050701,0,0,0,0,0,,0,10508,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1
