,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,3020058,302,58,55,302055,8288,4000,4000,4000,0,0
,3020059,302,59,55,302055,8288,4000,4000,4000,0,0
,3020060,302,60,60,302060,8886,4000,4000,4000,0,0
,3020061,302,61,60,302060,8886,4000,4000,4000,0,0
,3020062,302,62,60,302060,8886,4000,4000,4000,0,0
,3020063,302,63,60,302060,8886,4000,4000,4000,0,0
,3020064,302,64,60,302060,8886,4000,4000,4000,0,0
,3020065,302,65,65,302065,9484,5000,5000,5000,0,0
,3020066,302,66,65,302065,9484,5000,5000,5000,0,0
,3020067,302,67,65,302065,9484,5000,5000,5000,0,0
,3020068,302,68,65,302065,9484,5000,5000,5000,0,0
,3020069,302,69,65,302065,9484,5000,5000,5000,0,0
,3020070,302,70,70,302070,11746,5000,5000,5000,0,0
,3020071,302,71,70,302070,11746,5000,5000,5000,0,0
,3020072,302,72,70,302070,11746,5000,5000,5000,0,0
,3020073,302,73,70,302070,11746,5000,5000,5000,0,0
,3020074,302,74,70,302070,11746,5000,5000,5000,0,0
,3020075,302,75,75,302075,12430,5000,5000,5000,0,0
,3020076,302,76,75,302075,12430,5000,5000,5000,0,0
,3020077,302,77,75,302075,12430,5000,5000,5000,0,0
,3020078,302,78,75,302075,12430,5000,5000,5000,0,0
,3020079,302,79,75,302075,12430,5000,5000,5000,0,0
,3020080,302,80,80,302080,13114,5000,5000,5000,0,0
,3020081,302,81,80,302080,13114,5000,5000,5000,0,0
,3020082,302,82,80,302080,13114,5000,5000,5000,0,0
,3020083,302,83,80,302080,13114,5000,5000,5000,0,0
,3020084,302,84,80,302080,13114,5000,5000,5000,0,0
,3020085,302,85,85,302085,13798,5000,5000,5000,0,0
,3020086,302,86,85,302085,13798,5000,5000,5000,0,0
,3020087,302,87,85,302085,13798,5000,5000,5000,0,0
,3020088,302,88,85,302085,13798,5000,5000,5000,0,0
,3020089,302,89,85,302085,13798,5000,5000,5000,0,0
,3020090,302,90,90,302090,14482,5000,5000,5000,0,0
,3020091,302,91,90,302090,14482,5000,5000,5000,0,0
,3020092,302,92,90,302090,14482,5000,5000,5000,0,0
,3020093,302,93,90,302090,14482,5000,5000,5000,0,0
,3020094,302,94,90,302090,14482,5000,5000,5000,0,0
,3020095,302,95,95,302095,15166,5000,5000,5000,0,0
,3020096,302,96,95,302095,15166,5000,5000,5000,0,0
,3020097,302,97,95,302095,15166,5000,5000,5000,0,0
,3020098,302,98,95,302095,15166,5000,5000,5000,0,0
,3020099,302,99,95,302095,15166,5000,5000,5000,0,0
,3020100,302,100,100,302100,15850,5000,5000,5000,0,0
,3020101,302,101,100,302100,15850,5000,5000,5000,0,0
,3020102,302,102,100,302100,15850,5000,5000,5000,0,0
,3020103,302,103,100,302100,15850,5000,5000,5000,0,0
,3020104,302,104,100,302100,15850,5000,5000,5000,0,0
,3030000,303,0,1,303001,1062,3000,3000,3000,0,0
,3030001,303,1,1,303001,1062,3000,3000,3000,0,0
,3030002,303,2,1,303001,1062,3000,3000,3000,0,0
,3030003,303,3,1,303001,1062,3000,3000,3000,0,0
,3030004,303,4,1,303001,1062,3000,3000,3000,0,0
,3030005,303,5,5,303005,1459,3000,3000,3000,0,0
,3030006,303,6,5,303005,1459,3000,3000,3000,0,0
,3030007,303,7,5,303005,1459,3000,3000,3000,0,0
,3030008,303,8,5,303005,1459,3000,3000,3000,0,0
,3030009,303,9,5,303005,1459,3000,3000,3000,0,0
,3030010,303,10,10,303010,1965,3000,3000,3000,0,0
,3030011,303,11,10,303010,1965,3000,3000,3000,0,0
,3030012,303,12,10,303010,1965,3000,3000,3000,0,0
,3030013,303,13,10,303010,1965,3000,3000,3000,0,0
,3030014,303,14,10,303010,1965,3000,3000,3000,0,0
,3030015,303,15,15,303015,2483,3000,3000,3000,0,0
,3030016,303,16,15,303015,2483,3000,3000,3000,0,0
,3030017,303,17,15,303015,2483,3000,3000,3000,0,0
,3030018,303,18,15,303015,2483,3000,3000,3000,0,0
,3030019,303,19,15,303015,2483,3000,3000,3000,0,0
,3030020,303,20,20,303020,3071,3000,3000,3000,0,0
,3030021,303,21,20,303020,3071,3000,3000,3000,0,0
,3030022,303,22,20,303020,3071,3000,3000,3000,0,0
,3030023,303,23,20,303020,3071,3000,3000,3000,0,0
,3030024,303,24,20,303020,3071,3000,3000,3000,0,0
,3030025,303,25,25,303025,3792,3000,3000,3000,0,0
,3030026,303,26,25,303025,3792,3000,3000,3000,0,0
,3030027,303,27,25,303025,3792,3000,3000,3000,0,0
,3030028,303,28,25,303025,3792,3000,3000,3000,0,0
,3030029,303,29,25,303025,3792,3000,3000,3000,0,0
,3030030,303,30,30,303030,4405,3000,3000,3000,0,0
,3030031,303,31,30,303030,4405,3000,3000,3000,0,0
,3030032,303,32,30,303030,4405,3000,3000,3000,0,0
,3030033,303,33,30,303030,4405,3000,3000,3000,0,0
,3030034,303,34,30,303030,4405,3000,3000,3000,0,0
,3030035,303,35,35,303035,5199,3000,3000,3000,0,0
,3030036,303,36,35,303035,5199,3000,3000,3000,0,0
,3030037,303,37,35,303035,5199,3000,3000,3000,0,0
,3030038,303,38,35,303035,5199,3000,3000,3000,0,0
,3030039,303,39,35,303035,5199,3000,3000,3000,0,0
,3030040,303,40,40,303040,5882,4000,4000,4000,0,0
,3030041,303,41,40,303040,5882,4000,4000,4000,0,0
,3030042,303,42,40,303040,5882,4000,4000,4000,0,0
,3030043,303,43,40,303040,5882,4000,4000,4000,0,0
,3030044,303,44,40,303040,5882,4000,4000,4000,0,0
,3030045,303,45,45,303045,6465,4000,4000,4000,0,0
,3030046,303,46,45,303045,6465,4000,4000,4000,0,0
,3030047,303,47,45,303045,6465,4000,4000,4000,0,0
,3030048,303,48,45,303045,6465,4000,4000,4000,0,0
,3030049,303,49,45,303045,6465,4000,4000,4000,0,0
,3030050,303,50,50,303050,7690,4000,4000,4000,0,0
,3030051,303,51,50,303050,7690,4000,4000,4000,0,0
,3030052,303,52,50,303050,7690,4000,4000,4000,0,0
,3030053,303,53,50,303050,7690,4000,4000,4000,0,0
,3030054,303,54,50,303050,7690,4000,4000,4000,0,0
,3030055,303,55,55,303055,8288,4000,4000,4000,0,0
,3030056,303,56,55,303055,8288,4000,4000,4000,0,0
,3030057,303,57,55,303055,8288,4000,4000,4000,0,0
,3030058,303,58,55,303055,8288,4000,4000,4000,0,0
,3030059,303,59,55,303055,8288,4000,4000,4000,0,0
,3030060,303,60,60,303060,8886,4000,4000,4000,0,0
,3030061,303,61,60,303060,8886,4000,4000,4000,0,0
,3030062,303,62,60,303060,8886,4000,4000,4000,0,0
,3030063,303,63,60,303060,8886,4000,4000,4000,0,0
,3030064,303,64,60,303060,8886,4000,4000,4000,0,0
,3030065,303,65,65,303065,9484,5000,5000,5000,0,0
,3030066,303,66,65,303065,9484,5000,5000,5000,0,0
,3030067,303,67,65,303065,9484,5000,5000,5000,0,0
,3030068,303,68,65,303065,9484,5000,5000,5000,0,0
,3030069,303,69,65,303065,9484,5000,5000,5000,0,0
,3030070,303,70,70,303070,11746,5000,5000,5000,0,0
,3030071,303,71,70,303070,11746,5000,5000,5000,0,0
,3030072,303,72,70,303070,11746,5000,5000,5000,0,0
,3030073,303,73,70,303070,11746,5000,5000,5000,0,0
,3030074,303,74,70,303070,11746,5000,5000,5000,0,0
,3030075,303,75,75,303075,12430,5000,5000,5000,0,0
,3030076,303,76,75,303075,12430,5000,5000,5000,0,0
,3030077,303,77,75,303075,12430,5000,5000,5000,0,0
,3030078,303,78,75,303075,12430,5000,5000,5000,0,0
,3030079,303,79,75,303075,12430,5000,5000,5000,0,0
,3030080,303,80,80,303080,13114,5000,5000,5000,0,0
,3030081,303,81,80,303080,13114,5000,5000,5000,0,0
,3030082,303,82,80,303080,13114,5000,5000,5000,0,0
,3030083,303,83,80,303080,13114,5000,5000,5000,0,0
,3030084,303,84,80,303080,13114,5000,5000,5000,0,0
,3030085,303,85,85,303085,13798,5000,5000,5000,0,0
,3030086,303,86,85,303085,13798,5000,5000,5000,0,0
,3030087,303,87,85,303085,13798,5000,5000,5000,0,0
,3030088,303,88,85,303085,13798,5000,5000,5000,0,0
,3030089,303,89,85,303085,13798,5000,5000,5000,0,0
,3030090,303,90,90,303090,14482,5000,5000,5000,0,0
,3030091,303,91,90,303090,14482,5000,5000,5000,0,0
,3030092,303,92,90,303090,14482,5000,5000,5000,0,0
,3030093,303,93,90,303090,14482,5000,5000,5000,0,0
,3030094,303,94,90,303090,14482,5000,5000,5000,0,0
,3030095,303,95,95,303095,15166,5000,5000,5000,0,0
,3030096,303,96,95,303095,15166,5000,5000,5000,0,0
,3030097,303,97,95,303095,15166,5000,5000,5000,0,0
,3030098,303,98,95,303095,15166,5000,5000,5000,0,0
,3030099,303,99,95,303095,15166,5000,5000,5000,0,0
,3030100,303,100,100,303100,15850,5000,5000,5000,0,0
,3030101,303,101,100,303100,15850,5000,5000,5000,0,0
,3030102,303,102,100,303100,15850,5000,5000,5000,0,0
,3030103,303,103,100,303100,15850,5000,5000,5000,0,0
,3030104,303,104,100,303100,15850,5000,5000,5000,0,0
,3040000,304,0,1,304001,1062,3000,3000,3000,0,0
,3040001,304,1,1,304001,1062,3000,3000,3000,0,0
,3040002,304,2,1,304001,1062,3000,3000,3000,0,0
,3040003,304,3,1,304001,1062,3000,3000,3000,0,0
,3040004,304,4,1,304001,1062,3000,3000,3000,0,0
,3040005,304,5,5,304005,1459,3000,3000,3000,0,0
,3040006,304,6,5,304005,1459,3000,3000,3000,0,0
,3040007,304,7,5,304005,1459,3000,3000,3000,0,0
,3040008,304,8,5,304005,1459,3000,3000,3000,0,0
,3040009,304,9,5,304005,1459,3000,3000,3000,0,0
,3040010,304,10,10,304010,1965,3000,3000,3000,0,0
,3040011,304,11,10,304010,1965,3000,3000,3000,0,0
,3040012,304,12,10,304010,1965,3000,3000,3000,0,0
,3040013,304,13,10,304010,1965,3000,3000,3000,0,0
,3040014,304,14,10,304010,1965,3000,3000,3000,0,0
,3040015,304,15,15,304015,2483,3000,3000,3000,0,0
,3040016,304,16,15,304015,2483,3000,3000,3000,0,0
,3040017,304,17,15,304015,2483,3000,3000,3000,0,0
,3040018,304,18,15,304015,2483,3000,3000,3000,0,0
,3040019,304,19,15,304015,2483,3000,3000,3000,0,0
,3040020,304,20,20,304020,3071,3000,3000,3000,0,0
,3040021,304,21,20,304020,3071,3000,3000,3000,0,0
,3040022,304,22,20,304020,3071,3000,3000,3000,0,0
,3040023,304,23,20,304020,3071,3000,3000,3000,0,0
,3040024,304,24,20,304020,3071,3000,3000,3000,0,0
,3040025,304,25,25,304025,3792,3000,3000,3000,0,0
,3040026,304,26,25,304025,3792,3000,3000,3000,0,0
,3040027,304,27,25,304025,3792,3000,3000,3000,0,0
,3040028,304,28,25,304025,3792,3000,3000,3000,0,0
,3040029,304,29,25,304025,3792,3000,3000,3000,0,0
,3040030,304,30,30,304030,4405,3000,3000,3000,0,0
,3040031,304,31,30,304030,4405,3000,3000,3000,0,0
,3040032,304,32,30,304030,4405,3000,3000,3000,0,0
,3040033,304,33,30,304030,4405,3000,3000,3000,0,0
,3040034,304,34,30,304030,4405,3000,3000,3000,0,0
,3040035,304,35,35,304035,5199,3000,3000,3000,0,0
,3040036,304,36,35,304035,5199,3000,3000,3000,0,0
,3040037,304,37,35,304035,5199,3000,3000,3000,0,0
,3040038,304,38,35,304035,5199,3000,3000,3000,0,0
,3040039,304,39,35,304035,5199,3000,3000,3000,0,0
,3040040,304,40,40,304040,5882,4000,4000,4000,0,0
,3040041,304,41,40,304040,5882,4000,4000,4000,0,0
,3040042,304,42,40,304040,5882,4000,4000,4000,0,0
,3040043,304,43,40,304040,5882,4000,4000,4000,0,0
,3040044,304,44,40,304040,5882,4000,4000,4000,0,0
,3040045,304,45,45,304045,6465,4000,4000,4000,0,0
,3040046,304,46,45,304045,6465,4000,4000,4000,0,0
,3040047,304,47,45,304045,6465,4000,4000,4000,0,0
,3040048,304,48,45,304045,6465,4000,4000,4000,0,0
,3040049,304,49,45,304045,6465,4000,4000,4000,0,0
,3040050,304,50,50,304050,7690,4000,4000,4000,0,0
,3040051,304,51,50,304050,7690,4000,4000,4000,0,0
,3040052,304,52,50,304050,7690,4000,4000,4000,0,0
,3040053,304,53,50,304050,7690,4000,4000,4000,0,0
,3040054,304,54,50,304050,7690,4000,4000,4000,0,0
,3040055,304,55,55,304055,8288,4000,4000,4000,0,0
,3040056,304,56,55,304055,8288,4000,4000,4000,0,0
,3040057,304,57,55,304055,8288,4000,4000,4000,0,0
,3040058,304,58,55,304055,8288,4000,4000,4000,0,0
,3040059,304,59,55,304055,8288,4000,4000,4000,0,0
,3040060,304,60,60,304060,8886,4000,4000,4000,0,0
,3040061,304,61,60,304060,8886,4000,4000,4000,0,0
,3040062,304,62,60,304060,8886,4000,4000,4000,0,0
,3040063,304,63,60,304060,8886,4000,4000,4000,0,0
,3040064,304,64,60,304060,8886,4000,4000,4000,0,0
,3040065,304,65,65,304065,9484,5000,5000,5000,0,0
,3040066,304,66,65,304065,9484,5000,5000,5000,0,0
,3040067,304,67,65,304065,9484,5000,5000,5000,0,0
,3040068,304,68,65,304065,9484,5000,5000,5000,0,0
,3040069,304,69,65,304065,9484,5000,5000,5000,0,0
,3040070,304,70,70,304070,11746,5000,5000,5000,0,0
,3040071,304,71,70,304070,11746,5000,5000,5000,0,0
,3040072,304,72,70,304070,11746,5000,5000,5000,0,0
,3040073,304,73,70,304070,11746,5000,5000,5000,0,0
,3040074,304,74,70,304070,11746,5000,5000,5000,0,0
,3040075,304,75,75,304075,12430,5000,5000,5000,0,0
,3040076,304,76,75,304075,12430,5000,5000,5000,0,0
,3040077,304,77,75,304075,12430,5000,5000,5000,0,0
,3040078,304,78,75,304075,12430,5000,5000,5000,0,0
,3040079,304,79,75,304075,12430,5000,5000,5000,0,0
,3040080,304,80,80,304080,13114,5000,5000,5000,0,0
,3040081,304,81,80,304080,13114,5000,5000,5000,0,0
,3040082,304,82,80,304080,13114,5000,5000,5000,0,0
,3040083,304,83,80,304080,13114,5000,5000,5000,0,0
,3040084,304,84,80,304080,13114,5000,5000,5000,0,0
,3040085,304,85,85,304085,13798,5000,5000,5000,0,0
,3040086,304,86,85,304085,13798,5000,5000,5000,0,0
,3040087,304,87,85,304085,13798,5000,5000,5000,0,0
,3040088,304,88,85,304085,13798,5000,5000,5000,0,0
,3040089,304,89,85,304085,13798,5000,5000,5000,0,0
,3040090,304,90,90,304090,14482,5000,5000,5000,0,0
,3040091,304,91,90,304090,14482,5000,5000,5000,0,0
,3040092,304,92,90,304090,14482,5000,5000,5000,0,0
,3040093,304,93,90,304090,14482,5000,5000,5000,0,0
,3040094,304,94,90,304090,14482,5000,5000,5000,0,0
,3040095,304,95,95,304095,15166,5000,5000,5000,0,0
,3040096,304,96,95,304095,15166,5000,5000,5000,0,0
,3040097,304,97,95,304095,15166,5000,5000,5000,0,0
,3040098,304,98,95,304095,15166,5000,5000,5000,0,0
,3040099,304,99,95,304095,15166,5000,5000,5000,0,0
,3040100,304,100,100,304100,15850,5000,5000,5000,0,0
,3040101,304,101,100,304100,15850,5000,5000,5000,0,0
,3040102,304,102,100,304100,15850,5000,5000,5000,0,0
,3040103,304,103,100,304100,15850,5000,5000,5000,0,0
,3040104,304,104,100,304100,15850,5000,5000,5000,0,0
,3050000,305,0,1,305001,1063,3000,3000,3000,0,0
,3050001,305,1,1,305001,1063,3000,3000,3000,0,0
,3050002,305,2,1,305001,1063,3000,3000,3000,0,0
,3050003,305,3,1,305001,1063,3000,3000,3000,0,0
,3050004,305,4,1,305001,1063,3000,3000,3000,0,0
,3050005,305,5,5,305005,1469,3000,3000,3000,0,0
,3050006,305,6,5,305005,1469,3000,3000,3000,0,0
,3050007,305,7,5,305005,1469,3000,3000,3000,0,0
,3050008,305,8,5,305005,1469,3000,3000,3000,0,0
,3050009,305,9,5,305005,1469,3000,3000,3000,0,0
,3050010,305,10,10,305010,1992,3000,3000,3000,0,0
,3050011,305,11,10,305010,1992,3000,3000,3000,0,0
,3050012,305,12,10,305010,1992,3000,3000,3000,0,0
,3050013,305,13,10,305010,1992,3000,3000,3000,0,0
,3050014,305,14,10,305010,1992,3000,3000,3000,0,0
,3050015,305,15,15,305015,2533,3000,3000,3000,0,0
,3050016,305,16,15,305015,2533,3000,3000,3000,0,0
,3050017,305,17,15,305015,2533,3000,3000,3000,0,0
,3050018,305,18,15,305015,2533,3000,3000,3000,0,0
,3050019,305,19,15,305015,2533,3000,3000,3000,0,0
,3050020,305,20,20,305020,3169,3000,3000,3000,0,0
,3050021,305,21,20,305020,3169,3000,3000,3000,0,0
,3050022,305,22,20,305020,3169,3000,3000,3000,0,0
,3050023,305,23,20,305020,3169,3000,3000,3000,0,0
,3050024,305,24,20,305020,3169,3000,3000,3000,0,0
,3050025,305,25,25,305025,3976,3000,3000,3000,0,0
,3050026,305,26,25,305025,3976,3000,3000,3000,0,0
,3050027,305,27,25,305025,3976,3000,3000,3000,0,0
,3050028,305,28,25,305025,3976,3000,3000,3000,0,0
,3050029,305,29,25,305025,3976,3000,3000,3000,0,0
,3050030,305,30,30,305030,4658,3000,3000,3000,0,0
,3050031,305,31,30,305030,4658,3000,3000,3000,0,0
,3050032,305,32,30,305030,4658,3000,3000,3000,0,0
,3050033,305,33,30,305030,4658,3000,3000,3000,0,0
,3050034,305,34,30,305030,4658,3000,3000,3000,0,0
,3050035,305,35,35,305035,5587,3000,3000,3000,0,0
,3050036,305,36,35,305035,5587,3000,3000,3000,0,0
,3050037,305,37,35,305035,5587,3000,3000,3000,0,0
,3050038,305,38,35,305035,5587,3000,3000,3000,0,0
,3050039,305,39,35,305035,5587,3000,3000,3000,0,0
,3050040,305,40,40,305040,6375,4000,4000,4000,0,0
,3050041,305,41,40,305040,6375,4000,4000,4000,0,0
,3050042,305,42,40,305040,6375,4000,4000,4000,0,0
,3050043,305,43,40,305040,6375,4000,4000,4000,0,0
,3050044,305,44,40,305040,6375,4000,4000,4000,0,0
,3050045,305,45,45,305045,7197,4000,4000,4000,0,0
,3050046,305,46,45,305045,7197,4000,4000,4000,0,0
,3050047,305,47,45,305045,7197,4000,4000,4000,0,0
,3050048,305,48,45,305045,7197,4000,4000,4000,0,0
,3050049,305,49,45,305045,7197,4000,4000,4000,0,0
,3050050,305,50,50,305050,9186,4000,4000,4000,0,0
,3050051,305,51,50,305050,9186,4000,4000,4000,0,0
,3050052,305,52,50,305050,9186,4000,4000,4000,0,0
,3050053,305,53,50,305050,9186,4000,4000,4000,0,0
,3050054,305,54,50,305050,9186,4000,4000,4000,0,0
,3050055,305,55,55,305055,10263,4000,4000,4000,0,0
,3050056,305,56,55,305055,10263,4000,4000,4000,0,0
,3050057,305,57,55,305055,10263,4000,4000,4000,0,0
,3050058,305,58,55,305055,10263,4000,4000,4000,0,0
,3050059,305,59,55,305055,10263,4000,4000,4000,0,0
,3050060,305,60,60,305060,11388,4000,4000,4000,0,0
,3050061,305,61,60,305060,11388,4000,4000,4000,0,0
,3050062,305,62,60,305060,11388,4000,4000,4000,0,0
,3050063,305,63,60,305060,11388,4000,4000,4000,0,0
,3050064,305,64,60,305060,11388,4000,4000,4000,0,0
,3050065,305,65,65,305065,12561,5000,5000,5000,0,0
,3050066,305,66,65,305065,12561,5000,5000,5000,0,0
,3050067,305,67,65,305065,12561,5000,5000,5000,0,0
,3050068,305,68,65,305065,12561,5000,5000,5000,0,0
,3050069,305,69,65,305065,12561,5000,5000,5000,0,0
,3050070,305,70,70,305070,17562,5000,5000,5000,0,0
,3050071,305,71,70,305070,17562,5000,5000,5000,0,0
,3050072,305,72,70,305070,17562,5000,5000,5000,0,0
,3050073,305,73,70,305070,17562,5000,5000,5000,0,0
,3050074,305,74,70,305070,17562,5000,5000,5000,0,0
,3050075,305,75,75,305075,19302,5000,5000,5000,0,0
,3050076,305,76,75,305075,19302,5000,5000,5000,0,0
,3050077,305,77,75,305075,19302,5000,5000,5000,0,0
,3050078,305,78,75,305075,19302,5000,5000,5000,0,0
,3050079,305,79,75,305075,19302,5000,5000,5000,0,0
,3050080,305,80,80,305080,21118,5000,5000,5000,0,0
,3050081,305,81,80,305080,21118,5000,5000,5000,0,0
,3050082,305,82,80,305080,21118,5000,5000,5000,0,0
,3050083,305,83,80,305080,21118,5000,5000,5000,0,0
,3050084,305,84,80,305080,21118,5000,5000,5000,0,0
,3050085,305,85,85,305085,23009,5000,5000,5000,0,0
,3050086,305,86,85,305085,23009,5000,5000,5000,0,0
,3050087,305,87,85,305085,23009,5000,5000,5000,0,0
,3050088,305,88,85,305085,23009,5000,5000,5000,0,0
,3050089,305,89,85,305085,23009,5000,5000,5000,0,0
,3050090,305,90,90,305090,24976,5000,5000,5000,0,0
,3050091,305,91,90,305090,24976,5000,5000,5000,0,0
,3050092,305,92,90,305090,24976,5000,5000,5000,0,0
,3050093,305,93,90,305090,24976,5000,5000,5000,0,0
,3050094,305,94,90,305090,24976,5000,5000,5000,0,0
,3050095,305,95,95,305095,27019,5000,5000,5000,0,0
,3050096,305,96,95,305095,27019,5000,5000,5000,0,0
,3050097,305,97,95,305095,27019,5000,5000,5000,0,0
,3050098,305,98,95,305095,27019,5000,5000,5000,0,0
,3050099,305,99,95,305095,27019,5000,5000,5000,0,0
,3050100,305,100,100,305100,29137,5000,5000,5000,0,0
,3050101,305,101,100,305100,29137,5000,5000,5000,0,0
,3050102,305,102,100,305100,29137,5000,5000,5000,0,0
,3050103,305,103,100,305100,29137,5000,5000,5000,0,0
,3050104,305,104,100,305100,29137,5000,5000,5000,0,0
