,required,required,optional,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,2186,107,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,2187,107,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,2229,107,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,2230,107,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,2231,107,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,2232,107,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,2233,107,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,2234,107,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,2235,107,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,2236,107,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,2237,107,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,2238,107,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,2239,107,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,2240,107,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,2241,107,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,2242,107,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,2243,107,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,2244,107,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,2245,107,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,2246,107,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,2247,107,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,2248,107,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,2249,107,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,2250,107,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,2251,107,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,2252,107,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,2253,107,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,2254,107,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,2255,107,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,2256,107,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,2257,107,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,2258,107,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,2259,107,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,2260,107,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,2261,107,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,2262,107,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,2263,107,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,2264,107,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,2265,107,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,2266,107,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,2267,107,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,2268,107,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,2310,111,,1,41,41,4,4200,2110001,5,2110202,3,0,0,0,0
,2311,111,,1,42,42,4,4400,2110001,5,2110202,3,0,0,0,0
,2312,111,,1,43,43,4,4600,2110001,5,2110202,3,0,0,0,0
,2313,111,,1,44,44,4,4800,2110001,5,2110202,3,0,0,0,0
,2314,111,,1,45,45,4,5000,2110001,5,2110202,5,0,0,0,0
,2315,111,,1,46,46,4,5200,2110001,5,2110202,5,0,0,0,0
,2316,111,,1,47,47,4,5400,2110001,5,2110202,5,0,0,0,0
,2317,111,,1,48,48,4,5600,2110001,5,2110202,5,0,0,0,0
,2318,111,,1,49,49,4,5800,2110001,5,2110202,5,0,0,0,0
,2319,111,,1,50,50,4,6000,2110001,5,2110202,5,0,0,0,0
,2320,111,,1,51,51,5,6300,2110002,1,2110203,2,0,0,0,0
,2321,111,,1,52,52,5,6600,2110002,1,2110203,2,0,0,0,0
,2322,111,,1,53,53,5,6900,2110002,1,2110203,2,0,0,0,0
,2323,111,,1,54,54,5,7200,2110002,1,2110203,2,0,0,0,0
,2324,111,,1,55,55,5,7500,2110002,1,2110203,2,0,0,0,0
,2325,111,,1,56,56,5,7800,2110002,2,2110203,2,0,0,0,0
,2326,111,,1,57,57,5,8100,2110002,2,2110203,2,0,0,0,0
,2327,111,,1,58,58,5,8400,2110002,2,2110203,2,0,0,0,0
,2328,111,,1,59,59,5,8700,2110002,2,2110203,2,0,0,0,0
,2329,111,,1,60,60,5,9000,2110002,2,2110203,2,0,0,0,0
,2330,111,,1,61,61,6,9300,2110002,2,2110203,3,0,0,0,0
,2331,111,,1,62,62,6,9600,2110002,2,2110203,3,0,0,0,0
,2332,111,,1,63,63,6,9900,2110002,2,2110203,3,0,0,0,0
,2333,111,,1,64,64,6,10200,2110002,2,2110203,3,0,0,0,0
,2334,111,,1,65,65,6,10500,2110002,2,2110203,3,0,0,0,0
,2335,111,,1,66,66,6,10800,2110002,3,2110203,3,0,0,0,0
,2336,111,,1,67,67,6,11100,2110002,3,2110203,3,0,0,0,0
,2337,111,,1,68,68,6,11400,2110002,3,2110203,3,0,0,0,0
,2338,111,,1,69,69,6,11700,2110002,3,2110203,3,0,0,0,0
,2339,111,,1,70,70,6,12000,2110002,3,2110203,3,0,0,0,0
,2340,111,,1,71,71,7,12300,2110002,3,2110204,2,0,0,0,0
,2341,111,,1,72,72,7,12600,2110002,3,2110204,2,0,0,0,0
,2342,111,,1,73,73,7,12900,2110002,3,2110204,2,0,0,0,0
,2343,111,,1,74,74,7,13200,2110002,3,2110204,2,0,0,0,0
,2344,111,,1,75,75,7,13500,2110002,3,2110204,2,0,0,0,0
,2345,111,,1,76,76,7,13800,2110002,4,2110204,3,0,0,0,0
,2346,111,,1,77,77,7,14100,2110002,4,2110204,3,0,0,0,0
,2347,111,,1,78,78,7,14400,2110002,4,2110204,3,0,0,0,0
,2348,111,,1,79,79,7,14700,2110002,4,2110204,3,0,0,0,0
,2349,111,,1,80,80,7,15000,2110002,4,2110204,3,0,0,0,0
,2391,111,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,2392,111,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,2393,111,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,2394,111,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,2395,111,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,2396,111,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,2397,111,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,2398,111,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,2399,111,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,2400,111,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,2401,111,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,2402,111,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,2403,111,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,2404,111,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,2405,111,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,2406,111,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,2407,111,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,2408,111,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,2409,111,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,2410,111,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,2411,111,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,2412,111,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,2413,111,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,2414,111,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,2415,111,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,2416,111,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,2417,111,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,2418,111,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,2419,111,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,2420,111,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,2421,111,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,2422,111,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,2423,111,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,2424,111,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,2425,111,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,2426,111,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,2427,111,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,2428,111,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,2429,111,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,2430,111,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,2472,111,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,2473,111,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,2474,111,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,2475,111,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,2476,111,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,2477,111,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,2478,111,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,2479,111,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,2480,111,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,2481,111,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,2482,111,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,2483,111,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,2484,111,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,2485,111,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,2486,111,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,2487,111,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,2488,111,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,2489,111,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,2490,111,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,2491,111,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,2492,111,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,2493,111,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,2494,111,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,2495,111,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,2496,111,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,2497,111,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,2498,111,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,2499,111,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,2500,111,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,2501,111,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,2502,111,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,2503,111,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,2504,111,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,2505,111,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,2506,111,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,2507,111,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,2508,111,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,2509,111,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,2510,111,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,2511,111,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,2553,111,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,2554,111,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,2555,111,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,2556,111,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,2557,111,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,2558,111,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,2559,111,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,2560,111,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,2561,111,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,2562,111,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,2563,111,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,2564,111,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,2565,111,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,2566,111,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,2567,111,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,2568,111,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,2569,111,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,2570,111,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,2571,111,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,2572,111,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,2573,111,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,2574,111,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,2575,111,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,2576,111,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,2577,111,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,2578,111,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,2579,111,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,2580,111,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,2581,111,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,2582,111,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,2583,111,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,2584,111,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,2585,111,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,2586,111,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,2587,111,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,2588,111,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,2589,111,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,2590,111,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,2591,111,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,2592,111,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,2634,112,,1,41,41,4,4200,2110001,5,2110202,3,0,0,0,0
,2635,112,,1,42,42,4,4400,2110001,5,2110202,3,0,0,0,0
,2636,112,,1,43,43,4,4600,2110001,5,2110202,3,0,0,0,0
,2637,112,,1,44,44,4,4800,2110001,5,2110202,3,0,0,0,0
,2638,112,,1,45,45,4,5000,2110001,5,2110202,5,0,0,0,0
,2639,112,,1,46,46,4,5200,2110001,5,2110202,5,0,0,0,0
,2640,112,,1,47,47,4,5400,2110001,5,2110202,5,0,0,0,0
,2641,112,,1,48,48,4,5600,2110001,5,2110202,5,0,0,0,0
,2642,112,,1,49,49,4,5800,2110001,5,2110202,5,0,0,0,0
,2643,112,,1,50,50,4,6000,2110001,5,2110202,5,0,0,0,0
,2644,112,,1,51,51,5,6300,2110002,1,2110203,2,0,0,0,0
,2645,112,,1,52,52,5,6600,2110002,1,2110203,2,0,0,0,0
,2646,112,,1,53,53,5,6900,2110002,1,2110203,2,0,0,0,0
,2647,112,,1,54,54,5,7200,2110002,1,2110203,2,0,0,0,0
,2648,112,,1,55,55,5,7500,2110002,1,2110203,2,0,0,0,0
,2649,112,,1,56,56,5,7800,2110002,2,2110203,2,0,0,0,0
,2650,112,,1,57,57,5,8100,2110002,2,2110203,2,0,0,0,0
,2651,112,,1,58,58,5,8400,2110002,2,2110203,2,0,0,0,0
,2652,112,,1,59,59,5,8700,2110002,2,2110203,2,0,0,0,0
,2653,112,,1,60,60,5,9000,2110002,2,2110203,2,0,0,0,0
,2654,112,,1,61,61,6,9300,2110002,2,2110203,3,0,0,0,0
,2655,112,,1,62,62,6,9600,2110002,2,2110203,3,0,0,0,0
,2656,112,,1,63,63,6,9900,2110002,2,2110203,3,0,0,0,0
,2657,112,,1,64,64,6,10200,2110002,2,2110203,3,0,0,0,0
,2658,112,,1,65,65,6,10500,2110002,2,2110203,3,0,0,0,0
,2659,112,,1,66,66,6,10800,2110002,3,2110203,3,0,0,0,0
,2660,112,,1,67,67,6,11100,2110002,3,2110203,3,0,0,0,0
,2661,112,,1,68,68,6,11400,2110002,3,2110203,3,0,0,0,0
,2662,112,,1,69,69,6,11700,2110002,3,2110203,3,0,0,0,0
,2663,112,,1,70,70,6,12000,2110002,3,2110203,3,0,0,0,0
,2664,112,,1,71,71,7,12300,2110002,3,2110204,2,0,0,0,0
,2665,112,,1,72,72,7,12600,2110002,3,2110204,2,0,0,0,0
,2666,112,,1,73,73,7,12900,2110002,3,2110204,2,0,0,0,0
,2667,112,,1,74,74,7,13200,2110002,3,2110204,2,0,0,0,0
,2668,112,,1,75,75,7,13500,2110002,3,2110204,2,0,0,0,0
,2669,112,,1,76,76,7,13800,2110002,4,2110204,3,0,0,0,0
,2670,112,,1,77,77,7,14100,2110002,4,2110204,3,0,0,0,0
,2671,112,,1,78,78,7,14400,2110002,4,2110204,3,0,0,0,0
,2672,112,,1,79,79,7,14700,2110002,4,2110204,3,0,0,0,0
,2673,112,,1,80,80,7,15000,2110002,4,2110204,3,0,0,0,0
,2715,112,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,2716,112,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,2717,112,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,2718,112,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,2719,112,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,2720,112,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,2721,112,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,2722,112,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,2723,112,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,2724,112,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,2725,112,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,2726,112,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,2727,112,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,2728,112,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,2729,112,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,2730,112,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,2731,112,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,2732,112,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,2733,112,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,2734,112,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,2735,112,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,2736,112,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,2737,112,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,2738,112,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,2739,112,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,2740,112,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,2741,112,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,2742,112,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,2743,112,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,2744,112,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,2745,112,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,2746,112,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,2747,112,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,2748,112,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,2749,112,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,2750,112,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,2751,112,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,2752,112,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,2753,112,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,2754,112,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,2796,112,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,2797,112,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,2798,112,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,2799,112,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,2800,112,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,2801,112,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,2802,112,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,2803,112,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,2804,112,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,2805,112,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,2806,112,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,2807,112,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,2808,112,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,2809,112,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,2810,112,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,2811,112,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,2812,112,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,2813,112,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,2814,112,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,2815,112,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,2816,112,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,2817,112,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,2818,112,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,2819,112,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,2820,112,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,2821,112,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,2822,112,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,2823,112,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,2824,112,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,2825,112,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,2826,112,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,2827,112,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,2828,112,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,2829,112,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,2830,112,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,2831,112,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,2832,112,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,2833,112,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,2834,112,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,2835,112,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,2877,112,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,2878,112,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,2879,112,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,2880,112,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,2881,112,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,2882,112,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,2883,112,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,2884,112,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,2885,112,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,2886,112,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,2887,112,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,2888,112,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,2889,112,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,2890,112,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,2891,112,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,2892,112,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,2893,112,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,2894,112,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,2895,112,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,2896,112,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,2897,112,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,2898,112,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,2899,112,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,2900,112,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,2901,112,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,2902,112,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,2903,112,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,2904,112,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,2905,112,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,2906,112,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,2907,112,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,2908,112,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,2909,112,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,2910,112,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
