,id,Name,Intention,countdown_des,talks,detailDes
,40177,挑战熊人首领,回复吉拉,,,
,40178,挑战战魂统领,回复吉拉,,,
,40179,挑战赤角狂兽,回复吉拉,,,
,40180,挑战爆炎男爵,回复吉拉,,,
,40181,挑战砾风游贼,回复吉拉,,,
,40182,挑战暮夜蜂王,回复吉拉,,,
,40183,挑战叛变军团长,回复吉拉,,,
,40184,挑战尖啸游隼,回复吉拉,,,
,40185,挑战狂乱研究者,回复吉拉,,,
,40186,挑战暗幕蝎王,回复吉拉,,,
,40187,挑战狰狞鬼面,回复吉拉,,,
,40188,挑战劫掠军骑长,回复吉拉,,,
,40189,挑战魅魔使徒,回复吉拉,,,
,40190,挑战铁骑领主,回复吉拉,,,
,40191,挑战风啸游隼,回复吉拉,,,
,40192,挑战武装劫掠者,武装劫掠者兰迪[count 1],,,
,40193,挑战宿命穿刺者,宿命穿刺者艾斯[count 1],,,
,40194,挑战荒漠战神,荒漠战神肖恩[count 1],,,
,40195,挑战邪恶研究者,邪恶研究者伊文[count 1],,,
,40196,挑战腐蚀毒蜂,腐蚀毒蜂德琳[count 1],,,
,40197,挑战暗鸦领主,暗鸦领主艾因[count 1],,,
,40198,挑战瘟疫传播者,瘟疫传播者柏格[count 1],,,
,40199,挑战月夜诡蝠,月夜诡蝠桑德拉[count 1],,,
,40200,挑战森林领主,森林领主托尔斯[count 1],,,
,40201,挑战雾隐猎手,雾隐猎手莉莉安[count 1],,,
,40202,挑战鬼魅魔蛛,鬼魅魔蛛贝斯[count 1],,,
,40203,挑战巨熊领主,巨熊领主提坦[count 1],,,
,40204,挑战夜雾巨人,夜雾巨人巴伦[count 1],,,
,40205,挑战幻雾狂魔,幻雾狂魔伯尼[count 1],,,
,40206,挑战灾祸舞动者,灾祸舞动者雅丽[count 1],,,
,40207,挑战岩窟食人魔,岩窟食人魔布尔[count 1],,,
,40208,挑战飞翼魔鹰,飞翼魔鹰黛西[count 1],,,
,40209,挑战狂热复仇者,狂热复仇者克罗[count 1],,,
,40210,挑战叶刃毒蜂,叶刃毒蜂佩丝[count 1],,,
,40211,挑战白银惩戒者,白银惩戒者奥布[count 1],,,
,40212,挑战月冥女巫,月冥女巫菲丽丝[count 1],,,
,40213,挑战恐惧战魂,恐惧战魂阿尔奇[count 1],,,
,40214,挑战泥沼蝎王,泥沼蝎王班奈特[count 1],,,
,40215,挑战熔火战骑,熔火战骑凯文[count 1],,,
,40216,挑战地穴石魔,地穴石魔波特[count 1],,,
,40217,挑战不死追寻者,不死追寻者班森[count 1],,,
,40218,挑战毁灭践踏者,毁灭践踏者巴顿[count 1],,,
,40219,挑战苦痛荆棘,苦痛荆棘塞拉[count 1],,,
,40220,挑战天灾使魔,天灾使魔洛特[count 1],,,
,40221,挑战狂暴战熊,狂暴战熊安迪[count 1],,,
,40222,挑战武装劫掠者,回复吉拉,,,
,40223,挑战宿命穿刺者,回复吉拉,,,
,40224,挑战利斧战魔,回复吉拉,,,
,40225,挑战邪恶研究者,回复吉拉,,,
,40226,挑战腐蚀毒蜂,回复吉拉,,,
,40227,挑战暗鸦领主,回复吉拉,,,
,40228,挑战瘟疫传播者,回复吉拉,,,
,40229,挑战月夜恶鬼,回复吉拉,,,
,40230,挑战森林领主,回复吉拉,,,
,40231,挑战雾隐猎手,回复吉拉,,,
,40232,挑战鬼魅魔蛛,回复吉拉,,,
,40233,挑战巨熊领主,回复吉拉,,,
,40234,挑战夜雾巨人,回复吉拉,,,
,40235,挑战幻雾狂魔,回复吉拉,,,
,40236,挑战灾祸舞动者,回复吉拉,,,
,40237,挑战岩窟食人魔,回复吉拉,,,
,40238,挑战飞翼魔鹰,回复吉拉,,,
,40239,挑战狂热复仇者,回复吉拉,,,
,40240,挑战叶刃毒蜂,回复吉拉,,,
,40241,挑战白银惩戒者,回复吉拉,,,
,40242,挑战月冥女巫,回复吉拉,,,
,40243,挑战恐惧战魂,回复吉拉,,,
,40244,挑战泥沼蝎王,回复吉拉,,,
,40245,挑战熔火战骑,回复吉拉,,,
,40246,挑战地穴石魔,回复吉拉,,,
,40247,挑战不死追寻者,回复吉拉,,,
,40248,挑战毁灭践踏者,回复吉拉,,,
,40249,挑战苦痛荆棘,回复吉拉,,,
,40250,挑战天灾使魔,回复吉拉,,,
,40251,挑战狂暴战熊,回复吉拉,,,
,40252,挑战锐斧战魔,锐斧战魔安德鲁[count 1],,,
,40253,挑战实验合成兽,实验合成兽巴德[count 1],,,
,40254,挑战林地红魔,林地红魔阿诺德[count 1],,,
,40255,挑战欲望男爵,欲望男爵舒克[count 1],,,
,40256,挑战荆刺蜂后,荆刺蜂后塞拉[count 1],,,
,40257,挑战海上掠夺者,海上掠夺者格纳[count 1],,,
,40258,挑战钢羽枭鹰,钢羽枭鹰伊伦[count 1],,,
,40259,挑战邪能研究者,邪能研究者格纳[count 1],,,
,40260,挑战暮夜魔蝎,暮夜魔蝎洛兹[count 1],,,
,40261,挑战翼魔统领,翼魔统领塞曼[count 1],,,
,40262,挑战密林怪盗,密林怪盗贝克勒[count 1],,,
,40263,挑战亡魂低语者,亡魂低语者埃莉[count 1],,,
,40264,挑战暗金领主,暗金领主维恩[count 1],,,
,40265,挑战枭鹰霸主,枭鹰霸主希尔达[count 1],,,
,40266,挑战强袭战狼,强袭战狼斯塔克[count 1],,,
,40267,挑战荒地魔蝎,荒地魔蝎尼斯[count 1],,,
,40268,挑战烈炎斧兽,烈炎斧兽凯恩特[count 1],,,
,40269,挑战猩红先驱者,猩红先驱者欧文[count 1],,,
,40270,挑战枯木蜂王,枯木蜂王艾蕾[count 1],,,
,40271,挑战暗夜邪魔,暗夜邪魔奥托[count 1],,,
,40272,挑战暗影操控者,暗影操控者格斯[count 1],,,
,40273,挑战深渊领主,深渊领主桑德拉[count 1],,,
,40274,挑战暗黑骑士长,暗黑骑士长韦伯[count 1],,,
,40275,挑战猩红鞭刺者,猩红鞭刺者多琳[count 1],,,
,40276,挑战荒棘魔蛛,荒棘魔蛛克洛伊[count 1],,,
,40277,挑战荒野领主,荒野领主里奥[count 1],,,
,40278,挑战碎岩战锤,碎岩战锤查理[count 1],,,
,40279,挑战邪鳍海魔,邪鳍海魔奥利弗[count 1],,,
,40280,挑战黯淡蔷薇,黯淡蔷薇坎蒂丝[count 1],,,
,40281,挑战狂械暴徒,狂械暴徒奥德里[count 1],,,
,40282,挑战锐斧战魔,回复吉拉,,,
,40283,挑战实验合成兽,回复吉拉,,,
,40284,挑战林地红魔,回复吉拉,,,
,40285,挑战欲望男爵,回复吉拉,,,
,40286,挑战荆刺蜂后,回复吉拉,,,
,40287,挑战海上掠夺者,回复吉拉,,,
,40288,挑战钢羽枭鹰,回复吉拉,,,
,40289,挑战邪能研究者,回复吉拉,,,
,40290,挑战暮夜魔蝎,回复吉拉,,,
,40291,挑战翼魔统领,回复吉拉,,,
,40292,挑战密林怪盗,回复吉拉,,,
,40293,挑战亡魂低语者,回复吉拉,,,
,40294,挑战暗金领主,回复吉拉,,,
,40295,挑战风啸游隼,回复吉拉,,,
,40296,挑战强袭战狼,回复吉拉,,,
,40297,挑战荒地魔蝎,回复吉拉,,,
,40298,挑战烈炎斧兽,回复吉拉,,,
,40299,挑战猩红先驱者,回复吉拉,,,
,40300,挑战枯木蜂王,回复吉拉,,,
,40301,挑战暗夜邪魔,回复吉拉,,,
,40302,挑战暗影操控者,回复吉拉,,,
,40303,挑战深渊领主,回复吉拉,,,
,40304,挑战暗黑骑士长,回复吉拉,,,
,40305,挑战猩红鞭刺者,回复吉拉,,,
,40306,挑战荒棘魔蛛,回复吉拉,,,
,40307,挑战荒野领主,回复吉拉,,,
,40308,挑战碎岩战锤,回复吉拉,,,
,40309,挑战邪鳍海魔,回复吉拉,,,
,40310,挑战黯淡蔷薇,回复吉拉,,,
,40311,挑战狂械暴徒,回复吉拉,,,
,40312,挑战枭翼女妖,枭翼女妖柏莎[count 1],,,
,40313,挑战漆黑侍魔者,漆黑侍魔者巴罗[count 1],,,
,40314,挑战致命刀锋,致命刀锋阿曼达[count 1],,,
,40315,挑战狂战指挥官,狂战指挥官托特[count 1],,,
,40316,挑战暮色桔梗,暮色桔梗阿芙拉[count 1],,,
,40317,挑战重装魔铠,重装魔铠艾伯特[count 1],,,
,40318,挑战荒漠领主,荒漠领主纳伏[count 1],,,
,40319,挑战深渊铁蹄,深渊铁蹄卡萨帕[count 1],,,
,40320,挑战机械魔人,机械魔人杰森[count 1],,,
,40321,挑战枭翼女妖,回复吉拉,,,
,40322,挑战漆黑侍魔者,回复吉拉,,,
,40323,挑战致命刀锋,回复吉拉,,,
,40324,挑战狂战指挥官,回复吉拉,,,
,40325,挑战暮色桔梗,回复吉拉,,,
,40326,挑战重装魔铠,回复吉拉,,,
,40327,挑战荒漠领主,回复吉拉,,,
,40328,挑战深渊铁蹄,回复吉拉,,,
,40329,挑战机械魔人,回复吉拉,,,
,50000,哀嚎神殿巡查,前往执行巡查工作,,,
,50003,哀嚎神殿巡查,开启幸运宝箱,,,
,50004,哀嚎神殿巡查,返回联盟交接任务,,,
,50005,哀嚎神殿巡查,调查石碑附近,,,
,50006,哀嚎神殿巡查,返回联盟交接任务,,,
,50007,哀嚎神殿巡查,调查石碑附近,,,
,50008,哀嚎神殿巡查,返回联盟交接任务,,,
,50009,哀嚎神殿巡查,前往佣兵托尼处,,,
,50010,哀嚎神殿巡查,和佣兵托尼对话,,,
,50011,哀嚎神殿巡查,前往寻找失踪佣兵,,,
,50012,哀嚎神殿巡查,告知佣兵托尼,,,
,50013,哀嚎神殿巡查,返回联盟交接任务,,,
,50014,哀嚎神殿巡查,和泽欧密探对话,,,
,50015,哀嚎神殿巡查,战胜亡魂死徒,,,
,50016,哀嚎神殿巡查,战胜亡魂死士,,,
,50017,哀嚎神殿巡查,回复泽欧密探,,,
,50018,哀嚎神殿巡查,返回联盟交接任务,,,
,50019,阿克莱斯巡查,前往执行巡查工作,,,
,50022,阿克莱斯巡查,开启幸运宝箱,,,
,50023,阿克莱斯巡查,返回联盟交接任务,,,
,50024,阿克莱斯巡查,和胖胖的大叔对话,,,
,50025,阿克莱斯巡查,返回联盟交接任务,,,
,50026,阿克莱斯巡查,和富商金斯特对话,,,
,50027,阿克莱斯巡查,返回联盟交接任务,,,
,50028,阿克莱斯巡查,和镇民拉夫对话,,,
,50029,阿克莱斯巡查,搜查附近区域,,,
,50030,阿克莱斯巡查,继续向深处进发,,,
,50031,阿克莱斯巡查,返回联盟交接任务,,,
,50032,阿克莱斯巡查,和卫兵对话,,,
,50033,阿克莱斯巡查,战胜不死者,,,
,50034,阿克莱斯巡查,向卫兵队长汇报,,,
,50035,阿克莱斯巡查,返回联盟交接任务,,,
,50040,罗兰镇巡查,开启幸运宝箱,,,
,50041,罗兰镇巡查,返回联盟交接任务,,,
,50042,罗兰镇巡查,和镇民麦提对话,,,
,50043,罗兰镇巡查,前往附近林子调查,,,
,50044,罗兰镇巡查,调查蜂灾的原因,,,
,50045,罗兰镇巡查,告知麦提调查结果,,,
,50046,罗兰镇巡查,返回联盟交接任务,,,
,50047,罗兰镇巡查,和小男孩对话,,,
,50048,罗兰镇巡查,回到镇上,,,
,50049,罗兰镇巡查,返回联盟交接任务,,,
,50052,风车镇巡查,开启幸运宝箱,,,
,50053,风车镇巡查,返回联盟交接任务,,,
,50054,风车镇巡查,战胜财宝哥布林[count 1],,,
,50055,风车镇巡查,返回联盟交接任务,,,
,50056,风车镇巡查,战胜财宝哥布林[count 1],,,
,50057,风车镇巡查,返回联盟交接任务,,,
,50058,风车镇巡查,和镇民比尔对话,,,
,50059,风车镇巡查,前往神龛进行调查,,,
,50060,风车镇巡查,沿着脚印调查真相,,,
,50061,风车镇巡查,返回联盟交接任务,,,
,50062,风车镇巡查,战胜滚石怪[count 1],,,
,50063,风车镇巡查,和罗切特对话,,,
,50064,风车镇巡查,护送罗切特回镇上,,,
,50065,风车镇巡查,返回联盟交接任务,,,
,50066,湖畔镇巡查,前往执行巡查工作,,,
,50071,湖畔镇巡查,开启幸运宝箱,,,
,50072,湖畔镇巡查,返回联盟交接任务,,,
,50073,湖畔镇巡查,和海莉大妈对话,,,
,50074,湖畔镇巡查,战胜鱼妖[count 1],,,
,50075,湖畔镇巡查,告知海莉大妈捷报,,,
,50076,湖畔镇巡查,返回联盟交接任务,,,
,50077,湖畔镇巡查,和镇民伊芙对话,,,
,50078,湖畔镇巡查,采集青湖贝[count 1],,,
,50079,湖畔镇巡查,将青湖贝带给伊芙,,,
,50080,湖畔镇巡查,返回联盟交接任务,,,
,50081,罗兰镇巡查,前往执行巡查工作,,,
,50083,风车镇巡查,前往执行巡查工作,,,
,50084,永夜森林巡查,前往执行巡查工作,,,
,50085,永夜森林巡查,和暗精灵首领对话,,,
,50086,永夜森林巡查,前往暗精灵卫兵处,,,
,50087,永夜森林巡查,回复暗精灵首领,,,
,50088,永夜森林巡查,返回联盟交接任务,,,
,50089,永夜森林巡查,赶往木匠达罗斯家,,,
,50090,永夜森林巡查,战胜萤火熊[count 1],,,
,50091,永夜森林巡查,和木匠达罗斯对话,,,
,50092,永夜森林巡查,返回联盟交接任务,,,
,50093,月神森林巡查,前往执行巡查工作,,,
,50094,月神森林巡查,和树人首领对话,,,
,50095,月神森林巡查,采集月神水晶[count 1],,,
,50097,月神森林巡查,返回联盟交接任务,,,
,50098,月神森林巡查,和德鲁伊首领对话,,,
,50099,月神森林巡查,和德鲁伊守卫对话,,,
,50100,月神森林巡查,前往森林寻找偷猎者,,,
,50101,月神森林巡查,回复德鲁伊首领,,,
,50102,月神森林巡查,返回联盟交接任务,,,
,50103,冒险者营地巡查,前往执行巡查工作,,,
,50104,冒险者营地巡查,和冒险者迈尔斯对话,,,
,50105,冒险者营地巡查,驱赶戈壁火狐[count 1],,,
,50106,冒险者营地巡查,回报冒险者迈尔斯,,,
,50107,冒险者营地巡查,返回联盟交接任务,,,
,50108,冒险者营地巡查,和首领埃尼奥对话,,,
,50109,冒险者营地巡查,询问小女巫弥尔,,,
,50110,冒险者营地巡查,采集草药[count 2],,,
,50111,冒险者营地巡查,和小女巫弥尔对话,,,
,50112,冒险者营地巡查,回复首领埃尼奥,,,
,50113,冒险者营地巡查,返回联盟交接任务,,,
,50114,迷雾森林巡查,前往执行巡查工作,,,
,50115,迷雾森林巡查,和哥布林冒险者对话,,,
,50116,迷雾森林巡查,前往寻找抢夺者,,,
,50117,迷雾森林巡查,继续往前巡查,,,
,50118,迷雾森林巡查,查看神秘的宝藏,,,
,50119,迷雾森林巡查,返回联盟交接任务,,,
,50120,迷雾森林巡查,和冒险者青年对话,,,
,50121,迷雾森林巡查,沿着脚印追击魔物,,,
,50122,迷雾森林巡查,进入营地进行调查,,,
,50123,迷雾森林巡查,战胜鹿角兽队长,,,
,50124,迷雾森林巡查,返回联盟交接任务,,,
,50125,迷雾森林巡查,前往树心城,,,
,50126,三月边陲巡查,前往执行巡查工作,,,
,50127,三月边陲巡查,和伊诺克对话,,,
,50128,三月边陲巡查,驱赶魔斧鹿角兽[count 1],,,
,50129,三月边陲巡查,驱赶鹿角兽队长[count 1],,,
,50130,三月边陲巡查,回复伊诺克,,,
,50131,三月边陲巡查,返回联盟交接任务,,,
,50132,三月边陲巡查,和阿比旦对话,,,
,50133,三月边陲巡查,前往遗骸进行调查,,,
,50134,三月边陲巡查,在遗骸附近搜查,,,
,50135,三月边陲巡查,回复阿比旦,,,
,50136,三月边陲巡查,返回联盟交接任务,,,
,50137,迷雾森林巡查,前往执行巡查工作,,,
,50138,迷雾森林巡查,前往执行巡查工作,,,
,50139,冒险者营地巡查,前往执行巡查工作,,,
,50140,冒险者营地巡查,前往执行巡查工作,,,
,50141,三月边陲巡查,前往执行巡查工作,,,
,50142,三月边陲巡查,前往执行巡查工作,,,
,50143,永夜森林巡查,前往执行巡查工作,,,
,50144,永夜森林巡查,前往执行巡查工作,,,
,50145,月神森林巡查,前往执行巡查工作,,,
,50146,月神森林巡查,前往执行巡查工作,,,
,50148,哀嚎神殿巡查,前往执行巡查工作,,,
,50149,哀嚎神殿巡查,前往执行巡查工作,,,
,50150,哀嚎神殿巡查,前往执行巡查工作,,,
,50151,哀嚎神殿巡查,前往执行巡查工作,,,
,50152,哀嚎神殿巡查,前往执行巡查工作,,,
,50154,阿克莱斯巡查,前往执行巡查工作,,,
,50155,阿克莱斯巡查,前往执行巡查工作,,,
,50156,阿克莱斯巡查,前往执行巡查工作,,,
,50157,阿克莱斯巡查,前往执行巡查工作,,,
,50158,阿克莱斯巡查,前往执行巡查工作,,,
,50160,风车镇巡查,前往执行巡查工作,,,
,50161,风车镇巡查,前往执行巡查工作,,,
,50162,风车镇巡查,前往执行巡查工作,,,
,50163,风车镇巡查,前往执行巡查工作,,,
,50164,风车镇巡查,前往执行巡查工作,,,
,50165,湖畔镇巡查,前往执行巡查工作,,,
,50166,湖畔镇巡查,前往执行巡查工作,,,
,50167,湖畔镇巡查,前往执行巡查工作,,,
,50168,湖畔镇巡查,前往执行巡查工作,,,
,50169,湖畔镇巡查,前往执行巡查工作,,,
,50172,罗兰镇巡查,前往执行巡查工作,,,
,50173,罗兰镇巡查,前往执行巡查工作,,,
,50174,罗兰镇巡查,前往执行巡查工作,,,
,50175,阿克莱斯巡查,深入荒林进行探查,,,
,50176,阿克莱斯巡查,继续搜查附近,,,
,50177,阿克莱斯巡查,和联盟办事员对话,,,
,50178,阿克莱斯巡查,前往荒林寻找佣兵,,,
,50179,阿克莱斯巡查,寻找情报箱,,,
,50180,阿克莱斯巡查,战胜巨骨熊[count 1],,,
,50181,阿克莱斯巡查,返回寻找盗贼,,,
,50182,阿克莱斯巡查,拆穿谎言,,,
,50183,阿克莱斯巡查,拾起被盗的宝藏,,,
,50184,阿克莱斯巡查,前往附近清除魔物,,,
,50186,阿克莱斯巡查,查看受伤的卫兵,,,
,50187,阿克莱斯巡查,仔细记住情报,,,
,50190,湖畔镇巡查,到湖边调查情况,,,
,50191,湖畔镇巡查,去储物室寻找渔网,,,
,50192,湖畔镇巡查,向湖中撒出渔网,,,
,50193,湖畔镇巡查,和矮人小贩对话,,,
,50194,湖畔镇巡查,收集鹿茸[count 1],,,
,50195,湖畔镇巡查,回复矮人小贩,,,
,50196,湖畔镇巡查,青湖贝[count 1],,,
,50197,湖畔镇巡查,将货物打包,,,
,50198,湖畔镇巡查,交付货物,,,
,50199,湖畔镇巡查,回复矮人小贩,,,
,50200,湖畔镇巡查,青湖贝[count 1],,,
,50201,湖畔镇巡查,抢回青湖贝,,,
,50202,湖畔镇巡查,和狐克斯对话,,,
,50203,湖畔镇巡查,回复伊芙,,,
,50208,哀嚎神殿巡查,前往寻找失踪佣兵,,,
,50209,哀嚎神殿巡查,在附近详细查看,,,
,50210,哀嚎神殿巡查,检查魔物消失的地点,,,
,50211,哀嚎神殿巡查,再次检查,,,
,50212,哀嚎神殿巡查,和泽欧密探对话,,,
,50213,哀嚎神殿巡查,查看纹章石,,,
,50214,哀嚎神殿巡查,查看纹章石,,,
,50215,哀嚎神殿巡查,战胜魔法侍魂,,,
,50216,哀嚎神殿巡查,回复泽欧密探,,,
,50217,哀嚎神殿巡查,返回联盟交接任务,,,
,50243,罗兰镇巡查,去拿防蜂用具,,,
,50244,罗兰镇巡查,寻找回镇的道路,,,
,50245,罗兰镇巡查,出现误会,,,
,50246,罗兰镇巡查,解释缘由,,,
,50247,罗兰镇巡查,给小男孩盛些水喝,,,
,50248,罗兰镇巡查,拯救小男孩,,,
,50249,罗兰镇巡查,和小男孩对话,,,
,50250,罗兰镇巡查,返回联盟交接任务,,,
,50251,风车镇巡查,沿着脚印调查真相,,,
,50252,风车镇巡查,辨认地上的脚印,,,
,50253,风车镇巡查,找镇民拿点贡品,,,
,50254,风车镇巡查,将贡品摆放在神龛,,,
,50255,风车镇巡查,躲在附近守株待兔,,,
,50256,风车镇巡查,窃贼出现,,,
,50257,风车镇巡查,捉住窃贼,,,
,50258,风车镇巡查,回到镇上,,,
,50259,风车镇巡查,返回联盟交接任务,,,
,50260,风车镇巡查,观察情况,,,
,50261,风车镇巡查,窃贼现身,,,
,50262,风车镇巡查,返回联盟交接任务,,,
,50263,风车镇巡查,护送罗切特回镇上,,,
,50264,风车镇巡查,采集食材[count 2],,,
,50265,风车镇巡查,将食材带回给罗切特,,,
,50266,罗兰镇巡查,和小男孩对话,,,
,50268,三月边陲巡查,和鹿角兽队长对质,,,
,50269,三月边陲巡查,接受申请书,,,
,50270,永夜森林巡查,追击神秘人,,,
,50271,永夜森林巡查,捡起神秘册子,,,
,50272,迷雾森林巡查,哥布林冒险者出现,,,
,50273,迷雾森林巡查,追缉哥布林冒险者,,,
,50274,迷雾森林巡查,查看神秘的宝藏,,,
,50275,迷雾森林巡查,返回联盟交接任务,,,
,50276,月神森林巡查,返回树人部落,,,
,50277,月神森林巡查,鉴定月神水晶,,,
,50278,月神森林巡查,返回树人部落,,,
,50279,月神森林巡查,和树人首领洛克对话,,,
,50280,月神森林巡查,立刻回去查看,,,
,50281,月神森林巡查,返回树人部落,,,
,50282,月神森林巡查,和树人首领洛克对话,,,
,50283,月神森林巡查,返回联盟交接任务,,,
,50284,月神森林巡查,救助小树精,,,
,50285,月神森林巡查,为树神恢复魔法,,,
,50287,冒险者营地巡查,在附近调查线索,,,
,50288,冒险者营地巡查,和戈壁火狐对话,,,
,50289,冒险者营地巡查,立刻调查黑影,,,
,50290,不冬岛巡查,前往执行巡查工作,,,
,50291,不冬岛巡查,前往执行巡查工作,,,
,50292,不冬岛巡查,和岛民杰基对话,,,
,50293,不冬岛巡查,和治安官罗夫对话,,,
,50294,不冬岛巡查,到事发现场查看情况,,,
,50295,不冬岛巡查,在附近调查线索,,,
,50296,不冬岛巡查,到枭鹰矿洞附近调查,,,
,50297,不冬岛巡查,回报治安官罗夫,,,
,50298,不冬岛巡查,返回联盟交接任务,,,
,50299,不冬岛巡查,前往执行巡查工作,,,
,50300,不冬岛巡查,和翼族先知对话,,,
,50301,不冬岛巡查,了解神羽之剑,,,
,50302,不冬岛巡查,前往寻找神羽之剑,,,
,50303,不冬岛巡查,查看旁边的巨石,,,
,50304,不冬岛巡查,战胜巨石守卫,,,
,50305,不冬岛巡查,回复翼族先知,,,
,50306,不冬岛巡查,返回联盟交接任务,,,
,50307,不冬岛巡查,了解神羽之翼,,,
,50308,不冬岛巡查,前往寻找神羽之翼,,,
,50309,不冬岛巡查,打开宝箱,,,
,50310,不冬岛巡查,战胜宝箱暗灵,,,
,50311,不冬岛巡查,回复翼族先知,,,
,50312,不冬岛巡查,返回联盟交接任务,,,
,50313,不冬岛巡查,另想办法,,,
,50314,不冬岛巡查,战胜飞翼石像,,,
,50315,不冬岛巡查,回报翼族先知,,,
,50316,不冬岛巡查,返回联盟交接任务,,,
,50317,天空城巡查,前往执行巡查工作,,,
,50318,纳雅城巡查,前往执行巡查工作,,,
,50319,纳雅城巡查,前往受伤卫兵处,,,
,50320,纳雅城巡查,告知纳雅卫队长情况,,,
,50321,纳雅城巡查,查看纳雅机械箱情况,,,
,50322,纳雅城巡查,前往下个机械箱处,,,
,50323,纳雅城巡查,回报纳雅卫队长,,,
,50324,纳雅城巡查,返回联盟交接任务,,,
,50325,纳雅城巡查,前往执行巡查工作,,,
,50326,纳雅城巡查,前往查看情况,,,
,50327,纳雅城巡查,战胜纳雅勤卫兵,,,
,50328,纳雅城巡查,前往掠夺者处,,,
,50329,纳雅城巡查,和勤卫队长解释,,,
,50330,纳雅城巡查,与塔蕾娅对话,,,
,50331,纳雅城巡查,返回联盟交接任务,,,
,50332,纳雅城巡查,战胜偷窃的掠夺者,,,
,50333,纳雅城巡查,与塔蕾娅对话,,,
,50334,纳雅城巡查,前往勤卫队长处,,,
,50335,纳雅城巡查,将蓄能核心归还女王,,,
,50336,纳雅城巡查,返回联盟交接任务,,,
,50337,纳雅城巡查,前往下个秘箱处,,,
,50338,纳雅城巡查,与纳雅勤卫兵对话,,,
,60006,傀儡之哀,战胜丧尸傀儡师,,,
,60012,棺墓之谜·一,开启送葬人之棺,,,
,60013,棺墓之谜·二,开启送葬人之棺,,,
,60014,拯救阿克莱斯·一,寻找左相,,,
,60015,拯救阿克莱斯·二,战胜禁卫督军莱克,,,
,60020,真正的正义,战胜黑色荆棘费玛,,,
,60021,蔷薇之怒,战胜血色蔷薇,,,
,60022,树心城，解封！,进入树心城,,,
,60023,注意！病娇出没,战胜魅魔修狄斯,,,
,60024,话多的反派,击败石像鬼塔比瑟,,,
,60025,伪装者,进行变装,,,
,60026,奇怪的女孩,战胜默希娅,,,
,60027,反叛之怨,战胜叛军女王,,,
,60028,起义吧，矿工！,战胜矮巨人钢锤,,,
,60029,激斗,战胜檐鬼,,,
,60030,压迫之泣,战胜矿洞领主,,,
,60031,阴谋·一,破坏魔祭仪式,,,
,60032,阴谋·二,战胜嗜血死神萨米尔,,,
,60033,魔族之念,战胜鹿角兽领主,,,
,60034,虫卵，了解一下,战胜沙原魔蝎斯科恩,,,
,60035,沙蝎之猎,战胜沙海蝎主,,,
,60036,特殊的技巧,完成偷袭教学,,,
,60038,无声的悲鸣,战胜碎魂狼王,,,
,60039,摄魂之殇,战胜摄魂狼王,,,
,60040,左相的秘密,调查藏书室,,,
,60041,墓地之乱,寻找事件源头,,,
,60042,背后的真相,战胜魅魔修狄斯,,,
,60043,魅惑之语,战胜魅惑巫妖,,,
,60044,“大客户”的危机,拜访哈扎克,,,
,60045,魔力石之争,阻拦夜崎隐,,,
,60046,金钱之欲,战胜食人魔佣兵,,,
,60047,蛛网之织,战胜暗幕蛛王,,,
,60051,潜入计划,寻找女巫菲梅,,,
,60052,冒险者的希望,获得巫灵水晶球,,,
,60053,固执的女巫,战胜女巫菲梅,,,
,60054,女巫之拒,战胜末日女巫,,,
,60055,驱逐入侵者,战胜蜘蛛女王,,,
,60056,犯人就是你,追踪诺尔,,,
,60057,迷阵之围,破解四魂魔法阵,,,
,60058,权利的诱惑,战胜诺尔,,,
,60061,墙后的秘密,开启魔法墙,,,
,60066,魔之守门人,战胜黑骑士迪亚,,,
,60068,贪婪之嘲,战胜暗渊法师,,,
,60073,失心丧尸,战胜失心丧尸[count 1],,,
,60074,一个都不能少,宝藏,,,
,60076,魔族使徒·一,苍蓝领主拉弥娅[count 1],,,
,60077,魔族使徒·二,石像领主厄迦[count 1],,,
,60078,魔族使徒·三,邪冥领主弗德[count 1],,,
,60079,危险人物,战胜嗜血死神萨米尔,,,
,60081,残酷的剥削者,战胜矮巨人钢锤,,,
,60082,探索发现,寻找宝藏,,,
,60084,逆空营救,寻找弗莱特,,,
,60085,站住，举起手来,战胜枭鹰领主夏妮,,,
,60087,采矿工人已上线,采集乌铁[count 3],,,
,60104,近在眼前,查看水晶球,,,
,60109,斯塔克虫巢,战胜斯塔克毒蝎,,,
,60110,斯塔克虫巢,寻找宝藏,,,
,60113,做个文化人·一,读《纳雅记叙》残页,,,
,60114,做个文化人·二,读《纳雅记叙》残页,,,
,60115,做个文化人·三,读《纳雅记叙》残页,,,
,60116,机密档案一,调查工作日记,,,
,60117,机密档案二,调查工作日记,,,
,60118,机密档案三,调查工作日记,,,
,60119,此路不通,寻找秘密通道,,,
,60120,隐蔽的出口,离开墓室,,,
,60121,转角遇见哥布林,教训哈扎克,,,
,60122,“联络感情”,追击哈扎克,,,
,60123,“亲密接触”,追击哈扎克,,,
,60124,谈谈人生,离开副本,,,
,60127,情感缺失患者,战胜贝希摩斯1号,,,
,60128,危险信号,寻找玛露茜,,,
,60129,疯狂博士,战胜希波,,,
,60130,深海潜行,进入实验室,,,
,60131,搜索,寻找蕾茵,,,
,60132,正义的使者,战胜扬博士,,,
,60133,冤家路窄,战胜默希娅,,,
,60134,木森之障,开启左侧机关,,,
