,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,1279813,,这样一来，今晚应该不会再和以往一样无聊了呢！♪<br>我还准备了非常多好玩的惊喜等着大家呢！♫,,,,这样一来，今晚应该不会再和以往一样无聊了呢！♪<br>我还准备了非常多好玩的惊喜等着大家呢！♫
,1279814,,爱琳娜，你可千万不要让我失望哦~♪,,,,爱琳娜，你可千万不要让我失望哦~♪
,1279815,,,,,<size=38>不知不觉……<br>已经激情互骂了八百回合……,
,1279816,,我们家尤妮娅靠天赋就能赢过你！你说我们的小可爱不好，你行你上啊！不行就别在那哔哔哔！,,,,我们家尤妮娅靠天赋就能赢过你！你说我们的小可爱不好，你行你上啊！不行就别在那哔哔哔！
,1279817,,你个【哔——】彻底没救了，我建议你出门右转挂个急诊！你的尤妮娅，今晚就会走下神坛，落到我的手里。,,,,你个【哔——】彻底没救了，我建议你出门右转挂个急诊！你的尤妮娅，今晚就会走下神坛，落到我的手里。
,1279818,,走，我们回酒馆去。,,,,走，我们回酒馆去。
,1279819,,大姐头，我们现在回酒馆干嘛？难道不该去金斯特府邸埋伏，提前做好准备吗？,,,,大姐头，我们现在回酒馆干嘛？难道不该去金斯特府邸埋伏，提前做好准备吗？
,1279820,,现在离午夜还有好长一段时间。当然是先休息一会，养足精神再和她斗。,,,,现在离午夜还有好长一段时间。当然是先休息一会，养足精神再和她斗。
,1279901,,,,,<size=38>三人在酒馆休憩了一会……,
,1279902,,,,,<size=58>铛铛铛</size><size=38><br>距离午夜，只剩1个小时。<br> ,
,1279903,,走，到尤妮娅出现的时间了。,,,,走，到尤妮娅出现的时间了。
,1280001,,,,,,
,1280101,,,,,<size=38>（与此同时，正有人在高处暗中观察着这里的一切。）,
,1280102,,呀，居然是爱琳娜~没想到还能再遇见呢！<br>看来，今晚一定会变得很好玩！真是令人期待呀！ ,,,,呀，居然是爱琳娜~没想到还能再遇见呢！<br>看来，今晚一定会变得很好玩！真是令人期待呀！ 
,1280201,,,,,,
,1280301,,好像……是有点累了……,,,,好像……是有点累了……
,1280302,,,,,,
,1280303,美丽的少女,树心城内的大家，我马上来救你们！,,,,树心城内的大家，我马上来救你们！
,1280304,可怖的女人,小公主，你真是蠢得令我满意啊。,,,,小公主，你真是蠢得令我满意啊。
,1280305,,,,,,
,1280401,,啊——不！！！,,,,啊——不！！！
,1280402,,预言梦里拥有蜘蛛形态的可怖女人就是蜘蛛女王么？<br>那与她对战的精灵女孩是谁？,,,,预言梦里拥有蜘蛛形态的可怖女人就是蜘蛛女王么？<br>那与她对战的精灵女孩是谁？
,1280403,,大小姐，你怎么总是大清早就大喊大叫啊？<br>真是扰民！,,,,大小姐，你怎么总是大清早就大喊大叫啊？<br>真是扰民！
,1280404,,我会这样，还不是因为你！,,,,我会这样，还不是因为你！
,1280405,,这也能怪我？你的起床气也太重了吧……,,,,这也能怪我？你的起床气也太重了吧……
,1280406,,（这时爱琳娜打断两人的斗嘴，告诉他们魔能结晶还没有制作好，<br>   不如大家一起去附近逛一逛，放松下。）,,,,（这时爱琳娜打断两人的斗嘴，告诉他们魔能结晶还没有制作好，<br>   不如大家一起去附近逛一逛，放松下。）
,1280501,,【月牙银叶茶，阿克莱斯左相府管家约瑞克收】<br>￥%#左相府那个管家？这单，老娘不送！,,,,【月牙银叶茶，阿克莱斯左相府管家约瑞克收】<br>￥%#左相府那个管家？这单，老娘不送！
,1280502,,大姐头，我知道他态度不太好。不过，为了责任还有金币，你就<br>忍一忍吧！,,,,大姐头，我知道他态度不太好。不过，为了责任还有金币，你就<br>忍一忍吧！
,1280601,,【《园艺概论》，阿克莱斯花店老板收』<br>这是花店老板的书，一定要快点送到呢！,,,,【《园艺概论》，阿克莱斯花店老板收』<br>这是花店老板的书，一定要快点送到呢！
,1280701,,【阿克莱斯肖恩预约寄件】,,,,【阿克莱斯肖恩预约寄件】
,1280801,,【热恋之永恒的爱99朵表白神器左相西莫斯同款，阿克莱斯<br>邦妮收】包装这么隆重，这位客人一定可以表白成功吧。,,,,【热恋之永恒的爱99朵表白神器左相西莫斯同款，阿克莱斯<br>邦妮收】包装这么隆重，这位客人一定可以表白成功吧。
,1280901,,【魔法探听仪，阿克莱斯泽欧收】<br>我知道他，他是帝国派去阿克莱斯的密探！,,,,【魔法探听仪，阿克莱斯泽欧收】<br>我知道他，他是帝国派去阿克莱斯的密探！
,1281001,,【罗兰特饮，阿克莱斯佣兵托尼收】<br>这速递单上的字迹，和铁臂大叔的好像啊……,,,,【罗兰特饮，阿克莱斯佣兵托尼收】<br>这速递单上的字迹，和铁臂大叔的好像啊……
,1281101,,【魔法：从入门到精通（全十五册），阿克莱斯小女巫收】<br>真是个爱学习的客户……就是箱子好重啊！,,,,【魔法：从入门到精通（全十五册），阿克莱斯小女巫收】<br>真是个爱学习的客户……就是箱子好重啊！
,1281201,,【魔耳朵马戏团趣味道具，阿克莱斯赏金猎人耶鲁收】<br>好可爱的包装啊！,,,,【魔耳朵马戏团趣味道具，阿克莱斯赏金猎人耶鲁收】<br>好可爱的包装啊！
,1281301,,【阿克莱斯艾萨克预约寄件】<br>预约时间就要到了，我们得快点了。,,,,【阿克莱斯艾萨克预约寄件】<br>预约时间就要到了，我们得快点了。
,1281401,,【魔法议会特效药急速止血丸，阿克莱斯辛普森收】<br>魔法议会的药品？我怎么从来没听过……,,,,【魔法议会特效药急速止血丸，阿克莱斯辛普森收】<br>魔法议会的药品？我怎么从来没听过……
,1281501,,谢了。慢走，不送。,,,,谢了。慢走，不送。
,1281502,,%#！西蒙，你别拦我，我要用拳头教教他怎么好好说话！,,,,%#！西蒙，你别拦我，我要用拳头教教他怎么好好说话！
,1281601,,花店里好香呀~老板，这是你的书！,,,,花店里好香呀~老板，这是你的书！
,1281602,,喔~可爱的西蒙~这束花送你，把它送给喜欢的女孩子吧！<br>比如，旁边这两位~,,,,喔~可爱的西蒙~这束花送你，把它送给喜欢的女孩子吧！<br>比如，旁边这两位~
,1281701,,这样填写速递单就可以了吗？,,,,这样填写速递单就可以了吗？
,1281702,,是的。你只需将姓名、地址、通讯电话这些填写清楚，就可以了。剩下的事就交给我们风迹速递了。,,,,是的。你只需将姓名、地址、通讯电话这些填写清楚，就可以了。剩下的事就交给我们风迹速递了。
,1281801,,耶！男朋友送的生日惊喜到了！……什么嘛！左相大人送给他夫人的明明是三色堇，一点也不用心！,,,,耶！男朋友送的生日惊喜到了！……什么嘛！左相大人送给他夫人的明明是三色堇，一点也不用心！
,1281901,,嘘……你们来的时候，没有被人发现吧？,,,,嘘……你们来的时候，没有被人发现吧？
,1281902,,（配合地看了看四周，做了个没问题的手势）<br>放心，没有人。,,,,（配合地看了看四周，做了个没问题的手势）<br>放心，没有人。
,1282001,,哈哈哈哈哈!铁臂这家伙还记得他的老战友啊！,,,,哈哈哈哈哈!铁臂这家伙还记得他的老战友啊！
,1282101,,朋友，你们有听说过这套题吗？这是卡诺萨魔法协会出品的。和我一起徜徉在知识的海洋里吧！,,,,朋友，你们有听说过这套题吗？这是卡诺萨魔法协会出品的。和我一起徜徉在知识的海洋里吧！
,1282102,,我不要！我拒绝！我不想淹死在知识的海洋里！这么多册，干脆直接改名叫从入门到放弃吧！,,,,我不要！我拒绝！我不想淹死在知识的海洋里！这么多册，干脆直接改名叫从入门到放弃吧！
,1282201,,每天都是面对着各种面容扭曲的怪物们！只有这些魔术道具，能让我感到片刻的温暖！,,,,每天都是面对着各种面容扭曲的怪物们！只有这些魔术道具，能让我感到片刻的温暖！
,1282301,,这些都是刚勘查完的阿克莱斯地形数据，请一定要保证速递包裹的<br>密封性。,,,,这些都是刚勘查完的阿克莱斯地形数据，请一定要保证速递包裹的<br>密封性。
,1282302,,没问题！风迹速递的包裹质量你放心！,,,,没问题！风迹速递的包裹质量你放心！
,1282401,,辛普森先生，这是你的药……那个，想问一下，这个你是在哪买的？,,,,辛普森先生，这是你的药……那个，想问一下，这个你是在哪买的？
,1282402,,哥布林商贩那买的呀，怎么了？我们猎魔人四处游荡猎捕魔物，受重伤时都靠它续命呢。,,,,哥布林商贩那买的呀，怎么了？我们猎魔人四处游荡猎捕魔物，受重伤时都靠它续命呢。
,1282403,,（看来，是哥布林商贩冒用了魔法议会的名号！太过分了！居然干这样坑蒙拐骗的事！）,,,,（看来，是哥布林商贩冒用了魔法议会的名号！太过分了！居然干这样坑蒙拐骗的事！）
,1282501,,咕噜噜噜噜噜噜噜！<br>老大我已经吃不下了，咕噜噜噜噜噜噜噜！,,,,咕噜噜噜噜噜噜噜！<br>老大我已经吃不下了，咕噜噜噜噜噜噜噜！
,1282502,,虽然伪装的挺不错，不过这呼噜声也太大了吧。,,,,虽然伪装的挺不错，不过这呼噜声也太大了吧。
,1282601,,【《罗兰美术协会历届获奖美术集》，风车镇安可收】<br>哇，安可还一直在练习画技呢，真好！,,,,【《罗兰美术协会历届获奖美术集》，风车镇安可收】<br>哇，安可还一直在练习画技呢，真好！
,1282701,,【白桦木贝斯，风车镇缪吉克辉收】<br>缪吉克辉又换新乐器啦。,,,,【白桦木贝斯，风车镇缪吉克辉收】<br>缪吉克辉又换新乐器啦。
,1282801,,【《罗兰帝国新十八项方针解读，风车镇库伯拉收】<br>库伯拉爷爷真是辛苦啊，闲暇之余还在学习。,,,,【《罗兰帝国新十八项方针解读，风车镇库伯拉收】<br>库伯拉爷爷真是辛苦啊，闲暇之余还在学习。
,1282901,,【边陲精酿葡萄特饮，风车镇佐伊收】<br>这箱特饮，可真沉啊……,,,,【边陲精酿葡萄特饮，风车镇佐伊收】<br>这箱特饮，可真沉啊……
,1283001,,【风车镇卡尔预约寄件，请准时前往】<br>以我的效率，是不可能迟到的。,,,,【风车镇卡尔预约寄件，请准时前往】<br>以我的效率，是不可能迟到的。
,1283101,,【——密——，风车镇哥布林商贩收】<br>什么东西这么神秘……,,,,【——密——，风车镇哥布林商贩收】<br>什么东西这么神秘……
,1283201,,【罗兰晴雨两用风衣，风车镇佐力收】风车镇不仅风<br>大，雨也大，很多冒险者都会选择为自己买一套风衣。,,,,【罗兰晴雨两用风衣，风车镇佐力收】风车镇不仅风<br>大，雨也大，很多冒险者都会选择为自己买一套风衣。
,1283301,,【斧头一把，风车镇西奥多收】<br>嘶……#￥%这斧头太利了吧，把箱子都弄破了！,,,,【斧头一把，风车镇西奥多收】<br>嘶……#￥%这斧头太利了吧，把箱子都弄破了！
,1283401,,【镀金女神像雕塑，风车镇穆尔收】<br>我好像听说过这位老先生，他一直守护着风车镇的祭坛。,,,,【镀金女神像雕塑，风车镇穆尔收】<br>我好像听说过这位老先生，他一直守护着风车镇的祭坛。
,1283501,,【赏金猎人任务清单，急件！风车镇苏珊收】<br>是个急件啊，那我得加快速度了！,,,,【赏金猎人任务清单，急件！风车镇苏珊收】<br>是个急件啊，那我得加快速度了！
,1283601,,呦吼，安可，好久不见啊！给，这是你的东西。,,,,呦吼，安可，好久不见啊！给，这是你的东西。
,1283602,,谢谢大哥哥！安可好像在哪里见过你呢，让我翻翻画册……是西蒙，西蒙哥哥！！安可好想你呀！,,,,谢谢大哥哥！安可好像在哪里见过你呢，让我翻翻画册……是西蒙，西蒙哥哥！！安可好想你呀！
,1283701,,我又写了许多动感的歌，哦，电音才能传达出彭拜的情感~,,,,我又写了许多动感的歌，哦，电音才能传达出彭拜的情感~
,1283702,,哦~雷鸣大陆的风车镇~生活惬意悠扬~<br>哦~三月边陲的矮人酒馆~已是回忆~哦~回忆~,,,,哦~雷鸣大陆的风车镇~生活惬意悠扬~<br>哦~三月边陲的矮人酒馆~已是回忆~哦~回忆~
,1283801,,库伯拉爷爷，你买的书到啦！如果你看不清字的话，我可以帮你<br>朗读一段！,,,,库伯拉爷爷，你买的书到啦！如果你看不清字的话，我可以帮你<br>朗读一段！
,1283802,,<size=130%>我才28</size>，我看得清！！！,,,,<size=130%>我才28</size>，我看得清！！！
,1283901,,三月边陲阳光充足，种出的葡萄又大又甜！用这种葡萄酿出的特饮，在我们店里卖的可火爆了。怎么样，来一杯？,,,,三月边陲阳光充足，种出的葡萄又大又甜！用这种葡萄酿出的特饮，在我们店里卖的可火爆了。怎么样，来一杯？
,1283902,,唔……那本大小姐要3杯！,,,,唔……那本大小姐要3杯！
,1284001,,这个，这个，这个，还有，那个，那个大包，那个箱子都是要寄的。,,,,这个，这个，这个，还有，那个，那个大包，那个箱子都是要寄的。
,1284002,,这么多东西啊……大小姐这些我来，那几个轻的你来拿吧。,,,,这么多东西啊……大小姐这些我来，那几个轻的你来拿吧。
,1284101,,哥布林先生，你买了什么呀，包裹得这么严实。,,,,哥布林先生，你买了什么呀，包裹得这么严实。
,1284102,,嘿嘿，这些都是二手废料，稍稍改装一下就能全新卖出……啊，说漏嘴了，你什么都没听到。,,,,嘿嘿，这些都是二手废料，稍稍改装一下就能全新卖出……啊，说漏嘴了，你什么都没听到。
,1284103,,啧，果然是奸商，又在违法的边缘疯狂试探。,,,,啧，果然是奸商，又在违法的边缘疯狂试探。
,1284201,,今天的风可真喧嚣……吹得我的发型都乱了。,,,,今天的风可真喧嚣……吹得我的发型都乱了。
,1284301,,我们祖祖辈辈都靠伐木为生。可以说，是这风车镇的树木，养活了我们一家人。,,,,我们祖祖辈辈都靠伐木为生。可以说，是这风车镇的树木，养活了我们一家人。
,1284401,,穆尔老先生，这是您的东西。有点沉，我帮您搬进去吧。,,,,穆尔老先生，这是您的东西。有点沉，我帮您搬进去吧。
,1284402,,咳咳……谢谢你啊，年轻人，要不要一起来祈求女神的祝福？,,,,咳咳……谢谢你啊，年轻人，要不要一起来祈求女神的祝福？
,1284501,,啊，苏珊小姐，你的急件！,,,,啊，苏珊小姐，你的急件！
,1284502,,是啊。瞧我这记性，出门做任务却忘了带任务清单！只好委托别人给我寄来。,,,,是啊。瞧我这记性，出门做任务却忘了带任务清单！只好委托别人给我寄来。
,1284601,,有点饿了……下午茶的话，果然还是南瓜饼最棒吧。好，决定了，<br>就吃南瓜饼。,,,,有点饿了……下午茶的话，果然还是南瓜饼最棒吧。好，决定了，<br>就吃南瓜饼。
,1284701,,桑切斯大叔，来一块南瓜饼。还是老样子，双倍糖！,,,,桑切斯大叔，来一块南瓜饼。还是老样子，双倍糖！
,1284702,,哎呀，这不是西蒙吗？确定只要一块吗？以你的食量，完全<br>不够吃吧。,,,,哎呀，这不是西蒙吗？确定只要一块吗？以你的食量，完全<br>不够吃吧。
,1284703,,我记得以前你总是跟在你哥后面，哭着求他多给你买一块南瓜饼。,,,,我记得以前你总是跟在你哥后面，哭着求他多给你买一块南瓜饼。
,1284704,,…………,,,,…………
,1284705,,还有一次因为零花钱用光了，只能站着眼巴巴看我。那个可怜的眼<br>神，惨啊……,,,,还有一次因为零花钱用光了，只能站着眼巴巴看我。那个可怜的眼<br>神，惨啊……
,1284706,,………………,,,,………………
,1284707,,不说话？难道不好意思了？哎呀，有什么不好意思，你吃了太多南瓜饼，而肚子疼得在地上打滚的样子，我都见过。,,,,不说话？难道不好意思了？哎呀，有什么不好意思，你吃了太多南瓜饼，而肚子疼得在地上打滚的样子，我都见过。
,1284708,,……………………<br>钱给你，我走了。,,,,……………………<br>钱给你，我走了。
,1284801,,可恶，那么糗的事情怎么能拿出来说？我也是要面子的啊！,,,,可恶，那么糗的事情怎么能拿出来说？我也是要面子的啊！
,1284802,,诶，怎么走到湖边了？记得之前也经常和哥哥来这里吃南瓜饼……<br>既然这样，那就在这里吃吧。,,,,诶，怎么走到湖边了？记得之前也经常和哥哥来这里吃南瓜饼……<br>既然这样，那就在这里吃吧。
,1284803,,（还没来得及享用香甜软糯的南瓜饼，西蒙的饼便受地心引力影响，<br>    啪叽一声，掉进了湖里。）,,,,（还没来得及享用香甜软糯的南瓜饼，西蒙的饼便受地心引力影响，<br>    啪叽一声，掉进了湖里。）
,1284804,,我的南瓜饼……南瓜饼……饼……,,,,我的南瓜饼……南瓜饼……饼……
,1284805,,,,,<size=38>恍惚之间，西蒙仿若坠入不思议的梦。,
,1284806,,失去的并不一定是失去，看见的并不一定是真相。,,,,失去的并不一定是失去，看见的并不一定是真相。
,1284807,,迷茫的少年，你刚才掉入水中的，是金南瓜饼，还是银南瓜饼，亦或是这个普通的南瓜饼呢？,普普通通南瓜饼。,真金白银南瓜饼。,,迷茫的少年，你刚才掉入水中的，是金南瓜饼，还是银南瓜饼，亦或是这个普通的南瓜饼呢？
,1284901,,啊？我掉的是那块普通南瓜饼。,,,,啊？我掉的是那块普通南瓜饼。
,1284902,,诚实的少年，湖中波动的水纹，亦如波折不断的旅途。未来的你将去往何方，收获何物，皆靠你自身选择。,,,,诚实的少年，湖中波动的水纹，亦如波折不断的旅途。未来的你将去往何方，收获何物，皆靠你自身选择。
,1284903,,这块南瓜饼，便是你正确选择的奖励。,,,,这块南瓜饼，便是你正确选择的奖励。
,1284904,,,,,<size=38>随即湖中的倩影消失得无影无踪。,
,1284905,,刚刚我是在做梦？奖励的话——看不出形状的黑炭南瓜饼？！,,,,刚刚我是在做梦？奖励的话——看不出形状的黑炭南瓜饼？！
,1284906,,这真的是奖励吗？以前向哥哥学做南瓜饼时，我烤出的失败成品都比它看上去好吃！,,,,这真的是奖励吗？以前向哥哥学做南瓜饼时，我烤出的失败成品都比它看上去好吃！
,1284907,,唉，什么时候能再吃到哥哥做的南瓜饼……好想啊……,,,,唉，什么时候能再吃到哥哥做的南瓜饼……好想啊……
,1285001,,我掉的是普……不，等等……,,,,我掉的是普……不，等等……
,1285002,,（大姐头在的话，肯定又要说小孩子才做选择题，成年人全部都要。<br>    要不，我也做个成年人的选择……）,,,,（大姐头在的话，肯定又要说小孩子才做选择题，成年人全部都要。<br>    要不，我也做个成年人的选择……）
,1285003,,全，全部是我的。,,,,全，全部是我的。
,1285004,,少年，你确定吗？人生路上的每一个选择，都会改变命运。,,,,少年，你确定吗？人生路上的每一个选择，都会改变命运。
,1285005,,要知道，人心如同这一汪湖水，摸不透看不清。当你越凝视它时，<br>越深陷其中，或许你该清醒清醒了。,,,,要知道，人心如同这一汪湖水，摸不透看不清。当你越凝视它时，<br>越深陷其中，或许你该清醒清醒了。
,1285006,,,,,<size=38>话音刚落，冰冷的湖水拍在西蒙脸上，<br>而湖中的倩影消失得无影无踪。,
,1285007,,（西蒙低头看地上被湖水冲刷后，露出真面目的伪·真金白银<br>    南瓜饼。）,,,,（西蒙低头看地上被湖水冲刷后，露出真面目的伪·真金白银<br>    南瓜饼。）
,1285008,,谁要这个破石头啊！把南瓜饼还给我！！！,,,,谁要这个破石头啊！把南瓜饼还给我！！！
,1285701,,大姐头，这里有一封寄给你的速递，署名是卡诺萨治安管理局……你不会犯什么事了吧？,,,,大姐头，这里有一封寄给你的速递，署名是卡诺萨治安管理局……你不会犯什么事了吧？
,1285702,,啧，拿给我看看……罚单？？怎么又是罚单！！我上个月不是刚交完一笔吗！,,,,啧，拿给我看看……罚单？？怎么又是罚单！！我上个月不是刚交完一笔吗！
,1285703,治安罚单通知,爱琳娜女士：鉴于你在执行赏金任务过程中，暴力毁坏公共设施，故罚款1000金币，以示警告。请尽快缴清。,,,,爱琳娜女士：鉴于你在执行赏金任务过程中，暴力毁坏公共设施，故罚款1000金币，以示警告。请尽快缴清。
,1285704,,真是烦死了！那些公共设施能不能再做得牢固点，一点都不经摔！,,,<size=38>爱琳娜嘴上骂骂咧咧，但依旧交了罚款。,真是烦死了！那些公共设施能不能再做得牢固点，一点都不经摔！
,1285705,,（……我个【哔】，存款又快见底了！）,心情不好，喝酒去！,只能多做任务再赚点了！,,（……我个【哔】，存款又快见底了！）
,1285801,,西蒙，温丽，走，陪我去喝一杯。,,,,西蒙，温丽，走，陪我去喝一杯。
,1285901,,是爱琳娜啊，今天又来接任务了吗？我知道你喜欢专挑一些盗贼类的赏金任务，给，已经为你准备好了。,,,,是爱琳娜啊，今天又来接任务了吗？我知道你喜欢专挑一些盗贼类的赏金任务，给，已经为你准备好了。
,1285902,,谢啦。,,,,谢啦。
,1285903,,（爱琳娜一口气接下了好几单任务，她冲吉拉挥了挥手后，便转身离<br>    开了自律联盟。）,,,1小时后……,（爱琳娜一口气接下了好几单任务，她冲吉拉挥了挥手后，便转身离<br>    开了自律联盟。）
,1285904,,给，全搞定了。,,,,给，全搞定了。
,1285905,,唔……对了，爱琳娜，我这刚接到一个小单子，金额不大，不知道你有没有兴趣。,,,,唔……对了，爱琳娜，我这刚接到一个小单子，金额不大，不知道你有没有兴趣。
,1285906,,当然，只要有钱就行。“面包店小偷！每每打烊后，他都会出现，狡猾得很，怎么都抓不住！——面包店老板。”,,,,当然，只要有钱就行。“面包店小偷！每每打烊后，他都会出现，狡猾得很，怎么都抓不住！——面包店老板。”
,1285907,,呵，哪来的不入流小偷，连面包都要偷？我这就把他抓了。,,,,呵，哪来的不入流小偷，连面包都要偷？我这就把他抓了。
,1286001,,（这个位置不错，视野开阔，后厨的一举一动尽收眼底。就选这埋<br>    伏了。）,,,……面包店打烊了。,（这个位置不错，视野开阔，后厨的一举一动尽收眼底。就选这埋<br>    伏了。）
,1286002,,（一个黑影出现了，他蹑手蹑脚地朝四处张望了一番，试图溜进面包<br>    店。爱琳娜找准时机，将他逮了个正着！）,,,,（一个黑影出现了，他蹑手蹑脚地朝四处张望了一番，试图溜进面包<br>    店。爱琳娜找准时机，将他逮了个正着！）
,1286003,,……啧，怎么是个毛都没长齐的小鬼？,,,,……啧，怎么是个毛都没长齐的小鬼？
,1286004,,放……放开我！你……你凭什么抓我！！！放开我，你放开我！,,,,放……放开我！你……你凭什么抓我！！！放开我，你放开我！
,1286005,,（这时，面包店老板听闻动静，也冲了出来。）,,,,（这时，面包店老板听闻动静，也冲了出来。）
,1286006,,原来是你！爱琳娜，一定是他偷了面包！！我知道他，他每天穿得破破烂烂的，总在附近捡别人扔在地上的食物！,,,,原来是你！爱琳娜，一定是他偷了面包！！我知道他，他每天穿得破破烂烂的，总在附近捡别人扔在地上的食物！
,1286007,,（流浪……流浪的小孩……妹妹……）,,,,（流浪……流浪的小孩……妹妹……）
,1286008,,不是我！你们放开我！我没有偷东西！！,,,,不是我！你们放开我！我没有偷东西！！
,1286009,,还嘴硬？！我这就把你扭送去治安局，看看治安官怎么说！,,,,还嘴硬？！我这就把你扭送去治安局，看看治安官怎么说！
,1286010,,治……治安局？！你……你凭什么送我过去！我……我……<br>（憋住眼泪）不就是面包嘛！我赔，我赔不就是了嘛！,,,,治……治安局？！你……你凭什么送我过去！我……我……<br>（憋住眼泪）不就是面包嘛！我赔，我赔不就是了嘛！
,1286011,,小鬼，你哪来钱赔偿？继续去偷，去抢？谁的钱是大风刮来的？你如果真心想赔，就留下来劳动。,,,,小鬼，你哪来钱赔偿？继续去偷，去抢？谁的钱是大风刮来的？你如果真心想赔，就留下来劳动。
,1286012,,我……我……那如果你愿意留下我，我可以啊！除……除此之外，可<br>以……可以每天再给我一点点面包吗！就一点！,,,,我……我……那如果你愿意留下我，我可以啊！除……除此之外，可<br>以……可以每天再给我一点点面包吗！就一点！
,1286013,,你们在自话自说什么，我可没……,,,,你们在自话自说什么，我可没……
,1286014,,（老板话还没说完，爱琳娜便把他拉到一边。）,,,,（老板话还没说完，爱琳娜便把他拉到一边。）
,1286101,,（低声）你之前的损失，我来赔。你让他打扫几天后厨，给他点面包就行。如果他再偷，你告诉我，我来收拾他。,,,,（低声）你之前的损失，我来赔。你让他打扫几天后厨，给他点面包就行。如果他再偷，你告诉我，我来收拾他。
,1286102,,诶？！！你来赔？！爱琳娜，我说你不会认识这小鬼吧？,,,,诶？！！你来赔？！爱琳娜，我说你不会认识这小鬼吧？
,1286103,,心情好，就顺手帮一帮而已，怎么，你有意见？,,,,心情好，就顺手帮一帮而已，怎么，你有意见？
,1286104,,没没没，收留这小鬼干几天活也不是不可以，也怪可怜的。你开心就好！你开心就好！,,,,没没没，收留这小鬼干几天活也不是不可以，也怪可怜的。你开心就好！你开心就好！
,1286105,,（面包店老板把少年佩奇留了下来。看着少年开心的样子，爱琳娜恍<br>    惚间，想到了自己的妹妹。）,,,,（面包店老板把少年佩奇留了下来。看着少年开心的样子，爱琳娜恍<br>    惚间，想到了自己的妹妹。）
,1286106,,（妹妹，你……过得好吗？有没有饿肚子？以前是不是也有这样流浪<br>    过？）,,,,（妹妹，你……过得好吗？有没有饿肚子？以前是不是也有这样流浪<br>    过？）
,1286107,,（如果我对那些流浪的人好一点，希望你也能遇见一些善意的陌生<br>    人……）,,,,（如果我对那些流浪的人好一点，希望你也能遇见一些善意的陌生<br>    人……）
,1286201,,诶，泰雷你怎么过来了？不是说最近公务繁忙吗？难道是……哥哥的事情有进展了？,,,,诶，泰雷你怎么过来了？不是说最近公务繁忙吗？难道是……哥哥的事情有进展了？
,1286202,,不，是莱克的事情。他被捕后，一直不愿意交代事件原委。最近他提出要见你的要求，说手上有你必定感兴趣的信息。,,,,不，是莱克的事情。他被捕后，一直不愿意交代事件原委。最近他提出要见你的要求，说手上有你必定感兴趣的信息。
,1286203,,之后不管再怎么审问，他也一言不发。所以，我今天受帝国司法大臣的委托，来寻求你的帮助。,,,,之后不管再怎么审问，他也一言不发。所以，我今天受帝国司法大臣的委托，来寻求你的帮助。
,1286204,,我感兴趣的消息……难道是哥哥的消息？,,,,我感兴趣的消息……难道是哥哥的消息？
,1286205,,西蒙，清醒点！莱克那家伙摆明了在耍你玩，不要被骗了。,,,,西蒙，清醒点！莱克那家伙摆明了在耍你玩，不要被骗了。
,1286206,,可是……他身为左相的侄子，又是禁卫督军，或许真的知道些什么。哪怕只有一点可能性，我也不想错过。,,,,可是……他身为左相的侄子，又是禁卫督军，或许真的知道些什么。哪怕只有一点可能性，我也不想错过。
,1286207,,既然如此，你们可以稍作准备后，前往海地斯监狱，莱克被收押在那里。你们对它有所了解吗？,当然知道。,不，一无所知。,,既然如此，你们可以稍作准备后，前往海地斯监狱，莱克被收押在那里。你们对它有所了解吗？
,1286301,,你们都有所了解，那么我就不多说了。记得<color=#bd4104>周四至周天</color>，在三女神码头乘船前往。,,,,你们都有所了解，那么我就不多说了。记得<color=#bd4104>周四至周天</color>，在三女神码头乘船前往。
,1286401,,海地斯监狱……以前做任务的时候听说过，貌似被称为最可怕<br>的监狱。,,,,海地斯监狱……以前做任务的时候听说过，貌似被称为最可怕<br>的监狱。
,1286402,,没那么严重，一座普通的监狱而已。它建在帝国近海的海地斯岛上。那里曾是海上防御堡垒，后来渐渐荒废。,,,,没那么严重，一座普通的监狱而已。它建在帝国近海的海地斯岛上。那里曾是海上防御堡垒，后来渐渐荒废。
,1286403,,由于它位于海中孤岛上，还距离王城较远，用来关押囚犯再好不过，因此帝国皇室把它改作监狱。,,,,由于它位于海中孤岛上，还距离王城较远，用来关押囚犯再好不过，因此帝国皇室把它改作监狱。
,1286404,,不过那里常年被浓雾笼罩，船只无法轻易到达。冒险前往的话，不仅会迷失方向，还可能触到暗礁翻船。,,,,不过那里常年被浓雾笼罩，船只无法轻易到达。冒险前往的话，不仅会迷失方向，还可能触到暗礁翻船。
,1286405,,唯有经验丰富的船长才能在迷雾中把握方向，找到正确的航道，抵达海地斯岛。,,,,唯有经验丰富的船长才能在迷雾中把握方向，找到正确的航道，抵达海地斯岛。
,1286406,,这样的话，那我们什么时候可以出发去那里？,,,,这样的话，那我们什么时候可以出发去那里？
,1286407,,为了维持正常司法工作，每<color=#bd4104>周四至周天</color>，帝国皇室皆有安排船只前往海地斯岛。,,,,为了维持正常司法工作，每<color=#bd4104>周四至周天</color>，帝国皇室皆有安排船只前往海地斯岛。
,1286408,,你们稍作准备，时间一到，即可从三女神码头乘船出发。,,,,你们稍作准备，时间一到，即可从三女神码头乘船出发。
,1286501,,请问，要去海地斯监狱是在这里乘船吗？,,,,请问，要去海地斯监狱是在这里乘船吗？
