,id,hero_id,index,title,content
,30104,301,4,十张悬赏令,<line-indent=8em>“哟！这不是那位自称最强的赏金猎人吗？哈哈，腰真细。来，给爷扭一下。”<br>晃动着手环的爱琳娜推门而入，大步走向了自律联盟中的任务大厅。面对着身边众多冒险者的嘲讽，她没有一丝的胆怯。作为刚加入自律联盟的新人，却完全不畏惧任何的挑战。强大且自信的她，扬言自己很快便会成为最强赏金猎人。看着这位骁勇善战的新人迅速崛起，资深的冒险家们产生了妒忌和不屑的情绪，根本不给予爱琳娜应有的尊重，哪怕她的战绩早已远超他们。<br>“渣渣们，我@#￥%，你们这种三流货色我根本不放在眼内。尽管叫嚣吧！你们今天将有幸见证最强赏金猎人的诞生。”<br>爱琳娜对着身后的佣兵们咆哮，并随手把任务中心里最艰巨的十张悬赏令全接了下来，挥手而去。面面相觑的众人互相对视，随之而来的是持续不断的狂笑声。但在不到一周的时间后，没有任何人再敢向着爱琳娜发出一声讥笑。那些被她所接下的悬赏令，在期限前被全数交付。从此以后，人们终于承认了她的实力，将她归类为最顶级的赏金猎人。
,30105,301,5,奇迹七子,<line-indent=8em>扬起的烟尘中，有七个身影在不停地交错。能量与能量的冲撞没有任何的间隙，阵阵的叫喊声不断地传出。众多的身影中唯有首当其冲的红发少女没有拿着任何的武器，但细看可以发现她的手腕上戴着一对金色的手环，强大的能量不断迸发。<br>“@#￥%，我#￥@%&@%#，就不信我赢不了你们，看我一下子将战斗结束。”面对着势均力敌的战况，红发少女显然不太满意。她将能量凝聚在一点，准备以一招来结束这场战斗。爆发的能量瞬间击向其余六人，然而他们也绝非闲等之辈，各自倾力抵消了这强力的一击。<br>“爱琳娜，你这也太过分了。不过只是切磋而已，至于下手如此狠吗？”面对着爱琳娜毫不留情的一击，六人纷纷声讨以表示不满。<br>“呸！搞得好像你们接不下来一样。看来这次我们七人之间仍没法分出高低。但你们都给我记着，即便如此我依然是奇迹学院的最强学生。你们就继续努力提升吧！别一个不小心就被我拉开了距离，哈哈！“爱琳娜豪迈地笑着离开，留下了对着她怒吼的六人。
,30106,301,6,寻妹环游记,<line-indent=8em>浓烟与火光在小镇里肆虐，孩童的哭喊声和强盗狞笑的声音回荡耳边。那股强大的力量陡然爆发，一切又终归宁静……<br>一名老人无声无息地站在了爱琳娜的面前，他的到来是因为被一股熟悉的力量所吸引。<br>“耀眼的红发，狂野的异能，居然会如此的相似。小女孩，你有兴趣来奇迹学院学习吗？”原来，眼前的这位老人正是赫赫有名的异能博士。这样的机会可不常有，但面对着他的问话，爱琳娜没有任何反应。“或许我要说，……是你的什么人？”一阵风声吹过，那个名字消散在风中，而爱琳娜却抬起了头，眼中露出难以置信的神情。<br>奇迹学院，是卡诺萨城中最顶级的异能学院，而异能博士正是这所学院的院长。他把爱琳娜接到了奇迹学院悉心栽培。在整个过程中，他一方面希望能好好地挖掘她的异能，另一方面也希望借此对其进行开导。爱琳娜展现了惊人的异能天赋，但她那糟糕的状态却使她的进步极为缓慢。<br>“爱琳娜，你的异能很有天赋。但是这样下去，确实并非办法。”异能博士语重深长地开导爱琳娜，但她没有丝毫反应。<br>“不管过去如何，只有往前走，你才有可能见到下一个风景。你难道要继续这么意志消沉吗？你难道就没有想过如何挽回错过的东西吗？还是你希望继续沉湎往事责备弱小的自己？”这一席话确实让爱琳娜的神色有了些微的变化。<br>“……我@%&！#，老夫看到你这样，真是感到恨铁不成钢。你现在就应该把握每一分钟来变得更强，靠自己的力量将自己失去的都夺回来，不是吗？看来，老夫这次是看错人了。”面对着异能博士突如其来的爆发，爱琳娜终于露出吃惊的表情。而异能博士这一番话真正地触动了爱琳娜。<br>“我，我真的能变强吗？真的能挽回一切吗？”<br>“……呵呵！小爱琳娜，看来你终于有点觉悟了。我，凡赛提?巴德尔以异能博士之名向你承诺，绝对会把你栽培成才，让你有能力去保护你所珍视的东西。”<br>自此，她心中终于有了一个寄托——成为最强之人并找回自己错失的妹妹。
,30201,302,1,故事的开始,<line-indent=8em>崇尚自由的少女，对一切事物都充满强烈的欲望。虽从未表现，但内心中却藏着一份真挚的情感。她喜欢挑战，对于得不到的东西有着莫名执念。
,30202,302,2,爱与被爱,<line-indent=8em>小时候，爱琪曾非常敬重她的姐姐爱琳娜，那是一种发自内心的喜爱。但随着时间的推移，出色的姐姐却逐渐成为了爱琪的负担，而这份压力让她完全无法喘息。<br>身为姐姐，爱琳娜对于爱琪的要求与管教都十分严格。由于爱琪一直表现得听话顺从，爱琳娜并没有发现她心中的那份压抑。这种负面的情绪被深埋在她意识的深处，默默地持续发酵，直到强盗入侵的那天。<br>命运的齿轮被拨动了。爱琪，在这一天被劫走了。<br>“我……自由了？”在如此的困境下，这居然是爱琪的第一个反应。<br>情况是如此的危急，爱琪却异常地冷静。终于，她找到了一次机会，成功地逃了出来。幼小的爱琪在逃离后，内心的矛盾却进一步的激化。她实在不知道自己应否回到那片出生的地方，继续承受那份沉重的爱。左右两难的她一直没有做出选择，但命运最终为她下了这个决定。迷失在荒野中的她，最后还是没有回到那片土地，而是被一名陌生的男人带到了玫瑰团。自那时开始，她便成为了玫瑰团的一员。<br>随着时间的过去，她的能力与地位不断地提升，甚至逐步成长为玫瑰团的团长。但与此同时，她内心的空虚却也不停地膨胀。爱琪得到了梦寐以求的自由，并且也极其享受这种自由带来的快感。但同时，却无法自控地怨恨着这个世界。因为，她始终认为自己是不幸的。在她看来，世界的命运是既定的。而被写下最悲剧一笔的她，丧失了爱人与被爱的能力。<br>“我渴望自由，渴望支配一切。但唯独爱与被爱这件事，我完全无法左右。或许，这一切都是命运的选择！”
,30203,302,3,佳酿与底线,<line-indent=8em>“团长大人，我错了，我不小心把任务搞砸了。”<br>随后，团员安妮递上了一瓶佳酿。爱琪看了看，一干而尽，只是再三警戒便作罢了。<br>“团长大人，呜呜，我办事不力，让囚犯逃跑了。”随后，团员瑞瑞递上两瓶玫瑰佳酿。爱琪皱了皱眉头，但仍然畅快地把两瓶佳酿喝完，并只扣减了她的酬劳作为惩罚。<br>“团长大人，我该死。我不小心让骑士团侦查到我们的分部，分部不幸沦陷。不过幸好姐妹们都成功逃了回来。”随后，团员莉亚递上三瓶高纯度的玫瑰佳酿。爱琪显然甚是不悦，但依然没有迟疑地喝下了三瓶佳酿，然后将其分配到后勤，并夺取了她的指挥权以示严惩。<br>“团长大人，我错了，我真该死。我不小心把你的羞羞脸小短裤给洗坏了，呜呜！”随后，团员茜茜递上一整箱顶级的碧螺玫瑰佳酿。看到眼前的美酒，爱琪双目发光，这佳酿可是顶级品啊！但就在这时，她仿佛意识到什么，伸出的双手停在半空。<br>“什……什么？你是说，你把我最珍爱的绝版小短裤给洗坏了？你……你……”才反应过来的爱琪气得一时语塞。<br>“三秒……给你三秒。”未等到爱琪把话说完，这名团员一刻也不敢怠慢地逃到了爱琪看不到的地方，从此没有人在玫瑰团中看到过她。<br>自那之后，玫瑰团的团员之间多了一条不言而喻的铁律——绝对不能让团长珍爱的东西受到任何损伤。
,30204,302,4,无度之欲,<line-indent=8em>我渴望得到这个世界上所有的东西，直到世界在我掌中。但到了现在，无论是金钱，名誉还是地位都已经无法满足我了。这些无聊的东西根本不足以填满我的欲望，只有更稀有的，更难以触及的东西，才值得我去支配。<br>人为了满足自己的欲望而去不断地追求，这正是自由的体现，才是没有任何修饰的自由。而自由会为我带来愉悦，愉悦则会指引我走向幸福，这正是我内心中真正的渴望。<br>“这不要脸的东西还想往上爬，不过是有点姿色而已，就以为自己很了不起。也不想想自己不过是团长随手捡回来的玩具罢了。”<br>虽然这并非我的本意，但看来我地位迅速提升这件事，确实引起了很多小人的嫉妒和诽谤。我跟这些愚民们从来就不在一个层次上，但我可不是一个宽容大量的人。在一个夜晚，我获得了天赐的良机，成功绑住了那些烦人的喽啰，将她们统统扔上了通往远洋的商队。从此之后，我的耳根子顿时清净了许多，再也听不到任何闲言闲语了，这可真是让我爽透了。<br>对我来说，世界上只有两种东西：我想要的东西和我不想要的东西。对于我不想要的，那可不需要有任何的仁慈。<br>当我成为团长后，我可没有就此满足。毕竟，我的欲望可是永无止尽的。<br>“狂欢吧！玫瑰团中只有自由与奔放。你们只需谨记一个原则：永远不要试图违背我。”面对着眼前的欢呼，其实我并没有很激动。因为这对我来说只是个开始，我还要更多的东西，更多，更多。
,30205,302,5,复仇之力,<line-indent=8em>爱琪的面前有着一块巨大的石碑，碑中刻画了密密麻麻的古文。虽然爱琪在小时候便流离失所，但还是懂得读书识字的。不过，这碑文确实深奥难懂，她也只能认得寥寥几字而已。一脸困惑的她走到了碑前，轻抚上面的刻痕。突然，脑中浮现了一堆文字，而她并不需要去理解便已解析了这些文字的所有意思。这神奇的境况成功地引起了她的兴趣。<br>“哦！还真是找到了一个有趣的东西，《先知者书》吗？。”<br>“自天地初成，世间一片祥和。古有庇护山众神俯视众生，世间万物奉之为尊，无不崇拜众神，众虔诚信仰全无丝毫虚假。众神为之触动，故赐自身神力予以开蒙普罗愚昧生灵。……智能神乃无上智慧者，其思其想无人能敌，万物对其敬佩万分。智能神识人类之慧根，深知其潜力无穷，故授以多样控制力予人类，并赐名为异能者。异能者所精各异……”<br>爱琪缓缓地将手从石碑上拿开，沉默地转身离去。然后她举起了自己的右手，能量瞬间炸开，千万玫瑰狂野地绽放。随着玫瑰的消散，石碑彻底粉碎，化成了粉末。<br>“可笑，多么的可笑。我的这股力量可不是那些缥缈虚幻的神所赋予的。神，从来都没有存在过。真正的力量可不会掌握在那些听天由命的蠢货手里。只有憎恨，才是力量真正的泉源。我的这份力量帮助我爬到了今天这个位置。所以，管他什么能力，一切不过是那憎恨的宿愿所形成的具象化。这为我所用的能力，正是我对世界复仇的开始。”
,30206,302,6,冻结的红玫瑰,<line-indent=8em>满脸尘土的女孩奄奄一息地扑倒在地上，一动不动。距离她离开这个世界的时间已经不远了。对于这个世界，她没有一丝的眷恋，或许此时此刻的离去正是她的宿命。这时，一只骨瘦如柴但却极具力量的手掌强而有力地按在了她的头上，把她从地上抓了起来。<br>“你，想活还是想死？”<br>一名阴森驼背的健硕中年男人单臂举着女孩。女孩在他的眼中看不到丝毫的怜悯，甚至没有一丝的情绪波动，濒死的她从内心深处依然感到不寒而栗。<br>看着眼前捏着自己头颅的男人，连死也不怕的女孩居然感到了胆怯。但即使如此，爱琪依然坚定地说出了耐人寻味的回答：“我不想活，但也不想死。”<br>女孩这出乎意料的回答，让不苟言笑的男人一时感到错愕。但随即，他的嘴角以夸张的角度往上扬，露出了狰狞的笑容。<br>“不错，是个好素材。接下来，你的命由我包办了，玫瑰团将成为你的归宿。”不等爱琪回答，他便拎着爱琪走向了自己的大本营。<br>……<br>“只有这些本事吗？不需要那些没用的怜悯与情感，强者并不需要这些无聊的东西。”把爱琪捡回来的男人一脚把她踢倒在地，锐利地俯视着她。爱琪将嘴中的淤血吐到地上，眼神冰冷地拾起了掉落在旁边的武器，调整回攻击的姿态。<br>“……是的，团长。”<br>“已经给你三年了，我的耐心是很有限的。记住，你不需要懂不需要问，只需要知道这个世界已经没有救了，而我将带领你们实现自我救赎。”爱琪咬着牙并点了点头，又重新攻了过去。
,40101,401,1,故事的开始,<line-indent=8em>具有超常的情商，善于洞察别人的内心并加以操控，是一名充满魅力的领导者。为了达到目的，会利用人性中的邪恶，并以最残酷的方式击溃敌人。
,40102,401,2,书中书,<line-indent=8em>浩瀚的书库中，穿着黑色长袍的乔伊来回踱步，挑选着今天要看的书籍。在他渡过的岁月中，也只有在阅读时才能剔除脑海中的杂念并静下心，而这也成为了他少有的平和休闲方法。<br>乔伊拿起来一本尚未拆封的新书，看来他接下来要看的书已决定了。<br>《龙族女……》不知何时出现的默希娅看着乔伊手中的新书，想偷偷地了解他平时都在看些什么深奥的书籍。然而，乔伊一瞬间便为这本书套上了封皮，使她只看到了书名的首三个字。<br>善于控制人心的乔伊，将人视为可操控的玩具。与此同时，他却不愿意被他人猜测到他内心的想法，哪怕是很小的事情也不例外。乔伊为了防止让别人知道自己所在看的书籍，在阅读时永远会用一个专属的封皮来隐藏真正在阅读的那一本书。因此，从未有人知道他的阅读习惯。<br>窥探失败的默希娅在乔伊的驱赶下离开了书库，却正好与迎面跑来的檐鬼相撞。<br>“你都不看路的吗？”<br>默希娅生气地指责着檐鬼。<br>“抱歉抱歉，因为期待已久的新书上市了，慢一步的话可是会买不到的。”檐鬼指着手中的书单说道。<br>“你平常又不看书，有什么关系呢？”<br>“这本不一样，它可是全大陆最受欢迎的爱情小说，内容甜蜜得让我这种缺乏爱的人也能感到丝丝温暖。”<br>“真是的，你就应该向乔伊大人学习，多看一些有价值的书。”说完，两人便分道扬镳。突然，默希娅回想起檐鬼刚才书单上那本书的名字有点熟悉，一时陷入了思考。<br>“《龙族女仆俏娇娃》……呃！不会吧！”
,40103,401,3,可用价值,<line-indent=8em>圣域大厅的大门被重重地推开，面无表情的默希娅边折着纸边走了进来。不消片刻，她便完成了手中的作品，并随手往旁边一扔，被抛开的成品并没有下坠，而是稳稳地漂浮在默希娅的身后。面对着迎面而来的默希娅，乔伊仿佛没有看到似的，仍然沉浸于手中的书本中。默希娅控制着自己身后的成品飘向乔伊，那是一个骷髅头样式的精致折纸。<br>“乔伊，檐鬼因一时大意被一群奇怪的人抓住了，需要我们出动去救他吗？”<br>显然，乔伊对于这个情况丝毫都不在意，根本没有给予理会。<br>“他可能会死哦！”<br>“那死了吗？”<br>“……估计还差一点吧！”<br>“既然都没死，那不就好了？”<br>“可是接下来可能就……”<br>“若他已没有用处了，那有救他的必要吗？当然，若他还有价值，我自有对策。”<br>“嗯……”<br>“记得我说过吗？阅读时间，别来打扰我。”<br>在这样的状况下，默希娅不再多说什么，默默地退了出去。乔伊的冷漠是众人皆知的，而他自己也没打算作任何的掩饰。在乔伊的眼中，所有东西存在的前提，必然是对他有价值的。无论是人还是物，当这个东西被他认定为没有价值时，他会毫不犹豫地将其抛弃。若有需要的话，他更是会毫不犹豫地牺牲整个圣界。毕竟对他而言，这个组织存在的本身也不过是达到目的的其中一个工具而已。<br>然而，即便如此，圣界中绝大多数人依然无怨无悔地听命于他。在他们看来，乔伊做的每一个决定必然是正确的。
,40104,401,4,暗黑龙骑士,<line-indent=8em>“斐基德拉，我是如此地平庸，为什么你会选择我呢？我既没有杰出的力量，也没有优秀的魔力，更没有任何特别之处，但最后你却让我成为了你的龙骑士。”<br>“哈哈，乔伊，你可是很特别的，只是你自己仍没有发现罢了。思绪敏捷的你远不是他人能相提并论的，而且发自内心地渴求着强大，并充满着希望的意志，愿意以自己的力量去保护珍重的事物，这一点深得我的欣赏。你要知道，暗黑元素与其他元素是大不相同的存在。虽然，它较其他的元素而言，没有强大的破坏力。但是，它对于精神层面的伤害尤为突出。所以，要成为暗黑龙骑士的人，必须有着坚强的意志，并珍视世间万物的生命，才能好好地驾驭这份力量。而你，就是我选定的最合适人选。”<br>“舍命保护之物吗？哈哈，放心吧！我不会让你失望的，让我们赶紧结束这场战争，纳蕾雅还等着我回去呢！”这一天，暗黑龙斐基德拉与乔伊之间缔结了深厚的友谊，而暗黑龙骑士乔伊也在此诞生。<br>龙族的加入让魔族节节败退，大军步步接近庇护山。龙骑士在战争中更是大展手脚，付出了极大的贡献。其中，暗黑龙骑士乔伊的战绩也十分出色，同时他优秀的指挥与判断能力，更是多次帮助人类化险为夷。一切，都朝着最理想的方向前进。<br>……<br>"为什么……你……居然……我……"斐基德拉庞大的龙躯应声而倒，洪水般的龙血喷涌而出，他的眼睛逐渐失去神采。至死，他都不敢相信，刚才跟他以命相搏的敌人，居然是他最信任的人类，乔伊。
,40105,401,5,疯魔万丈,<line-indent=8em>“纳蕾雅……哈哈……为什么…说好的呢？”<br>跪倒在地上的乔伊接近崩溃，低吼的他疯狂地抓着自己的脸。他不敢相信刚才出现在脑海里的那些场景。<br>“刚才的画面没有半点的虚假，她因为包庇了魔族的小孩，被联军焚烧示众了。”<br>一道黑影站在乔伊背后。<br>“他们答应我的，居然……死，全都该死！”<br>“你责怪他们吗？这只是因为你不够强大罢了。弱小的你，有什么资格保护别人呢？可怜的暗黑龙骑士。”<br>“我吗？所以是因为我太软弱了……哈哈……原来是这样吗？”乔伊近乎疯狂地捶打着地面。<br>“哈哈，只要你与我订立契约，我将赋予你无尽的力量，更会给你复仇的机会。”黑影的笑声充满威严而让人颤抖。<br>“力量……我要强大的力量，我要让那些该死的东西付出代价。”愤怒之火已将乔伊淹没，咬牙切齿的他早已将自己的嘴唇咬得鲜血直流。<br>“哈哈，很好！”黑色的光芒在两人之间亮起。一切恢复平静的时候，黑影已消失得无影无踪，剩下不断地散发出黑气的乔伊，面无表情地仰视着天空。<br>乔伊用双手将遮挡在脸上的头发往后拨，并清理着洒落在脸上的龙血，显得无比的狰狞。失去了生命气息的暗黑龙倒在了乔伊的身后，庞大的龙躯中散发着惊人的暗黑元素之力。借助各种陷阱魔法与强化后的魔力，乔伊成功地将最信任他的暗黑龙击杀了。乔伊看着那熟悉的龙躯，内心却没有丝毫波澜。刹那间，空气凝结了。暗黑龙尸体中的暗黑元素之力开始骚动起来，狂暴肆虐的混乱元素毫不吝啬地朝乔伊身上聚集，直到尸体上的最后一丝元素之力被乔伊完全吸收。<br>虚脱的乔伊捡起了龙躯旁的暗黑启示录?下，头也不回地转身离去。黑暗之力瞬间覆盖了巨龙的尸体，片刻之后，那里空无一物，仿佛巨龙从不存在于世。<br>“这，就是力量？”乔伊不自觉地摸了摸自己的脸，才发现自己的嘴角以最为夸张的角度往上扬。看来，他对于自己再度强化的力量甚是满意。尝到了力量那让人痴迷的快感后，他顿时感到欲罢不能。<br>今天，是暗黑龙骑士堕落的一天，同时也是乔伊重生的日子。
,40106,401,6,选择的权利,<line-indent=8em>凯南，是灭魔镇的镇长，同时也是镇中最强大的战士。他拥有着一个幸福美满的家庭，家中有着美丽的妻子与可人的女儿。最近村镇附近出现了许多的魔物，凯南带着众多战士们前往清除，致力于抵制魔族。由于他与伙伴们消灭了大量的魔族魔兽，深深地受到了众人的爱戴，威名逐渐传开……<br>凯南拼命地睁大眼睛，努力地想弄清身边同伴的脑袋怎么突然就消失了，毕竟一切都来得太过突然。乔伊从天而降，犹如魔神下凡。强大的他落在了凯南的面前，俯视着眼前的可怜虫。<br>“听说你们热衷于反抗魔族是吗？”面对着乔伊的质问，凯南没有回答，只是伸手想推开乔伊。<br>乔伊无趣地打了个哈欠。他手指一勾，两个身影从人群中飞了出来，那正是凯南的妻子和女儿。<br>“我给你一个选择的机会。”镇中的所有人都被乔伊所定住，动弹不得。这时，乔伊将镇中的所有老人抽了出来。<br>“老人，还是妻女呢？”乔伊一脸无所谓地问着。凯南彷徨地看向村民，从他们的眼中看到了哀求和恳请。他又看向了乔伊，从他的眼神中，凯南知道这个恶魔说一不二，他没有不做选择的权利。是的，他做出了选择。而他的妻女，成功地存活了下来。<br>“很好，我们再来。”乔伊这次将镇中所有的小孩都抽了出来。凯南面孔狰狞，扭曲的表情已非人类所能做出。血泪不断地从他的眼中滴落。然而，他还是做出了选择。这一次，他的妻女依然存活了下来。<br>“这样实在太慢了，我可是赶着回去看书啊！看来，我们的这位大英雄无论如何都是会选择自己的妻女，不愧是一名好丈夫，好父亲。”乔伊随手一挥，除了凯南一家人和乔伊外，镇中已没有任何一个存活的生命，铺天而来的血海淹没了整个城镇。变成血人的凯南，根本接受不了眼前的事实，目瞪口呆地跪坐在地上。<br>“那么，我们来做最后一次的选择吧！”乔伊控制着凯南的妻子与女儿，漂浮在他的面前。这次，真的是最后的选择了。<br>“我……你……求你放过我们好吗？”<br>面对着这荒谬绝伦的选择，凯南崩溃了。然而，乔伊逐渐握紧的双手。这让凯南知道，不做选择的他将会失去所有。虽然，他现在剩下的也不多就是了。<br>“那么，反抗魔族的英勇战士，请你做出选择吧！”乔伊笑看着凯南，等待着他的回答。而凯南口中，则不停地发出悲鸣声。
