,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,repeated,optional,optional
,200891,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200892,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200893,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200894,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200895,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200896,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200897,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200898,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200899,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200900,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200901,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200902,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200903,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200904,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200905,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200906,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200907,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200908,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200909,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200913,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100461,0,0,5,3,"4,4,4",0,0,0,0,0,0,0,0,0,,1,
,300021,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300022,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300025,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"5,5,5",0,0,0,0,0,101,102,103,0,,1,
,300026,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300027,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"5,5,5",0,0,0,0,0,101,102,103,0,,1,
,300028,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"5,5,5",0,0,0,0,0,101,102,103,0,,1,
,300029,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300032,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"7,7,7",0,0,0,0,0,101,102,103,0,,1,
,300043,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"7,7,7",0,0,0,0,0,101,102,103,0,,1,
,300045,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300046,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300047,1.5,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300048,1.5,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300049,1.5,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,300051,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300073,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"5,5,5",0,0,0,0,0,101,102,103,0,,1,
,300074,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300075,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300076,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300078,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300096,1,62,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,300097,1,62,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,300098,1,62,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,300099,1,62,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,300100,1,62,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,300101,1,54,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100081,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,300102,1,54,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100082,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,300103,1,54,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100083,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,300104,1,54,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100084,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,300105,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300106,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300107,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300108,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300109,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300110,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"6,6,6",0,0,0,0,0,101,102,103,0,,1,
,300111,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300112,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300113,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300114,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300115,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300117,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300118,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300119,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300120,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300121,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300122,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300123,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300124,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300125,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1,
,300126,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300127,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"5,5,5",0,0,0,0,0,101,102,103,0,,1,
,300128,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"5,5,5",0,0,0,0,0,101,102,0,0,,1,
魔导箱守卫萨泽,300130,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
魔导箱守卫波尔,300131,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
魔导箱守卫普坦,300132,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
魔导箱守卫伊登,300133,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
魔导箱守卫哈伦,300134,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
魔导箱守卫科克,300135,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,300137,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300138,1,61,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300139,1,63,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300140,1,63,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300141,1,63,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300142,1,63,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300143,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300144,1,62,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300145,1,64,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,0,0,,1.5,
,300147,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300148,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1.5,
,300149,1,75,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300150,1,75,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"6,6,6",0,0,0,0,0,101,102,103,0,,1,
,300151,1,75,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300153,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"4,4,4",0,0,0,0,0,101,102,103,0,,1,
,300154,1,70,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"4,4,4",0,0,0,0,0,101,102,103,0,,1,
,300155,1,70,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300156,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300157,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"4,4,4",0,0,0,0,0,101,102,103,0,,1,
,300158,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300159,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300160,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300161,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"4,4,4",0,0,0,0,0,101,102,103,0,,1,
,300162,1,75,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300163,1,75,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300164,1,75,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300165,1,70,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300166,1,70,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300167,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300168,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300169,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300170,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"4,4,4",0,0,0,0,0,101,102,103,0,,1,
,300171,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300172,1,57,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300173,1,64,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300174,1,64,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300176,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300177,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300178,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300179,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300180,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300181,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300182,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300183,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300184,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300185,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"8,8,8",0,0,0,0,0,101,102,103,0,,1,
,300186,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"8,8,8",0,0,0,0,0,101,102,103,0,,1,
,300187,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300188,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300189,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300190,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300191,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,300192,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"8,8,8",0,0,0,0,0,101,102,103,0,,1,
,300193,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"8,8,8",0,0,0,0,0,101,102,103,0,,1,
,300194,1,73,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,101,102,103,0,,1,
,400004,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,400005,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,400006,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,400007,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,400008,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,400009,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,400015,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800000,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800001,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800002,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800003,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800004,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800005,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800006,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800007,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800008,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800009,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800010,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800011,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800012,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800013,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800014,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800015,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800016,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800017,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800018,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800019,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800020,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800021,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800022,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800023,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800024,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800025,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800026,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800027,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800028,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800029,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800030,1,58,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800031,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800032,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800033,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800034,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800035,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800036,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800037,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800038,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800039,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800040,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800041,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800042,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800043,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,800044,1,19,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
