,required,optional,optional,optional,optional,optional,optional,repeated,optional,optional,optional,repeated,optional,optional,optional,optional,optional,repeated,optional,repeated,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,116042,,11604,2,22,0,0,0,35000,0,0,1160401,0,0,0,0,0,,0,11602,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,116043,,11604,3,22,0,0,0,35000,0,0,1160401,0,0,0,0,0,,0,11602,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,116044,,11604,4,22,0,0,0,35000,0,0,1160401,0,0,0,0,0,,0,11602,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,116045,,11604,5,22,0,0,0,35000,0,0,1160401,0,0,0,0,0,,0,11602,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,116046,,11604,6,22,0,0,0,35000,0,0,1160401,0,0,0,0,0,,0,11602,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,116047,,11604,7,22,0,0,0,35000,0,0,1160401,0,0,0,0,0,,0,11602,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,116051,,11605,1,23,0,0,0,45000,0,0,1160501,0,0,0,0,0,,0,11603,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,116052,,11605,2,23,0,0,0,45000,0,0,1160501,0,0,0,0,0,,0,11603,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,116053,,11605,3,23,0,0,0,45000,0,0,1160501,0,0,0,0,0,,0,11603,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,116054,,11605,4,23,0,0,0,45000,0,0,1160501,0,0,0,0,0,,0,11603,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,116055,,11605,5,23,0,0,0,45000,0,0,1160501,0,0,0,0,0,,0,11603,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,116056,,11605,6,23,0,0,0,45000,0,0,1160501,0,0,0,0,0,,0,11603,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,116057,,11605,7,23,0,0,0,45000,0,0,1160501,0,0,0,0,0,,0,11603,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,116061,,11606,1,24,0,0,0,50000,0,0,1160601,0,0,0,0,0,102403,0,11604,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,116062,,11606,2,24,0,0,0,50000,0,0,1160601,0,0,0,0,0,102403,0,11604,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,116063,,11606,3,24,0,0,0,50000,0,0,1160601,0,0,0,0,0,102403,0,11604,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,116064,,11606,4,24,0,0,0,50000,0,0,1160601,0,0,0,0,0,102403,0,11604,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,116065,,11606,5,24,0,0,0,50000,0,0,1160601,0,0,0,0,0,102403,0,11604,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,116066,,11606,6,24,0,0,0,50000,0,0,1160601,0,0,0,0,0,102403,0,11604,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,116067,,11606,7,24,0,0,0,50000,0,0,1160601,0,0,0,0,0,102403,0,11604,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,116071,,11607,1,30,0,0,1,0,0,1,1160701,0,0,0,0,0,105001,0,11607,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,116072,,11607,2,30,0,0,1,0,0,1,1160701,0,0,0,0,0,105001,0,11607,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,116073,,11607,3,30,0,0,1,0,0,1,1160701,0,0,0,0,0,105001,0,11607,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,116074,,11607,4,30,0,0,1,0,0,1,1160701,0,0,0,0,0,105001,0,11607,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,116075,,11607,5,30,0,0,1,0,0,1,1160701,0,0,0,0,0,105001,0,11607,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,116076,,11607,6,30,0,0,1,0,0,1,1160701,0,0,0,0,0,105001,0,11607,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,116077,,11607,7,30,0,0,1,0,0,1,1160701,0,0,0,0,0,105001,0,11607,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,116081,,11608,1,70,0,0,0,60000,0,0,,0,0,0,0,0,110101,0,,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,116101,,11610,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,11631;11632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,116111,,11611,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,116121,,11612,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,116131,,11613,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,116141,,11614,1,54,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,116151,,11615,1,55,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,116161,,11616,1,56,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,116162,,11616,2,56,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,116163,,11616,3,56,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,116261,,11626,1,24,0,0,0,50000,0,0,1162601,0,0,0,0,0,,0,11605,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,116262,,11626,2,24,0,0,0,50000,0,0,1162601,0,0,0,0,0,,0,11605,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,116263,,11626,3,24,0,0,0,50000,0,0,1162601,0,0,0,0,0,,0,11605,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,116264,,11626,4,24,0,0,0,50000,0,0,1162601,0,0,0,0,0,,0,11605,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,116265,,11626,5,24,0,0,0,50000,0,0,1162601,0,0,0,0,0,,0,11605,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,116266,,11626,6,24,0,0,0,50000,0,0,1162601,0,0,0,0,0,,0,11605,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,116267,,11626,7,24,0,0,0,50000,0,0,1162601,0,0,0,0,0,,0,11605,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,116271,,11627,1,30,0,0,1,0,0,1,1162701,0,0,0,0,0,102105,0,11608,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,116272,,11627,2,30,0,0,1,0,0,1,1162701,0,0,0,0,0,102105,0,11608,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,116273,,11627,3,30,0,0,1,0,0,1,1162701,0,0,0,0,0,102105,0,11608,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,116274,,11627,4,30,0,0,1,0,0,1,1162701,0,0,0,0,0,102105,0,11608,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,116275,,11627,5,30,0,0,1,0,0,1,1162701,0,0,0,0,0,102105,0,11608,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,116276,,11627,6,30,0,0,1,0,0,1,1162701,0,0,0,0,0,102105,0,11608,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,116277,,11627,7,30,0,0,1,0,0,1,1162701,0,0,0,0,0,102105,0,11608,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,116281,,11628,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,11633;11634;11635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,201011,,20101,1,11,0,0,0,0,0,0,2010101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,201021,,20102,1,12,0,0,0,0,0,0,2010201;2010202,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,201031,,20103,1,21,0,0,0,24000,0,0,2010301;2010302,0,0,0,0,0,,0,20101,0,0,180,1,0,0,0,0,0,0,0,0,0,0,0
,201041,,20104,1,22,0,0,0,30000,0,0,2010401;2010402,0,0,0,0,0,200101;101901,1,,0,0,180,1,0,0,0,0,0,0,0,0,0,0,0
,201051,,20105,1,23,0,0,0,36000,0,0,2010501;2010502,0,0,0,0,0,200101;200102,1,20102,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0
,201061,,20106,1,24,0,0,0,42000,0,0,2010601,0,0,0,0,0,,0,20103;20104,0,0,250,1,0,0,0,0,0,0,0,0,0,0,1
,201071,,20107,1,30,0,0,1,0,0,1,2010701,0,0,0,0,0,,0,20105;20106,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,201081,,20108,1,70,0,0,0,60000,0,0,,0,0,0,0,0,,0,20108,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,201101,,20110,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,20130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,201111,,20111,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,20131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,201121,,20112,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,20133;20134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,201131,,20113,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,20132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,201141,,20114,1,54,0,0,0,0,0,0,,0,0,0,0,0,,0,20135;20143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,201151,,20115,1,55,0,0,0,0,0,0,,0,0,0,0,0,,0,20136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,201161,,20116,1,91,0,0,0,0,0,0,,0,0,0,0,0,,0,20191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,201162,,20116,2,91,0,0,0,0,0,0,,0,0,0,0,0,,0,20192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,201163,,20116,3,91,0,0,0,0,0,0,,0,0,0,0,0,,0,20193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,201164,,20116,4,91,0,0,0,0,0,0,,0,0,0,0,0,,0,20194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,201181,,20118,1,56,0,0,0,0,0,0,,0,0,0,0,0,,0,20141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,301011,,30101,1,11,0,0,0,0,0,0,3010101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,301021,,30102,1,12,0,0,0,0,0,0,3010201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,301031,,30103,1,21,0,0,0,24000,0,0,3010301;3010302,0,0,0,0,0,,0,30101,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,301041,,30104,1,22,0,0,0,32000,0,0,3010401,0,0,0,0,0,,0,30102,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,301051,,30105,1,23,0,0,0,40000,0,0,3010501;3010502,0,0,0,0,0,,0,30103;30104,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,301061,,30106,1,24,0,0,0,48000,0,0,3010601,0,0,0,0,0,,0,30105,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0
,301071,,30107,1,30,0,0,1,0,0,0,3010701;3010702,0,0,0,0,0,,0,30106;30109,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,301081,,30108,1,70,0,0,0,70000,0,0,,0,0,0,0,0,,0,30107;30108,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,301101,,30110,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,30130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,301111,,30111,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,30131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,301121,,30112,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,30133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,301131,,30113,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,30134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102011,,10201,1,11,0,0,0,0,0,0,1020101,0,0,0,0,0,,0,,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0
,102021,,10202,1,12,0,0,0,0,0,0,1020201,0,0,0,0,0,,0,,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0
,102031,,10203,1,21,0,0,0,24000,0,0,1020301;1020302,0,0,0,0,0,,0,10201,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0
,102041,,10204,1,22,0,0,0,32000,0,0,1020401;1020402;1020403,0,0,0,0,0,,0,10202,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0
,102051,,10205,1,23,0,0,0,40000,0,0,1020501;1020502,0,0,0,0,0,100101,1,10205,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0
,102061,,10206,1,24,0,0,0,55000,0,0,1020601;1020602,0,0,0,0,0,,0,10206,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0
,102071,,10207,1,30,0,0,11;12,0,0,0,1020701,0,0,0,0,0,,0,10210;10211,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0
,102081,,10208,1,70,0,0,0,60000,0,0,,0,0,0,0,0,,0,10214,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,102101,,10210,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102111,,10211,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102121,,10212,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102131,,10213,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102211,,10221,1,11,0,0,0,0,0,0,1022101,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102221,,10222,1,12,0,0,0,0,0,0,1022201,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102231,,10223,1,21,0,0,0,0,0,0,1022301,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102241,,10224,1,22,0,0,0,0,0,0,1022401,0,0,0,0,0,,0,10215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102251,,10225,1,23,0,0,0,0,0,0,1022501,0,0,0,0,0,100101,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,102261,,10226,1,24,0,0,0,0,0,0,1022601,0,0,0,0,0,,0,10216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,301141,,30114,1,54,0,0,0,0,0,0,,0,0,0,0,0,,0,30136;30138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,301151,,30115,1,55,0,0,0,0,0,0,,0,0,0,0,0,,0,30132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,301161,,30116,1,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,301162,,30116,2,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,301163,,30116,3,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,301164,,30116,4,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,301181,,30118,1,56,0,0,0,0,0,0,,0,0,0,0,0,,0,30140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302011,,30201,1,11,0,0,0,0,0,0,3020101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,302021,,30202,1,12,0,0,0,0,0,0,3020201;3020202,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,302031,,30203,1,21,0,0,0,34000,0,0,3020301,0,0,0,0,0,,0,,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0
,302041,,30204,1,22,0,0,0,28000,0,0,3020401;3020402;3020403,0,0,0,0,0,,0,30202,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,302051,,30205,1,23,0,0,0,50000,0,0,3020501,0,0,0,0,0,101301,1,,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,302061,,30206,1,24,0,0,0,50000,0,0,3020601,0,0,0,0,0,100701,1,,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,302071,,30207,1,30,0,0,1,0,0,0,3020701,0,0,0,0,0,,0,30204;30205,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,302081,,30208,1,70,0,0,0,70000,0,0,,0,0,0,0,0,,0,30206,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,302101,,30210,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,30201;30230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302111,,30211,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,30231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302121,,30212,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,30233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302131,,30213,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,30234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,103011,,10301,1,11,0,0,0,0,0,0,1030101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,103021,,10302,1,12,0,0,0,0,0,0,1030201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,103031,,10303,1,21,0,0,0,24000,0,0,1030301;1030302,0,0,0,0,0,200201,1,,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,103041,,10304,1,22,0,0,0,30000,0,0,1030401;1030402;1030403,0,0,0,0,0,,0,10302,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,103051,,10305,1,23,0,0,0,36000,0,0,1030501;1030502;1030503,0,0,0,0,0,200301,1,10305,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,103061,,10306,1,24,0,0,0,42000,0,1,1030601;1030602,0,0,0,0,0,,0,10306,0,0,300,1,0,0,0,0,0,0,0,0,0,0,0
,103071,,10307,1,30,0,0,1,0,0,1,1030701,0,0,0,0,0,200401,0,,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,103081,,10308,1,70,0,0,0,70000,0,0,,0,0,0,0,0,,0,10310,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,103101,,10310,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,103111,,10311,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,103121,,10312,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,103131,,10313,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,104011,,10401,1,11,0,0,0,0,0,0,1040101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,104021,,10402,1,12,0,0,0,0,0,0,1040201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,104031,,10403,1,21,0,0,0,22000,0,0,1040301;1040302,0,0,0,0,0,102901,1,,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,104041,,10404,1,22,0,0,0,32000,0,0,1040401;1040402,0,0,0,0,0,,0,10405,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,104051,,10405,1,23,0,0,0,42000,0,0,1040501;1040502,0,0,0,0,0,,0,10406,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,104061,,10406,1,24,0,0,0,52000,0,1,1040601;1040602,0,0,0,0,0,,0,10406,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0
,104071,,10407,1,30,0,0,1,0,0,0,1040701,0,0,0,0,0,101001,1,,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,104081,,10408,1,70,0,0,0,70000,0,0,,0,0,0,0,0,,0,10409,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,104101,,10410,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10430;10431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,104111,,10411,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,104121,,10412,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,104131,,10413,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,108011,,10801,1,11,0,0,0,0,0,0,1080101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,108021,,10802,1,12,0,0,0,0,0,0,1080201;1080202,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,108031,,10803,1,21,0,0,0,24000,0,0,1080301,0,0,0,0,0,200501,1,10801,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,108041,,10804,1,22,0,0,0,30000,0,0,1080401;1080402,0,0,0,0,0,200501,1,10802,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,108051,,10805,1,23,0,0,0,38000,0,0,1080501;1080502,0,0,0,0,0,200501;200502,1,,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,108061,,10806,1,24,0,0,0,48000,0,0,1080601;1080602,0,0,0,0,0,200501,1,10804,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0
,108071,,10807,1,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10806,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,108081,,10808,1,70,0,0,0,80000,0,0,,0,0,0,0,0,,0,10825,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,108101,,10810,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10830;10832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,108111,,10811,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,108121,,10812,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,108131,,10813,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10840;10842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,108211,,10821,1,11,0,0,0,0,0,0,1082101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,108221,,10822,1,12,0,0,0,0,0,0,1082201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,108231,,10823,1,21,0,0,0,24000,0,0,1082301;1082302,0,0,0,0,0,201801,1,10812,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,108241,,10824,1,22,0,0,0,30000,0,0,1082401;1082402,0,0,0,0,0,,0,10812;10813,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,108251,,10825,1,23,0,0,0,38000,0,0,1082501;1082502;1082503,0,0,0,0,0,,0,10812;10815,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,108261,,10826,1,24,0,0,0,48000,0,0,1082601;1082602;1082603,0,0,0,0,0,,0,10812;10820,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0
,108271,,10827,1,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10812;10822;10823,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,105011,,10501,1,11,0,0,0,0,0,0,1050101,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,105021,,10502,1,12,0,0,0,0,0,0,1050201;1050202,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,105031,,10503,1,21,0,0,0,0,0,0,1050301;1050302,3000,1,4,0,0,103202,1,10501,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0
,105041,,10504,1,22,0,0,0,0,0,0,1050401;1050402,3000,1,1,0,0,,0,10502;10503,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0
,105051,,10505,1,23,0,0,0,0,0,0,1050501;1050502,3000,1,1,0,0,,0,10504;10505;10506,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0
,105061,,10506,1,24,0,0,0,0,0,0,1050601;1050602,3000,1,1,0,0,,0,10507;10508;10509,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,105071,,10507,1,30,0,0,1,0,0,0,1050701;1050702,0,0,0,0,0,,0,10510;10511;10512,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1
,105081,,10508,1,70,0,0,0,80000,0,0,,0,0,0,0,0,,0,10513,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,105101,,10510,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10530;10531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,105111,,10511,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,105121,,10512,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,105131,,10513,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,106011,,10601,1,11,0,0,0,0,0,0,1060101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,106021,,10602,1,12,0,0,0,0,0,0,1060201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,106031,,10603,1,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,106041,,10604,1,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,106051,,10605,1,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,106061,,10606,1,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0
,106071,,10607,1,30,0,0,1,0,0,0,1060701,0,0,0,0,0,,0,10604;10605;10606;10607;10614,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,106081,,10608,1,70,0,0,0,60000,0,0,,0,0,0,0,0,,0,10633;10634,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
