,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,20030278,凋零之地副本陷阱,3042,1,30338,0,0,0,0,0,0,0,"-24.31852,0.5099478,33.37928",0,1
,20030279,凋零墓箱,3042,1,40078,0,0,0,0,0,0,0,"-33.91,-1.494552,5.46",0,1
,20030280,凋零墓箱,3042,1,40245,0,0,0,0,0,0,0,"-12.483,0.5099478,29.14236",0,1
,20030281,凋零之地,2003,1,50027,0,1,0,0,0,0,0,"-258.85,0.3633392,-270.16",0,1
,20030282,永生之棺,3042,1,60117,0,0,0,0,0,0,0,"-27.59,-0.34,15.01",0,1
,20030283,锈铁魔导箱,2003,1,40084,0,1,0,0,0,0,0,"0,0,0",0,1
,20030284,锈铁魔导箱,2003,1,40084,0,1,0,0,0,0,0,"0,0,0",0,1
,20030285,锈铁魔导箱,2003,1,40084,0,1,0,0,0,0,0,"0,0,0",0,1
,20030286,锈铁魔导箱,2003,1,40084,0,1,0,0,0,0,0,"0,0,0",0,1
,20030287,锈铁魔导箱,2003,1,40084,0,1,0,0,0,0,0,"0,0,0",0,1
,20030288,锈铁魔导箱,2003,1,40084,0,1,0,0,0,0,0,"0,0,0",0,1
,20030289,锈铁魔导箱,2003,1,40085,0,1,0,0,0,0,0,"0,0,0",0,1
,20030290,锈铁魔导箱,2003,1,40085,0,1,0,0,0,0,0,"0,0,0",0,1
,20030291,锈铁魔导箱,2003,1,40085,0,1,0,0,0,0,0,"0,0,0",0,1
,20030292,锈铁魔导箱,2003,1,40085,0,1,0,0,0,0,0,"0,0,0",0,1
,20030293,锈铁魔导箱,2003,1,40085,0,1,0,0,0,0,0,"-101.27,0.14,-239.38",0,1
,20030294,锈铁魔导箱,2003,1,40086,0,1,0,0,0,0,0,"-37.88,-0.01,-1.81",30,1
,20030295,锈铁魔导箱,2003,1,40086,0,1,0,0,0,0,0,"-145.91,0.15,-63.33",120,1
,20030296,锈铁魔导箱,2003,1,40086,0,1,0,0,0,0,0,"-160.63,0.10,-116.15",35,1
,20030297,锈铁魔导箱,2003,1,40086,0,1,0,0,0,0,0,"-179.64,0.08,-233.02",120,1
,20030298,锈铁魔导箱,2003,1,40086,0,1,0,0,0,0,0,"-13.78,0.08,-246.22",60,1
,20030299,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-7.99,-0.01,-5.08",260,1
,20030300,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"17.77,-0.01,-52.22",0,1
,20030301,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-169.12,0.10,-5.69",0,1
,20030302,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-152.86,0.15,-16.34",150,1
,20030303,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-133.43,2.75,-142.42",180,1
,20030304,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-220.03,0.10,-167.41",0,1
,20030305,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-202.01,2.08,-289.46",140,1
,20030306,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-216.957,0.09,-265.884",80,1
,20030307,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-19.87,0.14,-180.94",180,1
,20030308,镶金魔导箱,2003,1,40087,0,1,0,0,0,0,0,"-63.67,0.50,-269.32",300,1
,20030309,耀晶魔导箱,2003,1,40088,0,1,0,0,0,0,0,"-51.73,-0.01,17.93",60,1
,20030310,耀晶魔导箱,2003,1,40088,0,1,0,0,0,0,0,"-8.496,0.1,-86.373",270,1
,20030311,耀晶魔导箱,2003,1,40088,0,1,0,0,0,0,0,"-251.89,0.13,-229.72",40,1
,20030312,魔导箱守卫伊登,2003,2,300133,0,1,0,0,0,0,19,"-48.20,-0.01,18.94",60,1.2
,20030313,魔导箱守卫哈伦,2003,2,300134,0,1,0,0,0,0,57,"-11.76,0.100448,-86.28",270,1.2
,20030314,魔导箱守卫科克,2003,2,300135,0,1,0,0,0,0,19,"-249.88,0.14,-227.28",30,1.2
,20030322,凋零之地,2003,1,50029,0,1,0,0,0,0,0,"-258.85,0.3633392,-270.16",0,0
,20030324,凋零之地棺材,3042,4,1030,0,0,0,0,0,0,0,"-28.3912,-0.2459996,15.8658",0,0
,20030326,凋零之地棺材,3042,4,1034,0,0,0,0,0,0,0,"-27.6312,-0.2459996,15.7258",0,0
,20030328,黑荆棘伊瓦莉娅,2003,2,300137,0,0,0,0,0,0,57,"5.61,-0.01,-20.61",200,0
,20030329,血叶蜂后菲莉恩,2003,2,300138,0,0,0,0,0,0,61,"-186.4156,0.100448,-1.478021",150,0
,20030330,死灵法师桑德士,2003,2,300139,0,0,0,0,0,0,63,"-212.61,0.09,-252.29",255,0
,20030331,巨斧屠夫曼达,2003,2,300140,0,0,0,0,0,0,63,"-164.58,0.09,-257.66",220,0
,20030332,恐惧战魂阿尔奇,2003,2,300141,0,0,0,0,0,0,63,"-157.52,0.09,-275.83",0,0
,20030333,刃牙姬希莉恩,2003,2,300142,0,0,0,0,0,0,63,"-177.18,0.09,-254.89",200,0
,20030334,宿命穿刺者艾斯,2003,2,300143,0,0,0,0,0,0,57,"15.66,-0.01,-13.87",80,0
,20030335,巨骨熊,2003,2,300144,0,0,0,0,0,0,62,"-156.13,0.10,-104.07",180,0
,20030336,游魂先锋军,2003,2,300145,0,0,0,0,0,0,64,"-46.63,0.11,-235.57",270,0
,20030338,魔脊半鱼人,2003,1,20305,0,1,0,0,0,0,64,"-28.66,0.14,-185.6",-100,1
,20030339,暗黑战魂,2003,1,20308,0,1,0,0,0,0,64,"-35.84,0.08396046,-280.37",89.999,1
,20030340,巫袍鹿角兽,2003,1,20309,0,1,0,0,0,0,64,"-37.42,0.08396046,-277.64",89.999,1
,20030341,杰诺的痕迹,2003,1,30305,0,1,0,0,0,0,0,"-53.96,0.14,-218.52",0,1
,20030342,刺人的玫瑰陷阱,2003,1,30306,0,1,0,0,0,0,0,"-11.77,0.14,-270.44",0,1
,20030348,永夜森林巡查点,2003,1,30369,0,1,0,0,0,0,0,"-194.44,0.09,-220.87",0,1
,20030349,萤火熊,2003,2,900288,0,1,1,0,0,0,0,"-163.64,0.34,-240.15",0,1
,20030350,受惊的僵尸,2003,2,900289,0,1,1,0,0,0,0,"-233.16,0.09,-224.26",0,1
,20030351,月神巡查陷阱1,2003,1,30370,0,1,0,0,0,0,0,"-190.82,0.10,-97.71",0,1
,20030352,月神巡查陷阱2,2003,1,30371,0,1,0,0,0,0,0,"-215.55,0.10,-83.79",0,1
,20030353,月神水晶,2003,1,60127,0,1,0,0,0,0,0,"-157.93,0.10,-171.53",0,1
,20030354,狂化阿噗,2003,2,900290,0,1,1,0,0,0,0,"-131.69,2.02,-134.87",0,1
,20030355,草原游侠,2003,2,900291,0,1,0,0,0,0,0,"-215.55,0.10,-83.79",135,1
,20030356,冒险者巡查陷阱,2003,1,30373,0,1,0,0,0,0,0,"25.72,-0.01,3.39",0,1
,20030357,冒险者巡查陷阱,2003,1,30374,0,1,0,0,0,0,0,"-18.58,-0.01,-34.18",0,1
,20030358,草药,2003,1,60128,0,1,0,0,0,0,0,"-27.86,-0.01,-17.63",0,1
,20030359,草药,2003,1,60128,0,1,0,0,0,0,0,"-28.55,-0.01,-14.01",0,1
,20030360,戈壁火狐,2003,2,900292,0,1,0,0,0,0,0,"-18.58,-0.01,-34.18",45,1
,20030361,三月巡查鹿角兽,2003,2,900293,0,1,0,0,0,0,61,"-119.82,0.11,-16.85",270,1
,20030362,三月巡查鹿角怪,2003,2,900294,0,1,0,0,0,0,61,"-118.13,0.11,-15.89",226.33,1
,20030363,三月巡查沙漠巨人,2003,2,900295,0,1,1,0,0,0,61,"-212.80,0.53,-28.56",0,1
,20030364,三月巡查剑骨堆,2003,1,60136,0,1,0,0,0,0,0,"-207.89,0.47,-27.72",0,1
,20030365,三月巡查接取,2003,1,30375,0,1,0,0,0,0,0,"-55.47,0.10,-88.30",0,1
,20030366,三月巡查剑骨,2003,1,30376,0,1,0,0,0,0,0,"-212.80,0.53,-28.56",0,1
,20030367,哥布林冒险者,2003,1,20342,0,1,0,0,0,0,0,"-32.85,0.14,-216.25",197.5,1
,20030368,冒险者青年,2003,1,20343,0,1,0,0,0,0,0,"-58.41,0.14,-206.55",180,1
,20030369,宝箱,2003,1,40097,0,1,0,0,0,0,0,"-9.31,0.14,-220.75",0,1
,20030370,感染的冒险者,2003,2,900296,0,1,1,0,0,0,64,"0,0,0",0,1
,20030371,熊人战士,2003,2,900297,0,1,0,0,0,0,64,"-70.57,0.35,-267.19",347.19,1
,20030372,鹿角兽队长,2003,2,900298,0,1,0,0,0,0,64,"-70.57,0.35,-267.19",347.19,1
,20030373,迷雾巡查陷阱1,2003,1,30377,0,1,0,0,0,0,0,"-100.17,0.14,-235.23",0,1
,20030374,迷雾巡查陷阱3,2003,1,30378,0,1,0,0,0,0,0,"-14.15,0.14,-208.65",0,1
,20030375,迷雾巡查陷阱4,2003,1,30379,0,1,0,0,0,0,0,"-9.31,0.14,-220.75",0,1
,20030376,迷雾巡查陷阱8,2003,1,30380,0,1,0,0,0,0,0,"-67.84,0.14,-250.12",0,1
,20030377,迷雾巡查陷阱9,2003,1,30381,0,1,0,0,0,0,0,"-70.57,0.35,-267.19",0,1
,20030382,三月巡查鹿角兽,2003,1,30385,0,1,0,0,0,0,0,"-119.82,0.11,-16.85",0,1
,20030383,三月巡查鹿角怪,2003,1,30386,0,1,0,0,0,0,0,"-118.13,0.11,-15.89",0,1
,20030384,葛莱蒂丝,2003,1,20344,0,1,0,0,0,0,0,"18.09,0.14,-270.98",300,1
,20030385,迷雾森林陷阱1,2003,1,30401,0,1,0,0,0,0,0,"-119.30,0.14,-226.19",0,1
,20030386,迷雾森林陷阱26,2003,1,30402,0,1,0,0,0,0,0,"-6.74,0.14,-196.19",0,1
,20030387,关闭水闸陷阱,2003,1,30403,0,1,0,0,0,0,0,"-142.81,0.15,-22.22",0,1
,20030388,开排水口陷阱,2003,1,30404,0,1,0,0,0,0,0,"-163.105,0.15,-25.612",0,1
,20030389,宝箱,2003,1,40133,0,1,0,0,0,0,0,"-9.31,0.14,-220.75",0,1
,20030390,调查,2003,1,60223,0,1,0,0,0,0,0,"-161.18,0.15,-25.50",0,1
,20030391,沙漠毒蝎,2003,2,900329,0,1,0,0,0,0,61,"-59.82,0.10,-69.09",60.07,1
,20030392,沙漠火狐,2003,2,900330,0,1,0,0,0,0,61,"-99.97,0.10,-49.90",33.88,1
,20030393,武装熊人战士,2003,2,900331,0,1,0,0,0,0,61,"-200.51,0.11,-24.45",139.08,1
,20030394,要塞守卫官,2003,2,900332,0,1,0,0,0,0,61,"-18.74,0.10,-92.22",310.31,1
,20030395,泪目狼人陷阱,2003,1,30463,0,1,0,0,0,0,0,"21.72,-0.01,-24.95",0,1
,20030396,精灵根,2003,1,60225,0,1,0,0,0,0,0,"-21.51,-0.01,13.53",0,1
,20030397,泪目狼人,2003,2,900335,0,1,1,0,0,0,57,"21.72,-0.01,-24.95",0,1
,20030398,泪目狼人,2003,2,900336,0,1,0,0,0,0,57,"-8.31,0.05,-29.17",135,1
,20030399,女巫仆从,2003,2,900337,0,1,0,0,0,0,57,"20.44,-0.01,-50.14",0,1
,20030400,逃亡的部落战士,2003,2,900338,0,1,0,0,0,0,57,"-39.20,-0.01,16.98",96.41,1
,20030401,月神水晶,2003,1,60227,0,1,0,0,0,0,0,"-134.40,2.75,-147.22",0,1
,20030402,月神花,2003,1,60228,0,1,0,0,0,0,0,"-206.23,0.10,-172.45",0,1
,20030403,森林偷猎者,2003,2,900343,0,1,1,0,0,0,0,"-227.56,1.04,-122.62",0,1
,20030404,盗矿人,2003,2,900344,0,1,0,0,0,0,0,"-157.61,0.10,-163.27",201.8,1
,20030405,魔篷女巫,2003,2,900345,0,1,0,0,0,0,0,"-248.34,0.10,-120.81",341.56,1
,20030406,篝火,2003,1,60229,0,1,0,0,0,0,0,"-255.82,0.09,-268.31",0,1
,20030407,受惊的僵尸,2003,2,900346,0,1,0,0,0,0,0,"-200.95,0.21,-266.08",0,1
,20030408,萤火熊,2003,2,900347,0,1,0,0,0,0,0,"-245.84,0.09,-230.57",344.05,1
,20030409,萤火熊,2003,2,900348,0,1,0,0,0,0,0,"-188.48,0.22,-272.38",338.12,1
,20030410,食人魔哈蒙,2003,2,900349,0,1,0,0,0,0,0,"-129.22,0.09,-288.09",324.02,1
,20030411,魅魔,2003,1,20432,0,1,0,0,0,0,0,"-11.71,0.2497,-38.45",40,1
,20030412,迷路的冒险者,2003,1,20433,0,1,0,0,0,0,0,"-32.10,0.14,-231.47",11.13,1
,20030413,石碑,2003,1,60231,0,1,0,0,0,0,0,"0.58,0.14,-181.05",0,1
,20030414,蒙面狂徒,2003,2,900350,0,1,0,0,0,0,64,"-75.53,0.14,-207.65",11.34,1
,20030415,迷失鹿角兽,2003,2,900351,0,1,0,0,0,0,64,"-69.11,0.14,-148.36",325.25,1
,20030416,寄居熊,2003,2,900352,0,1,1,0,0,0,64,"-94.93,0,-236.65",-61.971,1
,20030417,矮巨人指挥官,2003,2,900353,0,1,0,0,0,0,64,"18.69,0.14,-265.45",230.79,1
,20030422,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"8.47,-0.01,17.01",243.44,1
,20030423,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"28.21,-0.01,9.68",225,1
,20030424,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"18.35,-0.01,-19.88",341.15,1
,20030425,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"22.14,-0.01,-52.67",198.43,1
,20030426,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"13.37,-0.01,-31.86",315,1
,20030427,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-8.26,0.02,-26.60",90,1
,20030428,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-32.19,-0.01,-28.77",45,1
,20030429,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-38.18,-0.01,1.44",225,1
,20030430,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-7.91,-0.01,16.43",225,1
,20030431,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-40.29,-0.01,15.82",270,1
,20030432,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-15.87,0.10,-95.33",180,1
,20030433,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-40.85,0.10,-92.81",180,1
,20030434,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-52.21,0.10,-99.84",145.88,1
,20030435,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-75.31,0.10,-23.95",225,1
,20030436,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-100.16,0.10,-69.38",225,1
,20030437,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-109.43,0.10,-21.94",131.99,1
,20030438,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-133.55,0.10,1.57",180,1
,20030439,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-177.36,0.10,-7.18",180,1
,20030440,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-245.83,0.10,-11.08",225,1
,20030441,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-154.40,0.46,-82.56",180,1
,20030442,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-161.14,0.15,-50.04",214.91,1
,20030443,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-213.08,0.10,-97.12",221.9,1
,20030444,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-236.88,0.10,-75.01",315,1
,20030445,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-254.96,0.10,-107.89",270,1
,20030446,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-225.26,0.10,-163.31",270,1
,20030447,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-196.83,0.10,-148.38",243.5,1
,20030448,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-184.33,0.10,-114.08",225,1
,20030449,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-215.41,0.10,-120.50",270,1
,20030450,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-143.12,0.10,-120.80",210.89,1
,20030451,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-160.30,0.10,-116.23",180,1
,20030452,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-192.18,0.10,-184.71",126.87,1
,20030453,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-186.18,0.09,-213.82",315,1
,20030454,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-191.01,0.09,-233.87",180,1
,20030455,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-222.77,0.09,-232.60",270,1
,20030456,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-246.13,0.09,-232.91",180,1
,20030457,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-235.70,0.09,-274.41",218.66,1
,20030458,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-224.56,0.09,-244.88",270,1
,20030459,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-166.41,0.09,-268.11",215.03,1
,20030460,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-150.82,0.09,-278.87",270,1
,20030461,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-154.85,0.09,-299.45",180,1
,20030462,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-129.95,0.09,-261.12",90,1
,20030463,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-119.84,0.14,-232.35",180,1
,20030464,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-89.01,0.74,-257.17",225,1
,20030465,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-58.69,0.14,-256.55",225,1
,20030466,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-91.60,0.14,-182.32",270,1
,20030467,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-84.74,0.14,-157.77",207.36,1
,20030468,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-0.31,0.14,-180.01",270,1
,20030469,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-43.58,0.14,-266.83",90,1
,20030470,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-19.01,0.14,-210.10",225,1
,20030471,藏宝图采集点,2003,1,60232,0,1,0,0,0,0,0,"-24.60,0.14,-192.97",0,1
,20030476,泰坦遗骸,2003,1,70008,0,1,0,0,0,0,0,"-214.34,0.34,-31.47",0,1
,20030477,银月湖,2003,1,70009,0,0,0,0,0,0,0,"-149.99,-0.77,-234.67",0,1
,20030478,沙漠土著帕帕拉,2003,1,20450,0,0,0,0,0,0,0,"-154.13,0.15,-17.33",315,1
,20030479,追击陷阱,2003,1,30489,0,1,0,0,0,0,0,"-205.16,0.24,-273.94",0,1
,20030480,神秘册子,2003,1,60270,0,1,0,0,0,0,0,"-206.42,0.25,-269.42",0,0.4
,20030481,迷雾巡查陷阱4_2,2003,1,30492,0,1,0,0,0,0,0,"-17.99,0.14,-202.82",0,1
,20030482,宝箱,2003,1,40156,0,1,0,0,0,0,0,"-9.31,0.14,-220.75",0,1
,20030483,飞艇执行长,2003,1,20482,0,0,0,0,0,0,0,"1.15,0.03,-43.76",0,1
,20030484,树神守护者,2003,1,20483,0,0,0,0,0,0,0,"-142.73,2.76,-143.93",-25.35,1
,20030485,巨骨遗骸,2003,1,20486,0,0,0,0,0,0,0,"-214.34,0.34,-31.47",0,1
,20030486,树人首领,2003,1,20477,0,1,0,0,0,0,0,"-166.63,0.10,-150.14",180,1
,20030487,月神巡查陷阱3,2003,1,30490,0,1,0,0,0,0,0,"-134.39,2.14,-129.40",0,1
,20030488,月神巡查陷阱4,2003,1,30491,0,1,0,0,0,0,0,"-134.24,2.13,-122.20",0,1
,20030489,恢复魔法,2003,1,60271,0,1,0,0,0,0,0,"-136.37,2.75,-147.59",0,1
,20030490,救助,2003,1,60272,0,1,0,0,0,0,0,"-215.55,0.10,-83.79",135,1
,20030491,狂化阿噗,2003,2,900368,0,1,0,0,0,0,0,"-166.63,0.10,-150.14",0,1
,20030492,调查,2003,1,60283,0,1,0,0,0,0,0,"-13.02,0.15,-40.69",0,1
,20030493,查看情况,2003,1,60284,0,1,0,0,0,0,0,"-30.82,-0.01,-34.04",0,1
,20030494,戈壁火狐,2003,1,20492,0,1,0,0,0,0,0,"-18.58,-0.01,-34.18",45,1
,20030495,巫傀,2003,2,900367,0,1,1,0,0,0,57,"-16.17,1.37,-23.09",0,1
,20030496,等待鉴定,2003,1,60285,0,1,0,0,0,0,0,"-166.63,0.10,-150.14",0,1
,20030498,鹿角怪npc,2003,1,20493,0,1,0,0,0,0,0,"-118.13,0.11,-15.89",226.33,1
,20030499,鹿角怪采集,2003,1,60286,0,1,0,0,0,0,0,"-118.13,0.11,-15.89",198.01,1
,20030500,神秘册子,2003,1,60287,0,1,0,0,0,0,0,"-206.42,0.25,-269.42",0,0.4
,20030501,草原蝎子,2003,2,900370,0,1,1,0,0,0,0,"-191.76,0.10,-11.50",0,1
,20030502,草原蝎子,2003,2,900370,0,1,1,0,0,0,0,"-187.16,0.10,-32.55",0,1
,20030503,暗怪陷阱1,2003,1,30507,0,1,0,0,0,0,0,"-191.76,0.10,-11.50",0,1
,20030504,暗怪陷阱2,2003,1,30508,0,1,0,0,0,0,0,"-187.16,0.10,-32.55",0,1
,20030505,护送点陷阱,2003,1,30509,0,1,0,0,0,0,0,"-214.54,0.41,-26.63",0,1
,20030506,辉夜魔晶,2003,1,60295,0,1,0,0,0,0,0,"-140.67,0.09,-257.7",0,1
,20030507,狂化魔灵,2003,2,900377,0,1,0,0,0,0,0,"-237.59,0.09,-252.78",0,1
,20030509,树心城守卫,2003,1,20509,0,1,0,0,0,0,0,"16.60,0.14,-277.02",293.37,1
,20030510,枯叶蜂,2003,2,900378,0,1,0,0,0,0,0,"-192.20,0.10,-113.17",0,1
,20030511,矮巨人矿工,2003,2,900379,0,1,0,0,0,0,0,"-221.49,0.10,-164.85",0.52,1
,20030512,夺命蜂王,2003,2,900380,0,1,0,0,0,0,64,"-43.17,0.14,-265.62",32.85,1
,20030513,迷雾魔战士,2003,2,900381,0,1,0,0,0,0,64,"-15.15,0.14,-190.00",210.89,1
,20030515,帐篷,2003,1,60296,0,1,0,0,0,0,0,"-17.12,0.05,-38.68",0,1
,20030516,边陲劫掠者,2003,2,900382,0,1,0,0,0,0,57,"0,0,0",0,1
,20030517,禁林弓兵,2003,2,300173,0,0,0,0,0,0,0,"8.50,0.14,-233.96",280,1
,20030518,夜雾巨人巴伦,2003,2,300174,0,0,0,0,0,0,0,"-24.15,0.14,-233.87",0,1
,20030519,考古学者奇努,2003,1,20580,0,1,0,0,0,0,0,"-214.54,0.41,-26.63",0,1
,20030521,圣界齐聚陷阱,2003,1,30593,0,1,0,0,0,0,0,"-189.13,0.54,-71.87",0,1
,20030522,武装狼人,2003,2,900499,0,1,0,0,0,0,57,"6.48,-0.01,9.54",13.04,1
,20030523,宿命穿刺者艾斯,2003,2,900500,0,1,0,0,0,0,57,"15.66,-0.01,-13.87",80,1
,20030524,四蹄神,2003,2,900501,0,1,0,0,0,0,57,"-10.03,-0.01,22.17",180,1
,20030525,锡波,2003,2,900502,0,1,0,0,0,0,61,"-95.58,0.10,-8.05",135,1
,20030526,枯叶蜂蜂王,2003,2,900503,0,1,0,0,0,0,61,"-10.90,0.10,-86.56",220.6,1
,20030527,暗鸦领主艾因,2003,2,900504,0,1,0,0,0,0,61,"-59.84,0.100448,-95.57",0,1
,20030528,瘟疫传播者柏格,2003,2,900505,0,1,0,0,0,0,62,"-156.13,0.10,-104.07",180,1
,20030529,恶魔修帝,2003,2,900506,0,1,0,0,0,0,62,"-192.32,0.10,-146.54",123.5,1
,20030530,莱克,2003,2,900507,0,1,0,0,0,0,62,"-204.43,0.10,-162.27",135,1
,20030531,绝世舞姬,2003,2,900508,0,1,0,0,0,0,63,"-133.32,0.09,-265.02",327.99,1
,20030532,鬼魅魔蛛贝斯,2003,2,900509,0,1,0,0,0,0,63,"-222.98,0.11,-217.86",160,1
,20030533,武装熊人战士,2003,2,900510,0,1,0,0,0,0,63,"-242.53,0.09,-284.45",25.48,1
,20030534,夜雾巨人巴伦,2003,2,900511,0,1,0,0,0,0,64,"-24.15,0.14,-233.87",0,1
,20030535,海魔,2003,2,900512,0,1,0,0,0,0,64,"-26.47,0.14,-290.25",334.25,1
,20030536,绝世舞姬,2003,2,900513,0,1,0,0,0,0,64,"-76.36,0.14,-145.94",146.31,1
,20030537,岩窟食人魔布尔,2003,2,900514,0,1,0,0,0,0,61,"-192.73,0.11,-46.30",100,1
,20030538,枭鹰,2003,2,900515,0,1,0,0,0,0,61,"-215.52,0.10,-5.68",169.72,1
,20030539,尼格斯,2003,2,900516,0,1,0,0,0,0,61,"-163.19,0.10,11.96",158.7,1
,20030540,枯叶蜂蜂王,2003,2,900517,0,1,0,0,0,0,62,"-204.81,0.10,-84.46",177.16,1
,20030541,白银盾战,2003,2,900518,0,1,0,0,0,0,62,"-192.32,0.10,-146.54",123.5,1
,20030542,月冥女巫菲丽丝,2003,2,900519,0,1,0,0,0,0,62,"-242.13,0.11,-109.96",230,1
,20030543,恐惧战魂阿尔奇,2003,2,900520,0,1,0,0,0,0,63,"-157.52,0.09,-275.83",0,1
,20030544,蝎怪,2003,2,900521,0,1,0,0,0,0,63,"-242.53,0.09,-284.45",25.48,1
,20030545,四蹄神,2003,2,900522,0,1,0,0,0,0,63,"-158.73,0.09,-296.00",8.07,1
,20030546,地穴石魔波特,2003,2,900523,0,1,0,0,0,0,57,"-13.40,-0.01,-5.69",0,1
,20030547,黑暗法师,2003,2,900524,0,1,0,0,0,0,57,"6.48,-0.01,9.54",13.04,1
,20030548,萨米尔,2003,2,900525,0,1,0,0,0,0,57,"-10.03,-0.01,22.17",180,1
,20030549,黑色荆棘,2003,2,900526,0,1,0,0,0,0,64,"-76.36,0.14,-145.94",146.31,1
,20030550,恶魔修帝,2003,2,900527,0,1,0,0,0,0,64,"-26.47,0.14,-290.25",334.25,1
,20030551,狂暴战熊安迪,2003,2,900528,0,1,0,0,0,0,64,"-78.94,0.11,-188.12",260,1
,20030582,营地帐篷,2003,1,10029,0,0,0,0,0,0,0,"20.27,-0.01,-38.40",0,1
,20030583,营地帐篷,2003,1,10030,0,0,0,0,0,0,0,"24.03,-0.01,-50.80",0,1
,20030584,埃尼奥的帐篷,2003,1,10031,0,0,0,0,0,0,0,"-8.26,0.13,-49.04",0,1
,20030585,月神陷阱20,2003,1,30654,0,1,0,0,0,0,0,"-220.87,0.29,-122.85",0,1
,20030586,银母矿洞,2003,1,50025,0,1,0,0,0,0,0,"-157.30,0.20,-188.51",0,1
,20030587,,2003,1,30686,0,1,0,0,0,0,0,"-166.63,0.10,-150.14",0,1
,20030588,神谕会议卫兵,2003,1,21036,0,1,0,0,0,0,0,"-139.537,0.14,-40.143",20,1
,20030627,,2003,1,70046,0,1,0,0,0,0,0,"-195.68,1.444,-282.02",0,1
,20030628,,2003,1,70047,0,1,0,0,0,0,0,"-195.76,1.441,-281.87",0,0.5
,20030629,,2003,1,70048,0,1,0,0,0,0,0,"-198.21,1.441,-279.02",120,1
,20030630,,2003,1,70049,0,1,0,0,0,0,0,"-259.94,0.821,-272.63",-120,1
,20030631,,2003,1,70050,0,1,0,0,0,0,0,"-259.89,0.39,-272.67",45,3.5
