,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,8000000,99000,9900,0,4000,4000,0,0,0,0,0,10000,0,300,5000,0,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000001,92300,0,10300,3800,4200,0,0,0,0,0,10000,0,500,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000002,102300,9700,0,4200,3800,0,0,0,0,0,10000,0,0,5000,500,300,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000003,97300,10100,0,4100,3800,0,0,0,0,0,10000,0,300,5000,0,0,3000,300,1500,0,0,0,0,0,0,0,0,0,0
,8000004,109000,0,9700,3800,3800,0,0,0,0,0,10000,0,0,5000,300,200,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000005,90700,10400,0,4000,4000,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000006,109000,9300,0,4300,3700,0,0,0,0,0,10000,0,0,5000,200,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000007,102300,9500,0,4100,4100,0,0,0,0,0,10000,0,100,5000,300,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000008,94000,0,10000,4000,4200,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000009,87300,10600,0,4000,4000,0,0,0,0,0,10000,0,600,5000,200,0,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000010,102300,0,9900,3800,4000,0,0,0,0,0,10000,0,0,5000,300,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000011,90700,0,10500,3900,4000,0,0,0,0,0,10000,0,300,5000,200,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000012,99000,9900,0,4000,4000,0,0,0,0,0,10000,0,300,5000,0,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000013,92300,0,10300,3800,4200,0,0,0,0,0,10000,0,500,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000014,102300,9700,0,4200,3800,0,0,0,0,0,10000,0,0,5000,500,300,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000015,97300,10100,0,4100,3800,0,0,0,0,0,10000,0,300,5000,0,0,3000,300,1500,0,0,0,0,0,0,0,0,0,0
,8000016,109000,0,9700,3800,3800,0,0,0,0,0,10000,0,0,5000,300,200,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000017,90700,10400,0,4000,4000,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000018,109000,9300,0,4300,3700,0,0,0,0,0,10000,0,0,5000,200,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000019,102300,9500,0,4100,4100,0,0,0,0,0,10000,0,100,5000,300,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000020,94000,0,10000,4000,4200,0,0,0,0,0,10000,0,200,5000,0,0,3000,500,1000,0,0,0,0,0,0,0,0,0,0
,8000021,87300,10600,0,4000,4000,0,0,0,0,0,10000,0,600,5000,200,0,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000022,102300,0,9900,3800,4000,0,0,0,0,0,10000,0,0,5000,300,300,3000,100,1000,0,0,0,0,0,0,0,0,0,0
,8000023,90700,0,10500,3900,4000,0,0,0,0,0,10000,0,300,5000,200,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000024,94000,10500,0,4000,3700,0,0,0,0,0,10000,0,400,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000025,94000,10500,0,4000,3700,0,0,0,0,0,10000,0,400,5000,0,0,3000,300,1000,0,0,0,0,0,0,0,0,0,0
,8000026,92300,0,10300,3900,4100,0,0,0,0,0,10000,0,500,5000,100,0,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000027,92300,0,10300,3900,4100,0,0,0,0,0,10000,0,500,5000,100,0,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000028,95700,10300,0,4100,3700,0,0,0,0,0,10000,0,300,5000,0,1000,3000,400,1000,0,0,0,0,0,0,0,0,0,0
,8000029,95700,10300,0,4100,3700,0,0,0,0,0,10000,0,300,5000,0,1000,3000,400,1000,0,0,0,0,0,0,0,0,0,0
,8000030,110700,9200,0,4000,4000,0,0,0,0,0,10000,0,0,5000,500,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000031,110700,9200,0,4000,4000,0,0,0,0,0,10000,0,0,5000,500,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000032,11870000,0,100000,37600,41500,0,0,0,0,0,10000,0,500,5000,100,0,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000033,11870000,0,100000,37600,41500,0,0,0,0,0,10000,0,500,5000,100,0,3000,200,1000,0,0,0,0,0,0,0,0,0,0
,8000034,1152480,104030,0,37430,41370,0,0,0,0,0,10000,0,0,5000,500,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,8000035,1152480,104030,0,37430,41370,0,0,0,0,0,10000,0,0,5000,500,500,3000,0,1000,0,0,0,0,0,0,0,0,0,0
,9000011,2300,1100,1100,400,400,0,0,0,0,0,10000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000031,10000,1587,1587,635,635,0,0,0,0,0,10000,0,0,5000,10000,0,1000,5000,0,0,0,0,0,0,0,0,0,0,0
,9000041,2000,1180,1180,500,500,0,0,0,0,0,10000,0,0,5000,0,0,2000,5000,0,0,0,0,0,0,0,0,0,0,0
先驱者1号,9000045,57684,1672,1672,668,668,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
部落战士,9000056,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
盗贼奸细,9000057,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
狼人战士,9000058,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
大鱼妖,9000059,18165,2595,2595,1040,1040,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
铠甲幽灵布劳,9000062,31317,1898,1898,759,759,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
驭魂法师拜诺,9000063,31317,1898,1898,759,759,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
暗魂之灵·火,9000064,18165,2595,2595,1040,1040,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
弑魂领主索尔,9000065,58458,1898,1898,759,759,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000066,23749,1270,1270,508,508,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000068,10170,678,678,271,271,0,0,0,0,0,10000,0,1000,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000070,4290,429,429,171,171,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000071,13917,2071,2071,828,828,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000072,68342,2160,2160,864,864,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000073,36612,2160,2160,864,864,0,0,0,0,0,10000,500,2500,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
怒蝎统领强森,9000075,31317,1898,1898,759,759,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000077,2061,687,687,183,183,0,0,0,0,0,10000,0,10000,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
戈壁火狐,9000078,33582,2017,2017,806,806,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
魔化毒角兽,9000079,33582,2017,2017,806,806,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
魅魔,9000085,64946,2071,2071,828,828,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000086,44383,2529,2529,1011,1011,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000087,44383,2529,2529,1011,1011,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000088,44383,2529,2529,1011,1011,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000089,61950,2625,2625,1050,1050,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000090,24780,2625,2625,1050,1050,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000093,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000094,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000095,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000096,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000098,9500,2300,2300,900,900,0,0,0,0,0,10000,0,1000,5000,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0,0
,9000099,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
玫瑰团追随者,9000100,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
玫瑰团流浪者,9000101,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000102,1000,6000,6000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000103,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000104,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000105,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000107,9500,2300,2300,900,900,0,0,0,0,0,10000,0,1000,5000,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0,0
,9000108,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000109,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000111,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000112,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000113,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000114,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000115,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000116,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000117,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000118,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000119,25912,2722,2722,1088,1088,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000120,94752,2820,2820,1128,1128,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000121,50760,2820,2820,1128,1128,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000122,70664,2920,2920,1168,1168,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000123,10599,4380,4380,1168,1168,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000124,25912,2722,2722,1088,1088,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000125,110568,3021,3021,1208,1208,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000126,50760,2820,2820,1128,1128,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000127,55284,3021,3021,1208,1208,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000128,52998,2920,2920,1168,1168,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000129,11056,4531,4531,1208,1208,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000130,38475,2250,2250,900,900,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000131,38475,2250,2250,900,900,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000132,38475,2250,2250,900,900,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000133,75412,2342,2342,936,936,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000147,46462,2625,2625,1050,1050,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000148,42369,2435,2435,974,974,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000154,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000155,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000156,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000157,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000158,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000159,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000160,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000161,44776,2017,2017,537,537,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000162,69585,2071,2071,552,552,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000163,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000164,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000165,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000166,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
檐鬼,9000170,16000,0,2000,100,100,0,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
贪婪,9000171,500000,10000,10000,10000,10000,0,0,0,0,0,20000,0,1000,5000,0,1000,3000,10000,0,0,0,0,0,0,0,0,0,0,0
,9000173,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000174,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000175,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000194,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000195,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000197,10599,4380,4380,1168,1168,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000198,11056,4531,4531,1208,1208,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000199,57618,3123,3123,1249,1249,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000200,57618,3123,3123,1249,1249,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
戈壁火狐,9000206,48591,5399,5399,2159,2159,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000210,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000211,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000212,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000213,108265,3437,3437,1374,1374,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000214,60021,3227,3227,1290,1290,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000215,60021,3227,3227,1290,1290,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000216,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000218,60021,3227,3227,1290,1290,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000219,80028,3227,3227,1290,1290,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000220,64959,3437,3437,1374,1374,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
狐克斯,9000221,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
鹿角兽,9000222,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000224,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000225,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000226,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000231,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000232,64959,3437,3437,1374,1374,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000234,135063,3545,3545,1418,1418,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000235,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000236,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000237,1000,6000,6000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000238,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000239,11500,2150,2150,1000,1000,0,0,0,0,0,10000,0,1000,5000,0,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000240,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000241,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000242,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000243,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000244,12950,1850,1850,740,740,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000245,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000246,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000247,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000248,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000249,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000257,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000259,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000260,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000261,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000262,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000263,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000264,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000265,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000266,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000267,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000268,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000269,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000270,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000271,70137,3653,3653,1461,1461,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000272,70137,3653,3653,1461,1461,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000273,72813,3763,3763,1505,1505,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000274,145626,3763,3763,1505,1505,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000276,86612,3437,3437,1374,1374,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000277,140274,3653,3653,1461,1461,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000278,140274,3653,3653,1461,1461,0,0,0,0,0,10000,0,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,9000279,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000280,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000285,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000289,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000290,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000293,72813,3763,3763,1505,1505,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000294,151086,3874,3874,1549,1549,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000295,75543,3874,3874,1549,1549,0,0,0,0,0,10000,500,1000,5000,500,1000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,9000297,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000298,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,9000299,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
